SA3_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
20603,0,0,3,29,70,39,76,78,29,24,45,60,14,6,4,480,10,8,27,3,47,11,15,18,0,0,6,0,0,0,0,148,0,0,4,16,21,24,45,40,4,10,12,17,10,4,0,202,0,0,3,8,27,25,49,18,4,0,18,15,5,0,3,178,0,5,16,26,51,48,59,40,13,25,30,20,4,0,4,336,0,0,0,7,8,10,28,23,0,0,0,3,0,0,0,80,0,0,0,7,10,24,55,38,12,12,15,15,4,0,9,198,40,134,297,203,188,157,305,216,37,38,30,32,27,0,24,1728,0,4,8,22,30,35,64,54,18,18,30,17,25,0,9,341,0,0,0,171,424,211,127,127,30,23,32,37,13,4,29,1228,48,152,309,334,389,589,817,590,174,216,222,248,76,13,87,4258,200,1281,1996,1397,2021,1975,3220,2555,749,816,1004,1000,344,93,372,19021
20604,0,0,7,32,179,174,367,314,122,143,237,487,168,47,35,2315,18,19,21,12,60,21,21,28,10,15,26,15,7,5,3,268,0,0,11,25,65,126,437,284,119,80,82,101,62,14,19,1426,0,4,16,46,56,87,179,89,20,26,33,59,22,8,3,637,0,5,14,33,89,72,161,128,81,78,80,120,70,16,4,949,0,0,0,4,53,101,206,324,111,135,206,141,65,10,22,1371,0,0,0,9,49,100,380,352,234,229,251,396,133,18,33,2181,45,175,404,323,353,396,864,519,127,207,191,277,137,66,66,4152,3,4,21,52,74,132,286,254,56,93,108,119,112,45,19,1380,0,0,4,258,384,241,351,451,204,266,234,262,127,16,82,2891,53,123,245,343,583,1108,1806,1673,777,1074,1411,2350,993,119,180,12818,215,734,1290,1769,3556,5331,13444,14300,5923,7451,8836,11583,4997,1259,1242,81925
20605,0,0,3,28,94,81,107,93,39,47,50,64,26,7,9,643,22,52,35,39,174,50,40,28,20,16,13,5,0,0,17,514,0,8,8,18,49,55,113,41,11,7,14,7,12,10,6,362,0,7,21,69,146,143,190,93,24,35,30,36,4,7,7,821,0,4,15,30,39,42,48,38,18,11,5,10,0,0,4,275,0,0,0,0,26,37,24,48,13,4,11,9,0,0,0,179,0,0,5,6,21,39,87,81,20,17,22,33,6,3,4,341,60,238,579,543,505,514,1232,962,251,275,288,368,133,40,88,6081,6,6,35,94,87,139,245,211,48,75,86,100,39,20,22,1207,0,0,0,58,99,56,66,82,16,10,17,18,25,0,7,461,104,200,314,583,645,1023,1224,1210,429,489,547,663,270,49,157,7910,276,1062,2232,2256,3036,3505,6276,5460,1572,1781,2013,2510,887,263,620,33739
20606,0,0,0,19,42,41,74,59,24,19,37,48,14,6,6,384,59,37,31,15,61,31,14,7,3,7,4,3,0,0,6,279,0,0,20,24,41,44,99,61,10,8,14,15,10,3,4,344,0,4,17,54,118,98,139,58,12,15,21,25,18,0,0,586,3,9,18,41,49,43,49,37,11,9,10,8,3,0,4,299,0,0,0,6,19,20,30,36,15,15,9,4,0,9,0,166,0,0,7,4,24,31,75,54,27,31,16,20,11,0,0,297,57,142,314,277,218,260,503,467,128,174,196,234,82,37,39,3128,7,4,16,53,55,73,115,121,25,40,50,59,41,16,17,701,0,0,0,77,93,47,49,50,11,16,14,23,8,0,9,390,107,174,177,296,340,618,548,544,221,217,234,349,121,37,68,4059,365,768,1404,1364,1920,2300,3442,3297,1017,1171,1260,1581,642,234,326,21076
20607,0,0,0,12,84,70,87,57,28,30,46,40,7,11,12,493,8,8,8,12,47,14,15,19,5,3,0,3,0,0,3,151,0,0,16,15,33,53,79,57,14,12,5,19,3,11,0,309,0,4,17,31,68,96,130,53,24,11,9,12,10,0,4,465,0,3,4,22,56,44,52,32,12,10,20,10,7,0,6,271,0,0,0,3,20,26,42,29,15,6,8,14,9,0,0,167,0,0,6,10,16,41,80,52,11,23,11,17,3,3,5,288,58,171,426,331,432,477,731,632,179,242,262,298,112,49,72,4476,0,0,20,54,82,137,186,191,60,66,93,104,64,29,24,1120,0,0,4,312,701,564,345,177,44,38,42,47,27,19,69,2403,37,117,247,335,478,665,1033,762,249,238,297,320,133,36,92,5051,188,966,1851,1735,3021,3530,4668,3637,1051,1143,1362,1508,621,275,521,26083
20701,0,0,7,44,120,69,70,105,31,27,20,34,18,8,6,556,46,36,36,36,87,17,21,15,3,3,0,6,0,0,6,319,0,15,27,114,170,151,283,156,33,50,20,34,12,13,18,1108,4,6,31,120,177,159,281,93,31,32,23,30,10,4,4,998,0,13,60,152,325,211,257,143,29,41,58,60,35,7,13,1402,0,0,0,17,229,216,157,92,23,25,32,29,9,3,15,846,0,0,10,10,41,62,132,83,27,24,29,23,10,7,8,454,191,445,921,720,617,567,1049,561,89,75,111,97,60,13,127,5636,0,15,47,107,90,152,264,187,48,66,58,51,32,20,34,1178,0,0,12,505,552,160,183,182,86,56,84,108,56,5,42,2039,191,323,406,538,625,641,892,600,154,188,224,264,101,35,110,5283,775,2491,3737,4207,7211,6638,11018,7499,1915,1976,2138,2469,1174,332,938,54524
20702,0,0,15,45,109,50,87,79,23,21,24,28,13,0,19,506,18,17,17,22,59,12,4,4,0,0,5,0,0,0,6,165,0,4,22,44,112,120,304,68,24,25,25,17,19,6,11,799,0,0,6,44,114,125,266,108,29,19,29,24,28,9,10,805,0,9,39,28,190,134,151,63,35,24,23,34,10,0,9,757,0,0,0,9,167,214,176,97,24,10,23,18,6,3,10,746,0,0,3,5,23,25,70,46,3,5,10,11,6,0,5,215,86,229,376,199,183,140,286,135,18,27,25,40,16,0,56,1812,0,5,10,27,25,45,71,66,15,9,19,24,9,6,18,342,0,0,3,382,343,106,86,53,11,19,8,29,9,5,28,1071,129,372,372,509,475,478,492,395,114,156,118,130,57,20,86,3898,571,3162,3823,3010,5976,5703,10034,6715,1497,1582,1547,1698,805,281,881,47268
20703,0,0,0,29,141,66,170,146,37,74,71,107,57,7,11,915,12,20,20,21,75,23,8,8,0,0,0,0,0,0,7,191,0,3,16,55,95,64,238,92,24,33,25,29,0,14,3,698,0,8,17,60,79,67,165,33,10,6,10,20,0,0,4,481,3,13,55,63,242,157,275,217,82,114,163,185,81,6,19,1683,0,0,0,6,88,162,149,155,34,41,46,28,11,0,15,739,0,0,8,14,30,57,109,57,17,21,13,23,4,6,9,352,94,298,534,373,299,217,430,176,29,32,32,35,13,6,69,2639,0,7,18,30,35,54,96,66,21,7,16,26,16,6,13,406,0,0,5,429,470,151,155,149,42,73,66,79,33,0,26,1686,72,213,270,394,409,364,561,351,104,102,120,168,85,9,67,3301,324,1439,2326,2468,4715,4633,10045,7153,2062,2687,2718,3102,1183,224,929,46016
20801,0,0,3,26,61,28,50,28,13,6,14,11,5,3,6,268,26,54,42,53,201,41,27,14,3,12,6,3,0,0,12,495,6,10,5,32,35,34,84,53,18,14,12,11,21,4,5,333,0,5,17,90,215,216,418,148,68,63,48,55,17,7,17,1379,9,7,44,66,82,54,27,18,3,0,8,4,0,0,4,320,0,0,0,0,15,9,9,11,5,0,4,7,0,0,0,57,0,0,4,8,10,20,61,49,6,5,8,12,8,0,9,197,152,438,891,724,723,685,1667,1066,157,192,157,163,80,26,133,7257,0,7,39,82,65,110,214,124,27,16,42,64,39,20,16,872,0,0,4,54,58,26,41,26,10,8,6,14,17,4,3,276,132,278,348,639,688,928,828,527,126,120,117,191,87,15,95,5125,530,1579,2506,2588,3336,3434,5565,3416,740,818,774,924,512,138,571,27436
20802,0,0,3,31,158,91,158,174,64,62,67,102,43,3,13,966,205,262,151,92,259,64,50,29,3,7,0,9,3,0,42,1177,0,6,10,47,67,81,167,113,22,32,18,16,18,4,3,610,0,14,35,222,776,995,974,217,55,76,71,81,45,16,31,3613,0,17,109,168,213,131,183,110,35,32,51,40,9,11,19,1129,0,0,0,4,26,63,64,85,14,10,21,9,10,8,6,314,0,0,0,10,36,42,119,96,17,33,37,36,11,5,9,445,137,336,718,611,541,445,984,633,111,135,144,116,52,27,96,5087,4,10,42,104,113,143,283,210,58,57,50,58,24,23,37,1229,0,0,0,163,219,105,182,169,39,81,77,80,42,3,8,1173,363,782,724,1570,1806,2676,2157,1326,340,346,403,418,140,105,255,13411,1026,2685,4141,4376,6213,7279,11459,7808,2094,2436,2860,3058,1080,419,1060,57997
20803,0,0,0,34,241,128,148,107,37,37,44,50,15,3,15,874,3,16,28,50,253,53,52,32,6,0,3,6,4,3,10,517,0,4,6,24,45,35,72,28,7,15,11,3,0,0,6,246,0,5,22,112,172,164,349,197,69,85,43,51,30,12,11,1311,3,11,87,140,254,105,108,31,13,4,18,11,9,0,21,818,0,0,0,0,9,13,17,18,0,0,8,5,0,0,0,76,0,0,3,11,39,55,102,69,24,7,20,12,9,7,8,354,121,472,1109,770,718,487,1482,965,145,124,128,98,25,19,165,6827,0,4,16,49,56,72,160,91,33,25,25,31,4,0,6,569,0,0,4,117,185,80,87,50,13,12,10,7,11,0,10,582,74,222,512,869,1008,1254,1340,819,237,141,133,103,43,15,129,6889,351,1697,3485,3294,4575,4009,7259,4392,930,820,850,801,282,110,649,33509
20804,0,0,6,13,40,21,33,51,12,20,15,38,8,0,3,264,21,20,11,11,35,5,3,0,0,0,0,0,0,0,3,117,8,0,6,10,28,31,62,27,7,17,9,5,0,7,0,215,0,3,11,42,110,59,49,20,9,11,4,3,0,0,10,327,0,5,23,41,59,47,63,38,12,7,18,16,10,0,5,336,0,0,0,0,11,15,19,14,4,4,7,5,0,0,0,87,0,0,0,3,17,14,31,13,5,6,5,3,0,0,4,99,50,134,208,183,158,145,253,136,20,24,24,28,10,4,39,1412,3,3,15,32,22,46,66,55,7,9,12,18,15,0,5,296,0,0,0,60,77,17,40,22,4,4,10,9,4,0,11,264,51,103,119,161,180,197,255,189,41,73,72,83,36,9,30,1612,197,662,1087,947,1370,1307,2019,1481,383,529,584,741,282,69,225,11890
20901,0,6,9,41,144,71,130,84,26,33,45,54,33,10,10,696,19,8,22,23,89,56,18,6,0,5,3,0,0,0,8,251,0,0,12,26,38,44,100,41,18,13,5,18,5,0,3,339,0,0,12,55,77,83,159,61,25,18,13,16,3,5,5,537,3,20,28,61,206,155,166,115,28,39,35,50,17,4,6,930,0,0,0,0,26,51,49,40,5,9,4,6,0,0,5,192,0,0,0,17,37,38,105,60,15,9,24,17,6,0,5,316,114,387,857,533,502,383,754,344,45,54,62,42,26,12,80,4196,0,8,32,44,48,69,120,98,12,20,17,29,19,5,20,538,0,0,0,101,181,93,152,118,27,21,15,31,9,0,12,769,102,278,448,477,456,833,828,569,156,122,136,107,35,14,94,4657,497,2312,3365,2399,3454,3674,6369,4046,850,937,957,940,402,124,596,30915
20902,0,0,0,26,192,82,120,163,48,49,73,98,9,8,25,905,6,10,13,8,43,8,9,10,0,0,0,3,0,0,3,117,0,0,0,14,21,41,78,24,5,5,9,9,4,0,0,212,0,0,5,19,42,30,62,24,10,8,10,10,3,0,3,234,0,3,10,12,103,109,106,85,32,40,62,62,27,0,11,677,0,0,0,0,9,25,34,31,10,4,3,5,0,0,5,137,0,0,0,9,37,26,75,50,20,28,24,14,7,3,7,291,21,112,269,206,202,186,384,264,43,41,36,29,9,4,45,1848,0,0,7,22,31,43,77,58,24,27,23,14,17,4,9,348,0,0,0,283,575,343,258,278,58,74,55,79,34,4,47,2091,33,175,376,553,543,700,801,670,200,217,263,320,107,24,109,5109,225,2382,4282,2487,3393,3207,5479,4270,1128,1442,1829,1785,545,126,839,33419
20903,0,0,6,7,37,15,32,26,6,6,3,3,0,0,5,148,3,6,6,3,32,14,9,8,0,0,0,0,0,0,0,85,0,0,4,8,23,15,32,15,3,6,5,0,0,0,0,122,0,0,10,28,27,55,149,46,10,19,11,7,0,0,0,367,0,7,15,22,38,23,57,23,0,0,0,3,0,4,0,193,0,0,0,0,3,7,10,3,0,0,0,3,0,0,0,27,0,0,0,0,9,7,19,21,8,0,4,3,6,0,0,88,48,249,620,404,370,281,763,284,40,23,29,14,10,6,72,3213,0,5,16,47,38,36,72,53,8,3,5,11,8,0,4,297,0,0,0,17,17,8,17,4,4,0,3,0,0,0,4,77,42,120,224,186,202,180,272,140,33,28,17,20,6,0,26,1498,185,899,1564,1187,1355,1087,2376,1121,183,181,138,143,50,9,233,10711
20904,0,0,8,92,562,329,876,714,133,121,151,157,60,20,52,3273,5,15,36,24,93,42,25,28,0,0,4,0,0,0,5,284,0,0,0,20,45,47,228,101,19,28,31,29,10,3,0,563,0,0,0,25,51,92,281,147,15,8,34,21,12,0,6,708,0,10,22,70,342,603,1363,726,138,158,152,146,68,11,49,3857,0,0,0,0,13,34,53,41,7,0,9,9,8,6,0,179,0,0,0,9,69,69,173,131,28,24,35,19,9,0,22,594,44,301,864,549,434,248,696,446,54,68,60,38,12,8,89,3910,0,4,14,19,34,50,125,78,21,23,11,18,9,0,10,419,0,0,6,280,1084,696,688,450,105,66,78,90,37,17,134,3720,69,543,1160,1517,1633,1946,2911,1887,472,540,445,390,141,31,274,13963,380,3681,8995,6303,7961,8953,22396,14939,3138,3254,3580,3742,1145,308,1845,90610
21001,0,0,4,48,108,64,67,48,29,8,11,18,3,0,5,411,17,19,27,21,63,12,10,0,3,0,0,6,0,0,3,189,0,0,0,10,6,9,26,10,4,0,4,0,4,0,0,74,0,3,0,11,16,15,22,21,9,9,9,4,0,8,0,131,0,6,21,33,62,75,88,24,0,3,8,18,8,0,4,343,0,0,0,0,11,4,6,5,3,0,3,3,0,0,0,39,0,0,0,5,14,13,43,31,17,12,10,11,0,0,11,152,40,159,257,147,138,78,178,110,11,10,13,10,4,0,27,1184,0,4,0,16,24,18,36,21,10,4,8,0,0,0,4,146,0,0,0,237,569,200,127,79,21,18,25,44,15,14,35,1383,82,392,470,543,377,325,349,187,85,64,56,56,31,7,68,3091,363,2445,3280,1934,2106,1500,2176,1352,317,281,312,328,86,51,401,16934
21002,0,0,0,4,6,5,14,20,3,4,0,6,0,0,0,62,0,0,0,6,19,0,4,0,0,0,0,0,0,0,0,34,0,0,0,0,4,0,13,10,3,0,0,0,0,0,0,37,0,0,3,4,14,13,44,7,0,0,0,0,0,0,3,98,0,6,6,4,9,5,3,9,0,0,0,0,0,0,0,42,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,12,0,0,0,0,3,5,6,3,6,3,0,0,0,0,8,46,30,132,358,245,168,139,246,99,12,11,9,3,0,4,56,1522,0,0,8,20,15,14,24,17,7,3,5,6,4,0,6,124,0,0,0,0,6,7,4,3,0,0,0,4,0,0,0,23,22,68,107,117,70,44,71,34,14,0,0,3,14,4,30,585,98,400,657,551,479,380,710,319,75,55,41,37,22,19,144,3975
21003,0,0,5,32,134,106,166,145,34,42,47,72,21,8,18,824,31,21,28,15,71,30,12,15,0,0,0,0,0,0,5,238,0,0,0,5,19,21,36,23,4,10,5,8,0,0,0,141,0,0,3,5,24,16,41,25,4,20,7,8,0,5,5,166,0,0,16,16,65,136,184,112,33,40,29,33,19,6,10,706,0,0,0,0,3,8,19,19,7,3,0,0,0,0,0,57,0,0,0,3,19,21,40,56,20,15,9,18,0,0,9,207,29,112,193,125,150,130,275,202,42,47,21,21,0,0,39,1380,0,4,6,7,21,32,63,57,10,22,10,3,8,0,3,240,0,3,3,72,170,120,116,77,17,15,11,20,4,10,17,659,98,350,445,654,654,612,780,610,254,247,212,196,52,20,111,5297,327,2243,2848,1925,2449,2624,5392,4325,1208,1587,1691,1776,583,138,752,29865
21004,0,0,5,14,68,44,119,133,24,18,17,26,6,0,8,479,3,9,11,10,18,9,13,4,0,0,0,0,0,0,3,71,0,0,7,5,0,12,21,7,0,0,3,0,3,0,0,69,0,0,4,21,3,19,54,25,3,5,0,11,0,0,0,166,0,0,5,12,12,16,45,52,12,5,0,8,0,0,0,168,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,24,0,0,0,0,9,11,29,23,8,5,5,3,8,0,0,103,20,186,480,293,252,115,217,125,26,17,12,16,7,0,42,1794,0,0,3,8,15,12,27,30,0,3,0,0,10,0,6,116,0,0,0,0,13,12,21,29,3,6,4,0,0,0,0,91,34,152,181,189,133,107,190,125,18,13,15,13,7,4,29,1219,121,610,998,805,894,661,1694,1180,205,186,141,206,91,22,167,7983
21005,0,0,14,89,533,466,879,528,110,115,123,143,47,6,29,3090,12,7,23,18,136,42,17,11,0,0,0,0,0,0,3,274,0,0,0,10,36,33,185,67,22,6,15,12,4,0,0,398,0,3,5,17,33,33,59,38,0,10,15,3,5,0,6,233,0,4,49,100,272,656,1246,690,145,135,167,176,45,9,52,3739,0,0,0,3,7,12,22,18,0,3,9,0,0,0,0,84,0,0,0,3,50,70,148,83,44,24,30,15,4,0,28,500,28,206,610,245,207,79,247,171,18,13,13,18,8,3,77,1942,0,3,3,11,25,30,76,64,9,12,12,15,6,0,0,272,0,0,8,117,489,261,233,153,33,16,29,36,7,0,84,1458,67,439,1768,2811,2923,3011,3442,2601,1761,1021,775,655,154,71,629,22132,263,1994,5386,5376,7063,9939,22706,15528,5404,4460,3818,4740,1447,351,2011,90478
21101,0,0,10,90,327,177,353,230,77,63,73,80,34,7,18,1534,12,14,42,48,222,85,42,11,4,0,6,0,0,0,10,494,6,4,9,57,152,98,455,163,43,29,19,15,8,0,6,1061,3,7,29,126,273,145,287,94,14,13,19,24,4,5,7,1058,3,5,138,184,562,620,1327,488,64,91,89,127,36,12,40,3788,0,0,0,3,54,103,92,58,11,10,8,0,3,0,4,340,0,0,0,16,60,43,129,82,26,17,19,28,9,4,10,439,138,611,1828,1006,919,340,649,223,37,34,26,39,10,5,162,6029,0,3,16,39,39,81,109,55,14,20,23,7,14,0,4,423,0,0,3,281,462,193,191,83,21,24,21,29,12,3,31,1357,153,336,610,943,1147,799,903,460,95,82,111,118,53,15,146,5959,512,2341,4340,4197,7418,6167,13875,6997,1304,1292,1179,1457,475,145,897,52591
21102,0,0,5,7,17,4,10,15,0,0,3,9,0,0,0,77,5,6,9,0,14,4,0,0,0,0,0,0,0,0,0,39,0,0,7,18,17,23,31,27,6,6,0,0,0,0,0,133,0,0,8,15,50,70,96,14,8,6,6,8,0,0,0,274,0,3,13,25,25,17,14,16,3,3,3,4,0,0,0,119,0,0,0,0,14,27,16,5,0,0,6,0,0,0,5,67,0,0,0,4,0,7,7,12,0,0,3,0,3,0,3,37,36,90,249,140,150,97,164,42,10,3,15,4,3,5,19,1023,0,8,3,8,14,13,25,16,7,0,3,8,3,0,5,103,0,0,0,47,30,7,4,11,0,5,5,0,0,0,0,115,26,75,106,94,100,89,86,48,23,12,14,14,3,0,15,712,130,532,708,623,1038,971,1339,801,150,133,174,145,68,26,125,6954
21103,0,6,5,29,110,87,166,122,31,27,30,24,14,5,20,671,10,6,21,30,98,24,15,3,0,0,4,0,0,0,6,217,0,3,11,21,31,43,138,50,3,12,14,6,6,0,6,344,0,3,22,75,141,146,233,77,8,15,27,19,6,10,8,797,0,12,50,65,81,87,222,91,22,49,28,42,16,8,7,765,0,0,0,0,29,39,74,49,3,11,9,10,0,0,0,221,0,0,0,5,24,51,114,98,30,12,20,23,0,0,16,403,181,548,1429,820,624,322,604,232,24,27,26,26,13,5,133,5011,4,4,24,40,51,67,92,55,11,8,13,23,9,4,5,399,0,0,0,100,126,75,69,63,7,17,15,21,9,0,10,510,72,211,245,349,468,356,1076,1004,213,138,331,226,45,11,86,4830,419,1592,2532,2188,2926,2565,7096,4620,967,958,1087,1004,324,97,537,28905
21104,0,0,3,16,116,56,102,74,24,31,18,31,7,3,12,487,11,13,18,17,66,16,9,7,0,6,0,0,0,0,5,163,0,9,7,36,58,48,151,81,18,10,13,17,4,5,10,461,0,4,6,39,65,37,108,32,3,14,12,4,10,0,0,331,4,6,34,52,118,110,210,123,39,38,42,54,13,3,18,886,0,0,0,10,44,79,96,57,7,8,8,10,3,0,5,322,0,0,0,10,34,25,63,37,6,11,15,8,5,0,8,218,60,247,400,263,228,167,229,114,13,12,12,15,4,3,45,1800,0,3,5,15,25,35,54,33,4,7,3,6,5,0,0,203,0,0,0,284,343,99,108,69,16,12,24,10,6,0,22,985,50,140,203,374,365,278,347,232,67,57,62,64,18,8,54,2315,229,1009,1393,1641,2853,2719,6400,3965,820,854,863,926,295,98,489,24567
21105,0,0,5,12,100,99,129,92,30,31,30,19,6,8,16,576,6,18,31,28,108,29,39,21,0,0,0,0,0,0,4,279,0,8,4,18,19,19,49,24,8,10,0,5,3,0,7,169,0,5,17,123,141,161,257,70,26,7,12,22,5,0,12,853,0,10,51,47,50,39,101,55,22,3,16,19,5,0,4,419,0,0,0,6,10,18,9,10,0,0,8,5,0,0,0,58,0,0,3,3,21,30,130,62,24,16,14,13,5,0,12,336,198,885,2629,1514,1103,586,1110,414,61,22,25,48,17,14,209,8845,5,9,27,63,46,72,160,83,14,13,14,16,7,8,13,550,0,0,0,21,24,11,38,20,8,6,10,16,0,3,7,166,90,267,363,357,393,371,899,743,104,96,159,129,30,9,57,4066,539,2705,4297,3073,3098,2323,4824,2730,511,373,461,459,163,71,533,26167
21201,0,0,0,19,102,75,361,302,53,39,46,81,20,0,20,1127,8,8,10,15,70,17,16,6,4,0,0,0,0,4,0,156,0,6,3,13,16,11,74,21,9,3,0,5,0,5,0,156,0,0,14,42,86,64,218,91,18,12,18,22,3,3,12,603,0,10,22,46,119,172,797,629,106,117,98,101,28,8,20,2279,0,0,0,0,5,16,17,35,5,9,25,29,13,0,5,148,0,0,0,6,22,29,59,50,11,8,7,18,8,0,5,218,113,435,1215,872,687,284,861,370,39,25,33,22,10,5,147,5115,3,3,8,16,32,37,60,47,4,10,7,7,0,0,9,249,0,0,0,5,33,33,30,47,11,0,5,6,5,0,5,187,35,119,343,393,592,512,1470,709,131,91,89,114,36,16,107,4757,271,1249,2135,1901,2505,2078,7829,5054,969,957,849,990,318,122,580,27802
21202,0,0,3,72,335,270,330,274,63,57,76,98,28,3,27,1638,6,11,51,86,438,156,51,29,6,4,0,0,0,0,13,853,0,0,0,8,79,32,134,87,30,17,23,14,17,0,5,434,0,6,18,116,228,147,298,88,20,31,23,13,14,0,9,1024,0,3,102,218,726,888,1816,1009,173,176,205,238,82,15,54,5708,0,0,0,0,10,22,52,40,10,12,27,21,7,0,4,208,0,0,0,9,42,44,86,51,16,10,7,17,6,0,9,297,93,456,1156,807,678,249,581,252,48,31,32,17,5,4,113,4514,0,9,5,22,24,48,78,62,13,12,25,7,3,0,7,315,0,0,3,111,251,146,205,116,21,28,17,11,7,6,25,943,48,235,904,1436,2303,2145,1985,720,203,225,170,167,53,24,211,10824,272,1590,3740,4155,7500,7666,14048,8612,1582,1729,1573,1729,643,261,972,56081
21203,0,0,0,47,496,595,1771,1321,226,217,208,284,97,20,63,5346,4,8,23,20,212,86,76,24,5,0,0,0,0,0,4,454,0,0,6,16,69,55,190,109,13,15,18,10,4,4,6,525,0,0,10,89,208,120,426,180,34,28,28,24,8,6,10,1178,0,9,69,157,639,1116,3595,2000,339,348,360,402,159,28,101,9321,0,0,0,0,6,16,31,32,14,12,17,19,4,0,0,155,0,0,0,7,105,98,191,130,27,22,31,22,11,0,13,661,74,453,1334,1097,809,343,867,387,64,53,32,18,13,5,143,5684,0,5,8,24,24,53,108,75,20,22,15,12,3,3,16,392,0,0,3,63,223,265,323,174,33,33,31,20,18,11,22,1215,54,173,698,1133,2692,2839,4734,1982,416,440,370,331,124,63,301,16359,255,1365,3179,3668,7707,9977,33486,19386,3765,3820,3590,3949,1454,556,1556,97714
