SA3_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
51102,72,85,158,430,420,843,0,0,0,31,45,74,0,0,0,819,853,1674,51,59,112,13,11,26,14,23,36,0,0,3,6,11,17,0,0,0,16,29,46,16,18,34,47,55,98,4,4,7,13,8,24,50,60,115,118,113,228,0,3,4,1638,1703,3337,23,18,40,34,19,47,3,7,3,12,5,18,0,0,0,7,16,23,24,19,45,2310,2033,4341,11,4,17,5,3,13,2321,2041,4364,846,693,1536,4954,4578,9537
51103,150,237,385,1320,1251,2571,0,0,0,291,310,603,5,6,14,3129,3005,6131,154,204,354,50,46,96,72,82,151,126,143,269,94,81,174,10,3,12,144,153,303,142,153,292,216,208,417,26,29,56,76,93,170,228,287,519,847,933,1785,31,43,70,6957,7040,13993,218,181,402,194,129,319,12,5,15,82,91,176,47,49,93,49,53,103,175,193,373,9076,7331,16406,42,31,76,23,34,53,9145,7394,16538,3794,2447,6241,20641,17624,38267
51104,151,301,453,3307,3767,7078,0,0,0,228,223,454,0,0,0,5224,5883,11110,43,40,84,54,32,87,104,165,274,21,22,49,85,136,227,4,0,5,102,120,223,271,327,603,253,238,488,33,51,87,170,207,377,511,666,1185,587,716,1302,16,16,30,11033,12618,23653,100,86,186,282,314,596,9,9,21,13,11,26,17,9,30,65,95,167,101,118,221,11950,10283,22235,55,40,92,26,43,72,12036,10361,22395,4180,3280,7465,27893,27096,54981
59797,5,3,11,16,3,20,0,0,0,8,0,8,0,0,0,70,11,77,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,112,14,124,4,0,4,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,21,144,0,0,0,0,0,0,123,21,144,196,23,227,455,58,514
59999,27,16,48,212,179,396,0,0,0,25,26,50,0,0,0,306,315,617,0,5,4,3,4,8,3,7,10,8,9,9,8,10,20,0,0,0,17,10,25,21,21,45,30,28,62,6,5,10,6,9,10,37,49,92,88,89,178,3,0,7,772,780,1550,17,8,23,33,27,57,10,7,14,0,4,5,0,5,6,16,18,30,17,24,40,1412,1177,2591,21,11,30,9,9,23,1452,1197,2652,2311,1361,3674,4639,3416,8055
60101,30,52,81,1588,1913,3503,0,0,0,46,50,93,28,23,53,1413,1601,3015,11,5,19,43,36,83,20,37,55,18,23,44,13,18,35,0,0,0,27,28,49,33,46,78,61,66,129,16,23,35,26,22,45,101,192,297,124,120,254,3,3,4,3581,4200,7784,27,13,45,60,51,115,0,4,4,0,0,0,27,22,49,21,38,63,44,64,110,5055,4949,10005,16,12,30,3,12,18,5081,4979,10055,683,717,1401,9511,10076,19589
60102,242,322,562,3965,5340,9299,0,0,0,187,227,409,13,11,25,4113,5071,9186,31,43,77,164,204,369,21,57,78,62,57,118,56,71,126,9,6,16,61,80,143,253,273,525,267,350,618,35,38,68,47,60,111,483,757,1239,483,569,1047,25,36,53,10266,13245,23509,591,444,1038,235,177,410,14,19,32,0,0,0,203,128,328,59,83,143,260,215,480,14908,14196,29113,82,63,145,22,58,77,15013,14316,29328,2184,1610,3796,28816,30350,59161
60103,392,476,867,3709,4706,8414,0,0,0,217,271,490,76,73,151,4231,4983,9218,14,22,38,229,229,449,89,98,187,48,64,110,41,60,101,51,52,99,72,83,152,160,187,345,192,213,405,63,92,155,58,73,129,350,590,943,418,497,914,25,27,51,10047,12313,22356,1720,1409,3126,735,538,1270,4,6,11,7,3,6,435,317,757,103,130,229,542,452,998,13145,12279,25421,105,78,182,21,48,75,13270,12408,25675,1889,1816,3703,28595,29410,58008
60104,162,235,400,2082,2682,4763,0,0,0,128,114,243,4,4,10,1943,2489,4433,15,19,32,81,84,166,75,103,182,37,36,72,47,50,96,4,7,11,63,102,163,304,342,641,425,469,894,12,20,30,26,33,62,284,448,732,716,813,1530,24,37,58,6265,7842,14109,235,190,419,136,114,245,18,14,35,0,3,6,36,19,54,48,85,131,90,109,194,9757,9488,19244,74,66,144,39,59,101,9869,9614,19485,876,880,1755,17648,18997,36641
60105,502,663,1167,2504,3173,5674,0,0,0,135,146,277,16,9,22,2898,3631,6535,21,22,41,350,354,700,27,42,77,30,43,75,51,49,100,40,43,87,76,76,150,105,150,253,262,377,643,15,24,39,14,24,40,320,513,832,420,526,944,59,78,139,7328,9296,16628,997,807,1807,579,420,998,53,51,106,0,0,0,172,152,323,113,131,243,286,283,566,15178,14934,30114,169,129,297,39,72,108,15388,15128,30520,1707,1676,3378,26845,28319,55163
60106,31,65,93,1499,1794,3296,0,0,0,40,68,106,3,0,5,1177,1339,2517,14,24,37,23,29,51,22,42,65,22,18,40,27,22,48,0,0,0,19,28,42,49,53,105,75,82,159,8,18,24,13,18,29,132,189,317,193,197,392,15,10,22,3323,3926,7248,43,38,79,35,35,75,0,4,8,0,0,0,17,17,30,21,51,72,45,63,110,4820,4533,9353,36,22,50,11,27,32,4862,4577,9437,760,702,1465,9106,9414,18515
60201,505,574,1079,5208,6853,12059,0,0,3,645,731,1373,89,105,193,4823,5746,10570,87,96,181,114,125,240,171,216,390,77,100,178,63,92,155,35,26,61,280,312,595,413,494,910,878,1006,1886,83,135,223,53,65,120,941,1453,2395,1291,1538,2828,64,72,130,15313,19182,34492,1103,928,2035,664,507,1177,35,39,69,0,0,3,250,180,427,219,257,478,465,439,910,21239,20602,41842,162,117,279,52,78,127,21451,20795,42243,2792,2559,5345,42323,45021,87345
60202,47,86,135,1804,2043,3846,0,0,0,198,214,413,55,71,129,1242,1366,2610,15,24,36,18,18,36,74,93,170,53,49,109,18,38,54,0,0,0,43,48,95,73,94,169,284,295,570,25,25,50,50,45,93,411,568,976,372,392,767,39,42,82,4783,5422,10207,30,26,53,25,15,41,5,6,18,0,0,0,7,6,12,36,65,101,42,72,112,6099,5476,11573,44,33,80,31,39,69,6177,5546,11718,995,973,1965,12107,12150,24254
60203,82,122,205,3568,4028,7593,0,0,0,232,253,484,53,41,94,2026,2226,4248,19,17,37,23,28,53,97,116,213,39,40,75,39,42,74,0,6,3,62,78,137,85,107,194,415,375,788,48,52,95,36,42,71,519,691,1209,391,439,834,25,17,50,7672,8590,16268,73,46,121,55,14,72,3,7,13,0,3,6,10,7,22,48,104,150,60,112,170,10100,9156,19258,42,46,86,22,41,62,10167,9240,19411,1789,1553,3343,19905,19694,39600
60301,19,32,53,1410,1406,2818,0,0,0,17,20,43,0,0,0,945,911,1851,0,4,4,8,6,14,31,33,65,3,4,9,10,8,17,0,0,0,10,7,14,17,20,36,46,58,105,8,9,17,10,11,25,158,180,342,86,89,167,0,3,6,2755,2780,5536,10,12,21,3,4,5,8,10,14,0,4,3,5,3,9,10,21,31,19,25,42,3012,2483,5494,22,17,36,9,3,14,3037,2508,5545,669,552,1222,6528,5911,12440
60302,54,95,154,1358,1505,2857,0,0,0,39,41,81,0,3,0,1231,1310,2540,10,18,25,36,33,66,45,55,102,97,99,197,18,27,45,0,0,0,28,34,65,33,35,63,132,135,267,17,25,38,16,9,24,195,223,421,242,264,508,11,17,29,3503,3839,7342,36,36,67,18,19,37,9,3,13,0,0,0,5,0,10,45,81,122,51,78,129,6135,5751,11888,55,40,98,32,38,66,6214,5836,12047,984,933,1917,10873,10841,21707
60303,25,38,62,789,783,1574,0,0,0,20,20,33,0,0,0,364,426,786,5,13,15,5,10,9,29,29,54,0,3,7,4,6,12,0,0,0,11,15,23,5,6,16,70,70,142,3,4,11,9,10,11,85,118,200,66,67,127,3,0,3,1458,1576,3028,70,48,117,9,9,14,0,0,0,0,0,0,3,7,11,9,13,31,13,17,35,1916,1607,3521,12,11,22,4,7,9,1930,1626,3558,407,355,767,3920,3663,7582
60401,100,184,282,2695,3447,6138,0,0,0,500,614,1118,101,118,214,2512,3218,5730,18,24,41,25,37,59,91,136,227,38,58,92,54,83,131,3,3,4,95,124,213,315,384,697,304,356,659,52,88,146,100,117,214,896,1296,2190,678,759,1435,0,14,12,8466,10858,19327,151,147,299,84,76,164,3,5,12,0,0,0,45,22,67,58,78,137,103,102,202,13154,12693,25846,69,46,115,33,34,68,13260,12769,26031,1884,1827,3714,24054,25972,50028
60402,141,201,343,2707,3453,6161,0,0,0,523,566,1093,110,107,214,2412,3054,5468,80,109,194,46,46,93,141,162,300,91,91,188,23,40,66,0,0,0,143,152,288,250,289,540,341,398,737,44,64,104,50,69,122,741,1023,1768,702,847,1546,14,14,31,8424,10483,18902,233,174,403,99,51,149,13,20,30,0,0,0,57,48,97,48,90,134,96,136,242,12609,11902,24511,69,56,125,39,52,89,12712,12012,24720,1841,1659,3496,23559,24730,48293
60403,51,67,119,1118,1180,2292,0,0,0,131,115,245,43,58,103,1098,1139,2235,0,3,4,9,4,16,24,32,52,7,4,11,16,26,41,0,0,0,58,60,120,115,108,227,107,123,230,11,21,36,17,27,43,253,296,547,307,337,649,3,9,15,3325,3552,6881,48,21,74,128,44,168,4,4,13,9,11,18,13,5,12,28,57,88,45,68,111,4533,3921,8457,26,13,39,5,22,29,4567,3955,8524,1027,926,1955,9198,8641,17841
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,3,0,3,13,0,19
69999,3,7,12,42,49,94,0,0,0,4,3,10,0,0,0,56,44,102,0,0,0,0,0,0,0,6,8,4,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,4,6,8,0,0,0,7,8,19,23,28,51,0,0,0,155,152,300,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,6,8,10,368,312,677,3,0,4,0,6,8,371,314,685,222,137,356,758,616,1377
70101,413,578,989,727,763,1489,0,0,0,114,158,273,0,0,0,2188,2425,4615,8,7,12,346,328,675,12,18,32,12,27,46,64,69,131,11,7,10,58,60,118,101,127,218,111,124,237,6,4,16,14,21,35,217,306,520,205,249,456,9,8,19,4207,4699,8899,985,787,1774,312,223,536,20,12,36,4,18,24,99,94,190,54,70,120,157,179,334,6029,5463,11495,46,21,69,13,37,46,6091,5519,11608,1616,1259,2875,13788,13254,27044
70102,812,1205,2025,1239,1462,2703,0,0,0,336,385,723,0,0,0,5121,5821,10944,26,27,57,1419,1366,2789,72,99,176,52,65,115,108,141,244,63,63,124,159,196,357,252,338,586,225,202,423,18,26,43,74,90,164,527,715,1242,536,680,1214,11,14,24,10242,11694,21934,1329,1185,2517,995,730,1729,11,20,32,27,31,52,296,264,561,93,115,209,417,407,821,10531,9846,20380,92,72,162,32,60,89,10663,9971,20625,2592,2420,5011,27068,27633,54701
70103,141,235,377,892,897,1787,0,0,0,138,131,268,0,0,0,1476,1527,2999,7,3,19,91,68,160,34,25,56,9,8,17,86,78,165,3,5,3,36,32,71,52,52,103,115,124,236,14,20,39,19,20,40,243,315,557,161,184,340,3,6,7,3377,3488,6861,32,27,62,41,44,86,5,3,6,3,3,8,4,9,14,16,28,44,30,43,72,5462,4470,9931,30,22,55,9,10,18,5501,4511,10011,2350,1151,3501,11481,9501,20983
70104,296,451,748,1011,1182,2196,0,0,0,261,282,542,0,0,0,3231,3700,6939,19,27,43,311,286,597,53,74,127,52,60,111,90,127,217,6,8,15,104,114,216,300,381,676,153,167,314,13,22,39,65,76,139,344,426,777,466,497,964,29,25,50,6511,7452,13962,435,426,858,286,253,535,15,5,19,9,8,15,104,85,194,68,79,145,180,168,351,8432,8111,16545,47,33,83,20,38,60,8503,8180,16685,2181,1833,4010,18401,18775,37176
70201,172,242,411,717,792,1505,0,0,0,766,839,1600,5,4,8,2718,2996,5714,15,20,40,48,37,81,18,26,51,113,115,227,1939,2364,4304,16,18,32,66,82,147,333,400,731,150,134,287,12,24,34,102,127,230,346,499,840,482,508,987,21,27,45,7863,8992,16855,371,303,674,156,118,273,22,24,47,83,89,173,202,175,378,50,60,113,335,325,658,6671,6447,13112,53,29,85,27,33,58,6751,6504,13257,2424,1875,4297,18090,18383,36471
70202,10,15,31,108,100,207,0,0,0,398,412,813,0,0,0,276,300,576,5,0,4,8,10,21,0,0,0,3,0,5,43,47,94,4,4,5,174,175,348,24,31,53,18,11,34,0,0,4,45,43,82,39,35,76,150,156,303,0,0,0,1283,1327,2615,35,29,64,23,8,36,5,0,5,15,26,49,6,3,13,3,3,8,32,37,64,925,866,1788,0,0,0,0,3,3,923,872,1794,384,299,682,2702,2587,5287
70203,45,80,120,340,327,670,0,0,0,30,22,55,0,0,0,2139,2269,4411,0,0,4,10,9,16,3,3,9,6,4,4,9,6,16,0,0,0,74,70,143,52,52,107,43,34,78,6,3,8,16,15,35,497,540,1043,839,818,1654,0,3,5,4063,4171,8234,14,6,22,13,13,27,0,0,6,467,429,888,0,0,0,9,25,36,475,451,926,2252,1914,4171,13,7,16,44,57,100,2313,1981,4288,1153,1022,2175,8076,7726,15805
70204,11,25,46,408,456,864,0,0,0,41,36,80,0,0,0,345,379,719,0,0,0,12,13,28,3,6,13,3,5,7,11,18,29,0,0,0,40,53,95,17,26,40,25,21,42,0,0,0,11,16,25,1600,1657,3254,321,349,667,5,11,13,2842,3032,5878,15,14,30,10,13,27,5,4,7,890,846,1737,5,5,9,9,7,8,902,863,1760,1724,1642,3362,9,11,18,14,15,25,1742,1662,3408,904,742,1644,6440,6361,12798
70205,47,71,119,1131,1200,2336,0,0,0,508,555,1065,0,0,0,948,1001,1946,3,3,9,18,12,30,21,26,51,8,7,8,51,46,100,3,0,6,338,358,692,251,271,519,91,50,142,11,10,24,29,27,60,114,137,247,337,408,746,4,3,5,3872,4125,8002,124,98,222,48,28,85,4,7,13,250,242,484,26,19,49,13,21,31,284,279,566,3472,3152,6629,8,6,17,7,9,17,3486,3170,6661,1702,1378,3079,9580,9158,18739
79797,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,23,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,46,0,0,0,0,0,0,39,3,46,24,0,24,83,15,99
79999,0,5,11,92,87,179,0,0,0,28,43,69,0,0,0,172,173,340,0,0,0,8,4,16,0,0,5,3,0,10,22,24,45,0,0,0,4,4,11,13,11,22,22,19,34,0,4,4,4,4,4,31,44,72,27,36,63,0,0,0,424,454,877,4,10,13,9,3,8,0,0,0,0,0,0,0,0,0,0,7,8,0,7,8,582,520,1104,4,9,7,0,3,7,590,530,1121,794,669,1460,1826,1675,3500
80101,1335,1696,3032,3889,4726,8619,0,0,0,537,580,1114,0,4,8,9284,10766,20044,27,46,70,760,792,1549,82,130,211,120,116,233,216,287,503,54,44,96,334,368,705,528,659,1181,662,774,1439,43,55,99,91,98,194,886,1221,2111,1208,1424,2635,50,57,109,18770,22151,40921,2133,1853,3991,1739,1512,3249,46,55,100,3,3,11,463,405,867,179,241,423,648,654,1301,24542,22663,47202,300,223,527,83,123,199,24925,23007,47935,2936,2598,5534,52533,53530,106061
80103,11,14,27,78,45,119,0,0,0,10,0,10,0,0,0,127,105,235,0,0,0,9,0,7,3,0,7,0,0,0,10,6,13,0,0,0,3,5,4,7,6,15,6,6,19,4,0,0,4,0,3,16,17,28,18,18,29,0,0,0,288,209,501,6,13,18,34,11,44,0,0,0,0,0,0,4,4,9,6,5,12,10,9,19,299,209,509,0,0,0,3,0,6,304,213,517,626,176,806,1289,646,1934
80104,1443,1787,3234,2731,3364,6101,0,0,0,361,429,788,3,3,8,7585,8423,16004,16,13,31,648,711,1360,83,86,167,70,60,131,125,178,307,176,189,360,232,277,514,551,603,1157,549,605,1157,30,40,71,75,104,178,583,783,1366,1152,1311,2464,17,23,37,14992,17203,32198,4161,3763,7921,2859,2496,5358,26,39,67,7,10,9,1060,921,1981,117,151,273,1180,1085,2259,16620,15506,32127,170,117,290,40,59,100,16831,15683,32513,2197,1929,4122,43701,43981,87682
80105,850,1087,1940,1623,1941,3561,0,0,0,195,197,391,0,0,0,3913,4512,8421,15,8,27,361,426,784,23,45,68,21,15,39,97,109,211,14,22,40,149,179,333,132,143,273,309,301,609,15,15,30,24,32,56,356,482,836,445,520,963,22,40,64,7717,8986,16698,765,677,1437,565,489,1052,133,167,304,4,9,9,85,68,155,110,129,242,200,206,403,17027,16912,33939,305,219,525,65,84,146,17391,17217,34609,2561,2177,4738,30179,31002,61188
80106,235,366,598,1406,1779,3183,0,0,0,119,123,242,8,4,13,2668,3102,5769,6,0,6,340,339,683,6,9,14,12,6,17,58,80,142,9,15,24,61,73,139,54,64,117,202,262,464,17,17,32,12,8,23,280,368,643,221,271,494,11,9,27,5485,6534,12018,436,458,893,348,313,658,86,89,175,0,0,0,55,56,113,54,66,121,104,130,232,7296,7177,14467,103,87,190,18,38,51,7411,7300,14711,1168,1140,2301,15257,16331,31592
80107,774,1016,1787,4187,5138,9327,0,4,8,340,402,745,3,10,8,9951,11288,21232,31,34,66,566,588,1147,74,110,184,68,74,148,200,248,446,75,72,146,192,217,408,427,489,911,644,826,1472,95,113,207,87,96,182,640,937,1577,1049,1251,2303,21,22,38,18654,21907,40564,1039,926,1974,1053,1011,2061,39,33,69,0,7,11,296,246,545,114,200,318,410,460,869,19632,17812,37449,198,140,343,57,101,162,19887,18058,37947,2191,1992,4187,44054,45414,89461
80108,167,200,363,1021,1315,2333,0,0,0,80,95,175,0,0,0,2495,2890,5383,9,7,14,133,157,297,4,12,19,12,18,37,62,67,132,18,21,32,94,77,164,84,115,203,185,220,402,10,12,29,18,14,34,240,347,586,242,311,555,12,7,19,4719,5691,10413,238,233,471,226,191,412,15,22,35,3,0,5,56,45,108,44,47,92,111,92,202,5736,5544,11283,66,49,116,21,25,50,5823,5616,11447,662,637,1295,11952,12676,24630
80109,535,685,1220,1469,1830,3306,0,0,0,144,179,326,0,4,5,3888,4493,8384,8,5,19,366,444,810,20,36,63,38,36,79,99,130,225,41,45,88,76,98,172,120,118,240,261,319,577,15,16,32,31,31,58,305,414,718,380,442,820,13,12,27,7277,8656,15941,1239,1184,2426,473,488,965,58,61,118,3,4,4,146,130,283,64,79,142,209,216,430,8082,7730,15813,121,76,202,26,45,81,8231,7859,16089,1080,1015,2098,19118,20165,39279
80110,203,277,479,231,259,485,0,0,3,56,61,120,0,0,0,873,1031,1909,4,0,3,72,67,138,10,5,14,5,10,16,6,23,32,36,34,71,42,44,81,51,63,113,43,49,95,5,0,4,5,26,35,57,62,120,148,179,324,0,0,0,1635,1925,3559,706,667,1372,411,379,797,6,5,14,0,0,0,144,124,267,29,36,65,174,161,334,2171,2097,4272,31,21,50,10,18,30,2208,2141,4349,263,271,536,5610,5828,11435
80111,0,3,3,40,35,74,0,0,0,0,3,3,0,0,0,59,61,123,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,14,0,0,0,6,6,14,0,0,0,0,0,0,0,0,3,4,13,16,0,0,0,121,133,256,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,6,6,4,7,174,137,312,0,0,0,0,0,0,178,138,313,29,19,45,328,300,625
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,4,9,8,12,20,35,0,0,0,0,0,3,0,0,0,37,31,66,0,0,0,0,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,6,3,5,7,8,0,7,6,0,6,0,0,0,3,6,7,13,13,24,0,0,0,80,88,161,6,4,5,9,6,14,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,139,129,260,0,0,0,0,0,0,140,128,265,101,40,143,336,273,605
90101,134,127,258,25,12,35,0,0,0,13,10,28,0,0,0,64,59,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,18,17,19,31,0,0,0,132,116,245,4,0,10,204,170,374,0,0,0,0,0,0,0,4,4,0,4,6,0,7,11,182,153,333,0,0,0,0,0,0,185,150,336,348,105,453,1006,685,1692
90102,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,17,29,0,0,0,198,192,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,39,83,0,0,0,0,0,0,44,38,86,45,47,93,302,292,593
90103,0,0,0,22,17,43,0,0,0,0,3,7,0,0,0,16,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,3,3,16,0,0,0,50,52,99,0,0,0,0,0,0,0,0,0,4,7,14,0,0,0,0,0,0,4,7,12,41,50,90,0,0,0,0,0,0,41,50,90,51,51,101,149,158,310
90104,6,3,3,219,265,481,0,0,0,4,8,9,0,0,0,105,137,241,0,0,0,0,0,3,0,3,8,0,0,0,0,0,4,0,0,0,0,0,0,10,9,19,13,24,38,0,3,3,21,22,43,77,91,168,14,12,26,0,3,3,468,583,1047,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,3,409,370,782,6,0,9,4,3,9,419,376,793,164,162,330,1060,1130,2188
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,6,4,11
