SA3_CODE_2021,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
51003,93,569,156,819,66,582,216,858,308,1956,700,2958,568,2027,710,3304,356,1538,494,2392,187,1085,326,1594,54,295,97,445,11,74,22,105,0,11,4,12,1646,8126,2720,12489,116,413,105,637,72,481,130,686,466,1765,442,2670,679,1471,392,2538,393,1121,255,1770,182,656,175,1018,45,230,54,330,10,54,9,80,0,7,0,10,1972,6203,1560,9732,213,984,263,1455,140,1062,344,1542,775,3716,1143,5629,1247,3498,1100,5841,751,2659,751,4161,369,1741,503,2611,101,522,147,775,21,130,35,186,0,11,3,19,3613,14330,4279,22223
51101,118,307,56,482,51,272,62,389,140,655,112,909,246,590,97,933,276,716,149,1145,229,802,128,1162,221,561,92,876,118,308,76,504,25,92,9,127,1430,4308,783,6518,84,265,51,403,45,272,33,359,227,637,82,941,334,533,105,974,343,607,102,1054,278,691,89,1059,237,514,81,832,135,332,65,535,26,147,16,190,1719,4001,619,6340,201,576,105,885,104,549,98,749,368,1289,186,1852,585,1126,199,1905,617,1325,254,2190,509,1493,218,2219,457,1077,173,1705,262,641,140,1039,52,237,25,315,3150,8302,1405,12856
51102,32,157,52,237,24,170,53,250,88,453,119,661,124,408,104,637,148,458,113,722,138,476,90,709,112,373,66,542,35,152,41,227,3,26,9,35,710,2675,647,4030,25,136,39,203,34,189,59,285,134,532,106,767,191,354,89,632,158,380,84,616,143,396,71,613,107,253,48,411,35,120,31,184,3,31,12,55,843,2391,530,3763,54,298,93,445,61,358,113,533,225,983,220,1432,320,762,191,1271,309,836,195,1335,287,880,161,1322,215,630,115,953,71,271,69,410,9,61,22,90,1546,5074,1174,7794
51103,98,845,136,1082,110,1044,303,1448,274,2464,729,3471,326,2175,603,3105,325,2044,528,2891,255,1931,410,2599,146,1016,202,1364,47,345,70,460,7,65,11,82,1599,11925,2983,16500,128,736,142,1013,115,897,181,1194,345,2171,393,2906,473,1827,340,2638,375,1723,275,2373,278,1543,239,2064,147,767,132,1041,41,318,46,407,4,122,25,154,1908,10102,1772,13779,230,1583,281,2092,226,1945,480,2642,622,4634,1119,6379,804,4000,940,5744,695,3764,800,5261,541,3472,653,4655,296,1778,328,2404,87,667,113,871,13,184,38,236,3505,22023,4754,30285
51104,190,1226,217,1637,135,1064,225,1419,374,2263,602,3233,569,2144,588,3304,620,2568,562,3748,665,2832,488,3984,608,2271,341,3211,264,1149,211,1623,46,352,82,484,3472,15863,3306,22639,223,1099,182,1504,159,999,164,1320,474,2223,360,3058,839,2094,428,3362,832,2523,365,3723,783,2618,342,3746,725,2056,305,3090,346,1069,192,1601,51,451,115,620,4441,15139,2461,22030,418,2322,403,3142,294,2064,388,2738,846,4490,959,6293,1406,4242,1017,6665,1453,5090,927,7469,1449,5452,833,7731,1330,4323,645,6302,610,2219,399,3224,100,807,194,1108,7910,31003,5764,44672
59797,0,3,7,7,0,15,13,25,0,51,44,99,10,75,76,157,3,52,46,103,0,29,20,55,0,6,4,14,0,0,0,0,0,0,0,0,19,235,203,455,0,0,0,3,3,7,5,11,0,6,3,14,3,3,3,11,0,5,8,9,0,5,0,3,0,5,0,4,0,0,0,0,0,0,0,0,7,28,19,61,0,5,3,6,4,19,15,31,4,62,46,116,18,75,79,170,3,61,51,109,0,36,21,62,0,10,3,18,0,0,0,0,0,0,0,0,27,265,223,516
59999,10,67,44,118,21,151,131,295,44,380,394,822,46,359,532,926,41,288,513,842,43,292,333,667,51,246,145,444,14,58,48,118,0,7,9,14,266,1839,2147,4247,11,75,60,147,31,118,109,256,72,356,261,692,74,257,276,613,27,216,227,468,58,259,156,477,44,179,90,316,4,22,14,38,0,5,12,16,326,1497,1209,3030,20,143,107,261,55,270,237,562,116,740,656,1512,118,615,811,1543,69,503,742,1313,101,548,486,1144,90,430,237,758,14,78,61,155,0,12,23,30,589,3335,3355,7285
60101,47,524,47,624,57,528,35,615,98,1136,77,1313,128,946,79,1158,121,981,66,1169,107,904,45,1050,121,720,50,885,39,315,27,388,8,65,4,72,728,6114,433,7269,58,449,48,557,65,559,46,674,136,1296,88,1522,175,1051,66,1297,159,1041,52,1249,117,975,55,1148,137,769,51,951,56,324,39,419,4,101,9,114,907,6560,452,7923,111,972,101,1182,120,1080,84,1286,239,2433,167,2838,307,2003,143,2452,276,2017,117,2414,222,1876,99,2196,257,1489,101,1838,94,643,63,809,13,161,13,186,1637,12677,886,15191
60102,216,1246,92,1560,178,1325,113,1621,557,3354,340,4259,587,2809,305,3708,637,2598,181,3419,592,2719,170,3486,699,2289,148,3137,353,1287,124,1766,44,489,68,599,3867,18118,1558,23543,303,1113,74,1491,212,1201,65,1476,652,3335,191,4178,799,2938,167,3910,743,2794,105,3643,698,3116,119,3935,812,2570,167,3545,408,1658,146,2207,60,869,103,1028,4689,19587,1130,25409,519,2361,166,3046,386,2521,183,3098,1210,6691,533,8430,1395,5747,476,7616,1381,5390,288,7057,1295,5834,294,7423,1514,4858,312,6679,757,2945,269,3976,105,1359,171,1630,8553,37710,2690,48955
60103,164,1273,91,1521,197,1477,79,1755,776,4460,272,5512,544,3027,178,3747,385,2638,184,3197,412,2779,161,3343,376,2014,131,2520,188,1156,120,1459,33,455,55,533,3062,19271,1263,23596,192,1175,106,1473,256,1405,92,1749,801,4019,279,5099,620,2932,184,3735,499,2707,159,3366,497,2857,133,3489,514,2289,148,2950,226,1609,159,1991,45,729,90,860,3650,19712,1347,24709,354,2444,196,2992,459,2879,168,3505,1576,8478,551,10605,1164,5958,357,7485,883,5344,343,6567,910,5633,295,6840,891,4299,284,5472,409,2766,281,3449,75,1177,139,1395,6712,38979,2615,48304
60104,224,929,31,1189,156,773,35,968,431,1798,82,2308,493,1736,64,2293,553,1550,82,2188,425,1537,69,2035,481,1337,65,1882,224,775,49,1050,28,243,19,291,3018,10681,502,14203,296,751,27,1066,201,678,29,912,517,1850,77,2447,731,1733,78,2549,736,1728,66,2533,553,1730,63,2344,636,1482,88,2210,248,888,67,1207,36,394,35,467,3965,11242,525,15731,517,1684,52,2250,365,1455,60,1880,947,3651,164,4761,1229,3469,146,4838,1290,3276,148,4720,981,3266,128,4373,1121,2822,156,4095,476,1662,114,2257,68,637,58,756,6986,21916,1026,29928
60105,328,1080,61,1465,445,1503,108,2063,1121,3927,343,5391,705,2506,191,3401,873,2173,145,3187,783,2067,132,2983,809,1805,112,2723,311,991,79,1380,49,383,28,463,5421,16437,1199,23062,424,960,66,1443,598,1402,92,2099,1420,3679,275,5373,964,2488,140,3593,1040,2278,129,3448,875,2330,134,3331,884,1952,123,2962,358,1191,93,1636,42,739,87,864,6602,17013,1137,24746,753,2042,124,2910,1044,2907,206,4159,2546,7607,614,10765,1671,4994,329,6997,1912,4446,269,6634,1656,4395,266,6314,1697,3759,234,5691,661,2184,176,3022,91,1124,113,1331,12025,33450,2337,47808
60106,56,414,39,510,59,371,23,456,129,942,73,1139,154,877,67,1096,159,855,51,1063,236,1074,72,1376,212,894,80,1183,76,397,41,521,9,125,11,154,1084,5952,464,7507,58,335,34,427,62,349,20,437,182,963,75,1218,211,878,81,1169,233,907,66,1204,257,1101,59,1416,230,889,68,1186,95,428,49,568,10,150,23,185,1329,6005,479,7815,110,751,75,941,125,727,41,894,314,1900,147,2356,360,1759,149,2272,385,1764,120,2267,486,2171,133,2794,441,1782,148,2373,171,826,94,1087,20,277,36,336,2415,11960,946,15312
60201,317,2075,148,2542,357,2345,226,2928,877,5347,424,6643,797,4043,251,5098,886,3978,237,5092,831,3815,210,4858,823,3148,192,4171,428,1961,175,2560,52,709,97,856,5364,27426,1951,34741,428,1951,114,2496,418,2170,188,2770,963,5109,315,6391,1086,4136,207,5434,1122,4335,202,5660,987,4218,189,5398,1019,3672,230,4921,442,2496,217,3163,69,1263,171,1504,6551,29355,1836,37738,748,4026,263,5032,775,4512,411,5698,1839,10455,739,13036,1886,8183,461,10529,2007,8314,434,10755,1820,8036,398,10249,1846,6820,425,9085,875,4457,389,5725,119,1970,264,2357,11914,56779,3787,72482
60202,90,527,46,659,39,485,30,562,142,966,76,1189,208,849,71,1126,263,1162,91,1518,369,1487,124,1980,414,1368,119,1901,169,685,62,924,20,168,17,211,1721,7701,640,10059,109,440,52,600,78,437,27,543,166,911,72,1151,344,897,68,1307,347,1191,93,1625,469,1491,119,2080,487,1216,115,1818,181,648,80,911,9,233,23,264,2195,7466,645,10303,202,970,94,1262,121,923,58,1101,312,1880,151,2340,548,1745,138,2433,610,2352,180,3138,835,2978,239,4061,902,2587,235,3719,353,1339,145,1836,36,397,41,474,3917,15167,1282,20367
60203,125,802,102,1027,87,729,56,877,243,1577,117,1932,333,1456,153,1940,447,1834,162,2445,648,2415,210,3278,691,2320,221,3229,291,1097,118,1513,39,313,56,411,2911,12548,1193,16654,154,680,89,921,111,649,48,806,285,1600,105,1984,476,1451,142,2076,549,1933,143,2623,716,2436,194,3346,743,1972,188,2903,287,1099,140,1528,30,374,91,500,3345,12201,1141,16679,276,1482,187,1941,196,1375,110,1678,526,3174,221,3919,812,2914,293,4015,991,3773,305,5066,1367,4853,405,6625,1434,4293,406,6134,579,2199,258,3042,73,691,146,912,6249,24747,2333,33327
60301,39,302,53,395,36,279,31,346,51,525,51,626,103,553,66,719,123,684,77,887,156,870,88,1113,166,660,81,902,64,305,32,396,3,50,13,73,739,4227,491,5455,47,251,50,346,34,252,28,317,79,511,50,634,151,507,51,709,133,643,57,840,199,714,76,980,151,526,53,724,48,205,28,281,4,64,11,78,834,3671,411,4913,84,552,104,741,71,534,55,667,126,1033,104,1264,248,1056,121,1433,254,1335,139,1723,353,1579,161,2096,311,1182,132,1630,106,513,58,679,11,115,20,148,1577,7902,897,10374
60302,77,461,55,594,52,383,27,461,133,775,76,989,213,919,79,1211,273,1085,80,1433,368,1275,122,1759,375,1182,132,1696,151,537,65,756,6,120,37,165,1643,6744,670,9060,91,357,25,478,63,315,33,411,173,806,87,1067,334,904,72,1318,377,1002,84,1466,436,1303,112,1842,397,1059,102,1555,98,501,75,680,21,163,42,216,1990,6413,637,9035,166,828,83,1070,115,701,58,868,303,1585,164,2054,547,1826,153,2523,648,2081,164,2901,802,2575,228,3599,772,2241,241,3250,255,1044,140,1438,23,287,75,388,3634,13156,1305,18097
60303,20,109,20,148,9,98,16,124,51,273,34,357,52,264,31,347,67,349,34,447,174,521,55,745,222,569,63,851,97,270,41,406,10,75,9,97,697,2535,293,3529,18,86,13,113,12,68,0,81,59,244,40,337,85,244,28,361,92,299,27,418,196,531,61,785,240,474,48,757,83,220,38,341,11,76,15,98,792,2235,271,3295,35,203,31,264,20,163,21,205,108,515,72,700,144,508,58,708,159,644,60,862,370,1052,113,1538,463,1042,107,1608,179,490,77,750,22,151,24,200,1490,4775,560,6825
60401,170,1148,107,1428,150,1096,88,1326,329,2207,146,2678,417,1951,165,2527,478,2299,184,2959,531,2807,163,3503,632,2232,165,3029,308,1336,127,1772,38,436,58,535,3047,15509,1212,19760,225,1111,107,1442,180,1116,70,1368,412,2326,139,2881,567,2130,149,2849,602,2549,172,3318,736,2902,155,3791,718,2416,166,3304,334,1558,165,2063,41,746,64,849,3810,16863,1183,21862,393,2266,219,2873,330,2209,155,2689,741,4537,288,5557,983,4076,317,5374,1081,4844,354,6280,1269,5708,316,7296,1352,4647,334,6334,637,2899,293,3834,76,1184,116,1386,6861,32374,2395,41625
60402,174,1072,96,1339,131,1014,58,1210,317,2313,174,2802,371,1894,145,2415,477,2309,178,2966,534,2607,202,3345,643,2388,201,3233,295,1348,123,1775,30,375,67,472,2981,15328,1240,19550,184,970,70,1226,156,952,57,1157,383,2351,161,2892,573,1971,122,2669,582,2510,145,3236,683,2794,180,3657,801,2405,184,3388,280,1458,168,1906,40,593,84,726,3675,16011,1174,20857,359,2042,166,2566,283,1965,116,2364,701,4660,327,5689,950,3866,272,5086,1061,4826,321,6206,1220,5402,385,7000,1446,4793,383,6625,577,2806,290,3680,70,974,151,1196,6653,31335,2412,40404
60403,75,342,53,475,46,337,42,426,153,834,103,1088,169,734,108,1016,218,910,107,1240,266,1038,105,1413,268,841,111,1218,91,406,56,552,8,98,24,133,1299,5547,708,7557,75,308,51,426,43,304,34,380,188,734,105,1024,265,628,86,985,249,824,95,1168,330,939,98,1374,318,679,85,1084,104,340,50,500,5,141,27,174,1583,4896,630,7105,148,648,101,899,95,637,77,801,341,1565,206,2111,436,1366,194,1993,472,1736,201,2403,600,1984,212,2787,584,1525,196,2304,196,748,108,1049,19,240,52,306,2882,10442,1343,14662
69797,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,19
69999,4,28,9,43,11,51,9,71,6,87,37,135,9,61,29,99,10,89,29,130,8,64,32,104,10,41,46,90,0,11,4,18,0,0,0,0,59,438,197,689,8,35,7,48,3,37,8,53,9,64,15,92,9,73,21,97,13,49,17,78,17,55,21,98,8,33,27,72,0,5,7,13,0,0,0,4,77,354,126,561,12,64,21,95,16,91,17,119,24,151,50,228,16,136,50,198,25,136,46,203,25,120,57,199,13,73,71,163,5,18,13,31,0,3,0,3,136,788,322,1248
70101,90,357,39,488,138,757,167,1059,427,2564,417,3403,361,1655,208,2217,322,1238,181,1741,298,1079,167,1540,189,690,99,983,72,263,43,377,11,60,20,88,1907,8666,1336,11909,93,396,55,538,142,697,116,960,574,2614,349,3538,464,1580,186,2223,384,1102,121,1608,302,946,104,1356,212,529,50,792,65,229,34,325,9,59,27,87,2243,8144,1043,11433,189,752,94,1028,278,1464,282,2018,1001,5180,764,6943,827,3232,389,4447,703,2341,306,3350,597,2027,273,2894,405,1222,152,1775,139,487,78,705,12,121,49,182,4148,16813,2385,23342
70102,234,1232,134,1599,216,1262,171,1654,591,3457,408,4455,726,2991,382,4103,611,2524,331,3470,490,2120,243,2844,364,1524,178,2067,97,683,65,841,14,140,24,175,3350,15928,1930,21214,270,1087,146,1503,233,1145,124,1507,845,3631,396,4870,928,3168,358,4459,795,2531,281,3603,580,2140,224,2947,427,1486,150,2069,144,691,89,921,11,181,34,224,4230,16059,1808,22096,506,2316,286,3103,448,2408,300,3150,1436,7084,803,9330,1652,6158,745,8561,1407,5051,613,7070,1071,4252,468,5791,789,3011,327,4128,243,1372,153,1770,22,321,55,397,7577,31991,3741,43305
70103,83,483,115,683,66,605,221,894,100,1034,512,1644,191,965,447,1602,244,1209,364,1821,198,1154,205,1558,147,708,128,986,49,241,46,341,0,39,5,45,1088,6437,2047,9571,115,386,70,569,49,364,56,470,147,872,143,1171,316,923,179,1417,343,1047,176,1564,222,962,137,1322,136,564,105,805,44,180,20,247,4,46,3,52,1379,5336,891,7608,198,869,188,1258,113,972,273,1360,251,1901,655,2813,507,1885,624,3019,589,2256,541,3388,418,2114,341,2875,285,1271,233,1794,92,423,72,582,4,78,9,97,2464,11778,2938,17179
70104,119,910,108,1142,118,1034,147,1299,291,2580,378,3244,360,2210,322,2896,306,1763,255,2331,199,1199,155,1554,100,650,79,827,25,210,34,269,7,50,11,61,1531,10609,1478,13612,187,844,92,1120,125,969,122,1215,420,2857,350,3626,499,2397,286,3184,404,1677,187,2266,220,1180,123,1526,115,645,88,853,38,222,29,284,8,81,15,92,2013,10865,1287,14166,308,1758,201,2265,240,2004,263,2514,706,5438,726,6870,867,4607,606,6076,711,3436,446,4591,424,2376,275,3079,214,1299,164,1676,64,433,66,556,11,127,20,159,3543,21469,2764,27783
70201,112,934,129,1184,66,879,188,1135,346,2440,527,3306,388,2023,409,2821,326,1598,289,2210,328,1377,220,1926,180,770,105,1048,56,233,39,330,6,54,4,61,1805,10317,1904,14022,127,818,120,1067,93,935,99,1127,470,2811,350,3626,467,2071,254,2791,413,1728,237,2374,389,1472,190,2048,216,771,88,1076,82,276,48,402,13,106,20,137,2260,10990,1399,14650,246,1758,250,2254,159,1817,285,2258,811,5250,875,6930,853,4098,661,5614,741,3325,521,4588,714,2851,412,3975,397,1540,187,2126,135,516,83,735,13,165,26,202,4066,21302,3306,28672
70202,10,164,30,196,25,176,26,223,41,378,74,491,29,249,51,335,35,224,44,306,26,219,35,283,20,129,26,169,4,40,8,45,0,8,0,8,198,1569,281,2049,11,156,19,185,22,149,14,182,49,397,49,499,38,293,31,363,38,240,30,308,35,207,27,272,24,95,14,132,3,28,0,34,0,12,0,12,211,1579,187,1982,16,312,47,380,42,319,38,403,90,776,124,989,68,547,85,698,75,466,70,615,61,423,67,553,39,225,30,301,12,64,3,81,0,14,0,14,406,3153,466,4031
70203,19,597,79,702,31,520,52,605,71,1074,143,1288,79,821,139,1042,81,794,137,1017,100,643,114,857,75,364,79,518,16,112,43,173,0,9,3,18,476,4939,806,6220,17,506,81,603,24,524,52,602,85,1132,160,1376,98,869,134,1100,118,772,119,1004,111,562,107,783,65,326,85,467,9,68,16,91,0,8,0,11,523,4766,755,6045,34,1109,161,1303,57,1049,107,1213,158,2208,303,2662,174,1692,278,2142,203,1561,259,2020,205,1204,226,1643,138,686,160,987,26,182,60,264,0,20,7,31,1002,9706,1553,12263
70204,36,468,93,599,17,454,65,530,66,806,183,1055,122,756,169,1046,81,561,117,765,72,373,96,535,22,157,28,208,4,36,5,42,0,5,0,5,422,3618,754,4790,24,446,65,545,15,453,60,524,107,895,164,1165,159,751,147,1056,100,594,87,779,69,398,59,529,25,142,29,195,6,40,4,53,0,3,0,3,507,3725,611,4845,66,922,163,1145,34,903,122,1054,174,1702,348,2221,283,1505,315,2100,183,1149,200,1543,139,774,153,1067,46,300,57,400,3,76,14,90,0,15,0,15,930,7343,1368,9636
70205,45,543,106,690,51,634,157,835,147,1301,286,1730,131,918,223,1268,152,728,183,1066,96,609,171,879,66,392,103,560,14,141,33,193,0,24,3,32,707,5290,1254,7251,40,510,110,655,62,623,107,787,183,1330,214,1721,165,961,165,1298,174,812,150,1133,146,616,123,885,58,320,55,436,16,105,16,137,8,30,3,34,849,5308,942,7089,81,1050,218,1349,112,1252,260,1623,328,2628,496,3459,298,1880,382,2561,325,1539,333,2196,243,1231,287,1759,131,711,158,996,32,248,50,335,8,57,6,64,1553,10594,2197,14343
79797,0,5,0,4,3,3,0,6,0,12,3,16,0,13,4,22,3,8,5,18,5,12,3,17,0,0,0,0,0,0,0,0,0,0,0,0,10,51,26,83,0,0,0,0,0,3,0,3,0,3,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,5,0,4,3,0,0,6,0,15,6,23,0,13,4,22,3,16,5,19,5,8,3,17,0,0,0,0,0,0,0,0,0,0,0,0,10,66,22,94
79999,0,17,14,30,7,33,48,84,14,175,106,292,11,161,129,305,19,139,153,311,15,170,120,300,18,132,58,205,3,22,11,33,0,4,0,6,88,841,641,1567,6,31,28,64,5,60,33,99,37,195,135,364,31,133,103,268,10,145,121,280,16,151,103,279,10,75,28,114,0,7,4,17,0,4,0,4,114,799,563,1486,5,45,44,95,13,85,83,183,47,364,244,661,44,296,235,573,30,287,278,591,30,323,224,579,27,205,85,318,3,30,20,49,0,3,0,7,203,1644,1203,3052
80101,529,2336,103,2965,512,3260,216,3988,1033,7806,471,9309,1279,6336,317,7923,1229,4781,250,6264,930,3667,179,4773,1037,3030,129,4198,566,1709,99,2371,87,577,47,704,7206,33489,1803,42499,613,2092,103,2810,726,3142,192,4061,1260,7436,415,9116,1713,6082,259,8050,1494,4610,191,6294,1057,4030,168,5258,1220,3652,174,5041,571,2033,106,2708,85,793,83,961,8732,33879,1695,44298,1141,4425,207,5775,1237,6404,410,8052,2298,15245,891,18425,2981,12420,574,15972,2727,9387,440,12556,1988,7698,347,10035,2262,6681,297,9242,1135,3740,200,5077,170,1374,133,1667,15937,67369,3495,86802
80103,10,20,17,47,10,53,54,117,13,95,180,288,6,70,147,225,21,87,88,197,14,97,69,183,13,55,27,93,8,28,13,55,0,5,0,9,94,516,601,1209,11,20,9,33,6,28,17,53,5,51,37,94,12,51,28,89,8,56,16,85,11,54,29,93,6,51,20,80,0,29,6,34,0,8,0,8,67,341,153,562,13,38,26,81,17,78,73,171,21,141,219,383,20,119,171,312,31,143,107,281,25,154,94,269,25,105,47,176,13,55,19,85,0,11,0,16,165,859,753,1772
80104,340,2061,98,2496,325,2454,136,2915,664,6934,408,8011,1041,6853,313,8209,960,4509,171,5640,493,2581,101,3174,369,1447,54,1871,150,628,37,818,15,146,4,165,4360,27622,1323,33304,476,1909,74,2460,436,2270,140,2847,865,7038,373,8277,1379,6621,279,8279,1006,4334,163,5502,513,2749,77,3330,393,1791,79,2262,158,773,43,981,12,187,12,205,5235,27673,1234,34143,811,3975,169,4957,761,4723,281,5762,1535,13976,785,16292,2423,13468,590,16485,1962,8847,330,11141,1004,5331,173,6503,764,3243,130,4136,311,1405,80,1797,26,333,14,374,9597,55297,2560,67456
80105,585,1432,238,2262,1084,2741,444,4270,1031,5217,454,6703,740,3199,227,4168,786,2280,153,3219,692,1800,127,2624,594,1135,99,1823,254,582,67,894,49,325,45,421,5822,18715,1850,26387,826,1354,279,2460,1453,2734,391,4570,1328,4909,337,6574,1057,2890,176,4122,968,2258,96,3317,793,1803,78,2671,638,1228,81,1948,293,808,86,1181,53,517,77,648,7394,18493,1593,27478,1408,2784,518,4714,2531,5476,834,8845,2365,10118,793,13276,1795,6089,402,8288,1753,4539,242,6535,1485,3602,213,5293,1231,2364,175,3766,539,1389,146,2080,103,842,120,1069,13216,37208,3446,53862
80106,191,614,35,839,177,662,59,902,420,2011,191,2622,345,1618,139,2104,438,1536,118,2089,444,1348,110,1896,454,989,103,1546,228,525,67,819,26,199,44,268,2725,9498,859,13086,238,530,36,811,211,644,75,934,499,2081,197,2788,490,1714,121,2319,541,1490,117,2150,531,1355,86,1975,513,1081,100,1698,230,642,71,935,46,437,90,574,3299,9973,896,14176,432,1142,72,1649,386,1313,140,1838,923,4096,388,5409,834,3329,253,4417,981,3024,231,4238,977,2702,200,3874,964,2070,200,3241,453,1167,137,1758,74,636,136,842,6027,19470,1762,27253
80107,380,2286,98,2758,261,2403,86,2748,529,5282,248,6057,874,4859,230,5960,961,4518,175,5655,911,4498,149,5562,825,3262,139,4227,308,1323,103,1740,40,384,65,489,5083,28826,1298,35206,414,1965,83,2458,348,2073,84,2503,726,5206,194,6122,1205,4824,212,6241,1098,4795,176,6069,1051,4990,127,6167,933,3557,138,4630,296,1637,147,2075,49,613,127,788,6124,29649,1287,37066,791,4245,180,5213,611,4471,170,5254,1254,10489,446,12184,2075,9683,443,12208,2061,9314,356,11728,1959,9495,275,11734,1759,6816,275,8855,605,2963,249,3815,99,993,193,1281,11211,58477,2583,72279
80108,137,589,24,749,75,484,35,593,172,1049,70,1288,353,1254,67,1669,395,1237,45,1671,314,863,42,1214,304,798,41,1142,187,632,50,871,26,221,34,286,1955,7121,404,9483,150,489,19,655,86,442,21,555,200,1093,53,1346,439,1282,59,1785,463,1272,45,1780,310,1006,49,1368,371,987,59,1418,180,781,66,1032,24,327,45,400,2233,7679,427,10341,289,1072,41,1402,164,928,54,1148,371,2138,123,2632,788,2536,131,3455,859,2508,88,3453,624,1868,90,2587,675,1786,104,2559,372,1415,114,1898,48,551,81,683,4189,14802,830,19823
