SA3_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
30910,0,0,9,18,4,8,0,0,0,44,0,0,10,10,25,18,12,4,0,86,4,18,64,224,72,57,28,9,0,484,0,4,3,46,10,17,26,12,0,123,0,0,0,3,4,3,3,0,0,19,0,3,11,39,26,56,68,43,7,252,0,10,9,25,18,26,14,3,0,96,0,18,48,132,85,88,65,29,9,474,0,0,0,24,3,18,12,11,0,73,10,16,23,132,49,30,25,7,3,288,0,20,15,118,29,21,9,4,0,214,0,0,0,24,14,10,5,3,0,69,4,29,32,83,28,44,38,14,4,281,3,12,29,45,38,24,20,4,4,172,0,0,7,15,9,6,16,8,3,69,0,0,5,15,9,6,14,4,0,54,12,66,175,1006,228,247,265,161,53,2214,106,262,502,1605,577,616,560,339,137,4695,1472,3524,4944,13164,5983,6135,5804,3335,849,45197
31001,5,41,25,158,19,9,4,3,0,257,0,12,27,58,40,26,8,0,0,181,7,56,140,500,230,197,90,36,10,1258,0,0,4,17,22,25,34,16,10,119,3,36,72,210,210,210,83,33,9,871,0,4,6,40,37,51,53,50,20,264,4,16,13,55,24,19,16,9,0,149,0,26,45,193,88,75,35,14,9,483,0,28,80,301,151,107,64,28,4,760,0,7,4,109,21,20,15,3,0,187,0,5,18,89,32,18,8,0,0,180,0,0,0,11,8,4,4,0,0,28,0,24,38,73,25,18,20,15,0,215,25,259,560,2460,1747,1473,863,279,116,7786,0,0,3,5,9,15,11,11,4,65,0,0,17,70,23,23,10,10,0,149,85,599,886,1907,717,480,289,157,60,5184,291,620,491,1190,389,373,269,163,89,3867,5513,10630,10787,24406,9903,7989,5302,2997,1188,78711
31002,0,0,0,9,0,0,0,0,0,6,0,6,5,16,34,31,13,0,0,104,4,6,18,81,55,50,31,6,0,259,0,0,0,3,6,5,6,3,0,21,0,0,3,12,4,5,5,0,0,29,0,4,5,24,24,54,74,39,10,226,0,0,5,6,0,7,0,0,0,22,0,0,11,58,36,48,26,24,3,212,0,0,0,5,0,0,4,0,0,15,0,0,0,41,0,0,0,0,0,52,0,9,0,17,19,7,7,0,0,57,0,0,0,0,7,0,0,0,0,8,5,7,7,32,18,27,27,3,0,128,0,4,6,48,41,33,17,0,0,146,0,0,3,0,19,7,8,10,3,56,0,0,10,15,25,13,10,0,0,67,0,7,43,135,90,119,111,59,8,588,174,458,612,1036,629,663,581,334,129,4607,3473,8873,7817,15064,9137,9598,8144,4088,1095,67292
31003,0,4,3,33,10,5,9,0,0,75,0,9,27,54,74,37,26,10,3,238,7,44,98,364,192,96,61,16,7,888,0,0,4,13,13,7,12,14,5,72,0,25,43,111,101,81,55,18,3,449,0,0,12,45,53,103,89,69,12,391,4,11,3,32,19,21,6,0,0,88,0,31,65,242,129,103,45,21,9,643,0,4,7,57,20,11,7,3,0,119,0,3,9,48,5,3,0,0,0,70,0,13,17,75,41,16,9,6,0,177,0,0,0,11,7,3,0,3,0,25,3,26,39,94,49,44,35,10,0,308,6,8,17,79,38,28,12,10,0,196,0,0,10,12,25,34,18,17,4,120,0,0,15,51,42,18,9,0,0,138,10,101,145,614,250,220,171,98,26,1642,329,834,733,1719,677,569,444,381,214,5915,7596,16910,14817,31994,14662,13167,9432,5365,1966,115913
31004,0,27,14,105,18,11,6,0,0,185,0,6,42,104,71,26,9,4,0,260,10,154,285,753,415,182,78,22,5,1897,0,0,0,56,13,23,34,8,7,147,8,96,184,565,358,364,182,61,9,1813,3,9,11,91,60,100,86,32,10,408,0,16,11,41,20,22,12,0,0,128,5,49,120,330,191,102,50,18,0,865,4,28,25,181,56,38,23,4,4,371,4,5,3,87,16,9,11,0,0,132,0,14,22,128,32,18,3,7,0,219,0,0,0,10,6,9,3,0,0,37,11,47,40,98,62,37,27,4,3,329,4,31,50,417,269,264,148,25,9,1220,0,11,6,30,24,16,17,13,0,105,0,13,45,157,55,27,10,7,0,319,34,394,784,2054,787,514,319,184,36,5104,417,963,737,1842,544,369,253,115,24,5259,9245,18608,14491,34054,12159,8653,5303,2194,489,105202
31101,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,7,5,4,0,31,0,0,9,24,18,9,0,3,0,68,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,10,12,10,0,50,0,0,0,3,3,0,0,0,0,6,0,0,8,10,18,9,9,6,4,54,0,0,0,0,0,0,0,5,0,4,0,0,0,6,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,7,12,8,8,6,4,0,46,0,0,0,6,5,6,0,0,0,8,0,0,0,4,3,3,5,0,0,17,0,0,4,0,0,0,0,0,0,15,0,3,5,32,15,32,34,19,9,157,29,124,106,241,156,126,148,77,23,1041,736,1947,1519,3102,1992,2036,1937,1034,369,14674
31102,0,9,7,31,0,0,0,0,0,54,0,10,12,39,44,26,17,13,0,151,7,58,77,259,129,96,41,11,8,685,0,0,0,25,9,13,28,11,4,92,0,6,4,46,21,23,25,6,7,129,0,0,5,30,31,45,62,36,11,219,0,0,0,10,7,5,8,3,0,32,0,5,26,94,41,39,33,13,3,257,0,0,4,26,10,3,13,6,0,63,4,0,4,49,9,4,7,0,0,83,0,12,12,54,13,8,3,0,0,109,0,3,9,44,17,10,10,3,0,105,5,4,4,44,12,25,12,3,0,116,0,6,24,46,36,10,0,3,0,127,0,0,0,3,9,14,12,12,3,55,0,0,5,24,14,9,6,3,0,64,7,53,88,360,152,193,148,93,35,1126,230,565,473,1078,420,288,226,161,60,3504,3186,6361,5893,13077,5553,4872,4180,2464,735,46316
31103,10,85,99,320,70,30,26,8,0,646,0,7,37,76,61,69,24,10,6,291,5,79,157,458,261,184,92,24,0,1265,0,0,0,16,7,9,15,3,0,55,3,35,87,314,219,212,100,20,0,997,0,0,21,28,25,89,64,39,9,274,0,0,10,21,26,15,14,0,0,85,0,14,53,157,83,78,59,20,3,467,0,14,11,75,32,9,14,11,0,175,3,25,13,219,58,69,52,11,6,454,0,50,51,234,31,13,5,0,0,388,0,0,3,20,13,4,5,5,0,58,0,23,21,61,15,18,18,8,0,169,4,7,23,202,112,92,57,8,5,520,0,3,0,13,9,14,12,3,3,61,0,8,9,66,22,23,10,3,7,147,35,281,636,1464,656,562,394,190,45,4273,515,1065,928,1980,606,489,340,234,78,6233,7386,14854,13440,26972,10765,9845,6552,2951,857,93622
31104,0,13,10,32,7,8,0,0,0,76,0,7,8,29,37,26,12,6,0,124,0,19,36,142,46,44,24,6,5,313,0,0,0,16,3,8,3,0,0,44,0,4,12,53,23,18,17,14,0,131,0,4,12,44,50,80,63,33,7,290,0,3,9,8,18,10,7,0,0,65,0,15,37,168,85,88,24,9,5,429,0,0,0,17,6,3,4,0,0,39,0,8,10,20,8,4,5,3,0,47,0,9,12,103,14,6,0,0,0,142,0,0,0,0,6,0,0,0,0,10,0,5,9,34,14,23,18,5,0,117,0,4,3,49,26,21,11,8,0,115,0,0,5,11,25,17,8,0,0,65,0,5,28,61,43,21,5,0,0,160,4,34,95,411,223,209,159,63,24,1225,210,531,364,900,429,294,194,91,24,3027,4776,10561,8008,17013,8488,6396,4325,1715,355,61638
31105,7,49,39,69,7,3,7,0,0,176,0,3,11,47,84,44,36,13,4,243,0,34,63,255,138,128,62,15,4,702,0,0,0,20,12,20,24,8,9,91,0,0,31,99,58,62,60,16,0,323,0,6,13,39,44,80,89,58,17,339,0,0,9,29,17,19,16,3,0,95,0,24,42,183,123,103,68,49,7,595,0,9,14,79,23,27,14,15,6,189,0,0,3,71,13,18,17,5,4,137,0,8,24,102,19,15,3,0,0,180,0,0,0,17,13,8,0,0,0,31,3,20,18,60,19,32,28,8,0,182,0,17,22,85,47,33,16,4,10,229,0,0,0,15,14,19,20,8,0,79,0,0,8,33,35,25,20,11,0,130,20,111,199,645,327,344,288,159,58,2151,234,556,512,1100,463,311,292,193,107,3763,4244,9140,8251,17687,8016,6956,5902,3133,1122,64457
31106,9,70,73,287,55,22,13,0,0,533,5,24,43,120,130,103,69,24,3,529,7,33,66,278,137,152,126,27,12,827,0,0,0,24,16,31,36,5,5,120,4,54,70,180,173,190,106,35,6,812,4,7,10,30,25,73,65,46,11,270,0,0,8,38,17,23,24,3,0,112,0,17,81,216,127,75,71,24,6,631,4,11,19,118,37,28,24,21,3,267,0,4,31,191,55,41,34,6,0,358,3,122,219,176,46,22,12,0,0,603,0,0,0,27,22,12,6,0,0,70,4,14,29,65,23,16,13,12,0,182,6,7,26,103,79,68,34,11,7,329,0,0,3,6,4,15,11,5,0,46,0,6,22,62,31,27,20,5,0,169,45,276,443,1181,599,514,420,227,67,3782,385,840,717,1661,650,462,385,233,152,5481,5349,11684,10424,22249,9782,7953,7059,3505,1057,79066
31201,3,0,0,23,0,0,0,0,0,33,0,5,6,24,30,11,7,0,0,88,7,50,43,208,110,51,35,6,0,518,0,0,0,4,0,0,0,0,0,6,0,0,0,9,3,5,0,0,0,10,0,5,6,9,14,18,9,3,0,60,0,0,0,0,4,0,0,0,0,9,3,10,16,94,45,19,8,0,0,199,0,3,3,21,8,4,3,0,0,39,0,0,5,65,0,0,0,0,0,67,5,5,11,37,22,17,3,0,0,95,0,0,0,0,4,3,0,0,0,14,0,0,3,23,4,4,4,0,0,47,0,10,12,21,15,9,6,0,0,67,0,0,0,8,0,3,7,0,0,13,0,4,3,21,7,9,3,0,0,57,0,12,37,245,54,51,20,25,4,457,189,438,803,2535,991,795,335,184,40,6316,2304,4856,3917,11148,4902,4458,2645,1223,371,35821
31202,0,3,0,32,6,7,0,0,0,47,0,9,13,52,66,38,13,0,0,197,11,205,269,797,372,189,94,16,0,1946,0,3,5,19,7,6,7,5,0,52,0,5,0,10,3,4,0,0,0,27,0,3,12,42,37,68,74,29,7,266,4,0,0,9,11,8,4,0,0,39,13,88,165,471,289,177,51,12,6,1275,0,15,15,59,17,8,9,6,0,130,0,3,7,28,4,0,0,0,0,41,0,21,31,97,58,28,8,4,0,239,0,0,0,0,0,4,0,0,0,3,0,7,22,67,27,26,31,12,0,195,0,0,12,44,17,5,4,0,0,91,0,0,4,25,11,14,11,3,0,73,0,12,44,113,73,103,35,6,5,395,20,65,72,376,154,176,155,84,23,1123,464,1179,1179,3330,1710,1554,939,559,265,11169,7499,16996,14360,31846,16395,16026,11007,5576,1979,121691
31203,0,0,0,3,0,0,0,0,0,3,0,5,3,13,14,7,7,0,0,49,0,14,29,83,31,18,16,0,0,188,0,0,0,23,5,0,3,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,4,18,12,29,29,16,0,113,0,3,0,0,7,0,0,0,0,18,0,15,21,71,32,32,19,0,0,193,0,3,0,14,3,0,0,3,0,25,0,7,0,34,0,0,0,0,0,35,0,13,16,28,28,4,0,0,0,85,0,0,0,5,0,0,0,0,0,10,0,6,5,47,11,13,24,3,0,109,0,0,13,16,4,4,0,0,0,40,0,0,0,12,3,11,4,5,0,43,0,0,4,12,17,4,4,0,0,45,0,17,29,302,46,41,52,30,0,521,80,210,295,889,405,365,246,103,20,2608,1170,2733,2667,6878,3282,3124,2341,952,240,23382
31301,0,0,0,6,0,0,0,0,0,3,0,5,10,14,18,27,16,3,6,105,3,26,10,60,27,35,27,6,4,197,0,0,0,10,0,10,19,6,5,46,0,0,0,6,4,0,0,0,0,10,0,0,0,10,23,40,80,89,20,255,0,0,0,0,4,3,10,0,0,22,0,3,13,36,39,54,68,33,3,252,0,0,3,9,4,0,5,7,0,34,0,0,4,3,0,0,0,0,0,7,0,4,3,21,22,6,4,0,0,58,0,0,0,3,0,0,5,4,0,11,3,9,6,15,10,28,33,5,0,116,0,0,0,8,9,5,3,0,0,25,0,3,3,5,4,17,22,19,3,66,0,0,0,5,4,11,17,4,0,44,3,12,19,66,75,94,153,90,29,550,32,157,111,275,247,318,421,316,94,1965,1052,3143,2678,5057,4126,6054,8433,5169,1366,37081
31302,0,0,0,9,3,0,4,0,0,20,0,15,28,64,57,67,32,9,7,274,5,83,111,393,165,131,98,29,0,1018,0,0,0,13,11,3,12,4,0,41,0,11,22,73,54,34,24,14,0,243,0,4,5,29,21,67,84,37,21,265,0,0,0,17,12,12,4,0,0,42,0,21,49,157,84,72,45,29,3,454,0,0,9,22,9,4,5,0,3,56,0,0,31,420,3,4,5,0,0,464,4,4,20,147,50,17,3,3,0,251,0,0,0,0,7,4,0,0,0,11,4,14,20,49,31,33,34,12,0,193,3,3,15,56,46,21,14,0,0,161,0,3,4,9,10,9,13,9,0,57,0,0,18,39,25,23,10,3,0,111,7,59,75,344,162,151,142,102,34,1076,305,709,645,1346,557,447,396,284,190,4877,5448,11757,10271,21561,9498,8453,7308,4072,1422,79787
31303,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,7,10,0,0,37,15,76,59,351,43,13,10,0,0,557,0,0,0,0,0,0,0,0,0,0,0,9,6,4,0,4,3,0,0,23,0,0,0,3,13,18,16,12,0,60,0,0,0,0,0,5,0,0,0,4,0,0,4,23,12,0,10,3,0,51,0,0,0,0,0,0,5,0,0,5,0,0,0,8,0,0,0,0,0,12,0,0,0,8,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,17,6,3,0,50,0,0,0,11,9,0,0,0,0,22,0,0,0,0,3,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,5,14,71,36,20,32,8,0,181,27,132,99,277,168,177,131,83,23,1116,701,1708,1495,4167,2005,1974,1836,776,232,14897
31304,0,0,0,11,4,4,0,0,0,17,0,3,24,67,48,40,35,3,0,222,3,41,66,214,109,108,50,30,7,606,0,0,5,10,5,6,13,7,0,48,0,13,18,58,46,55,34,9,0,240,0,0,12,49,44,62,69,52,17,312,0,3,8,5,17,11,4,0,0,50,0,45,88,212,158,106,36,33,8,674,3,5,3,13,9,15,5,9,0,55,0,8,7,83,7,0,6,0,0,111,0,13,12,55,6,11,0,0,0,104,0,0,0,0,0,0,0,0,0,4,4,10,22,54,25,28,23,0,0,175,0,0,5,13,18,5,7,0,0,53,0,0,7,11,25,14,20,10,4,97,0,7,11,50,22,31,18,4,0,128,0,35,48,232,128,141,139,83,28,833,159,437,400,886,401,320,299,235,126,3270,4185,10154,9369,17399,9363,7979,6441,3335,987,69207
31305,0,0,0,0,0,0,0,3,0,8,0,8,9,41,69,60,33,13,0,233,0,43,47,233,124,107,63,22,4,635,0,0,0,21,8,14,28,11,5,82,0,7,10,26,35,31,29,9,0,146,0,6,17,32,62,105,135,116,40,524,0,3,4,6,18,16,8,4,0,57,4,33,58,169,120,91,86,25,8,594,0,3,3,19,12,18,29,18,0,105,0,0,3,22,3,0,3,0,0,30,0,15,15,49,32,17,7,4,0,142,0,0,0,4,7,3,0,0,0,11,3,24,20,60,38,39,58,14,0,261,0,3,9,27,25,16,13,3,0,110,0,5,7,20,20,24,25,19,11,134,0,0,5,23,25,25,16,0,0,98,7,50,62,297,208,160,210,137,64,1205,145,321,312,791,484,448,400,310,145,3359,2769,7043,6429,13035,9061,9110,8951,5310,2068,63771
31401,0,0,0,16,0,4,0,0,0,25,0,0,20,63,133,63,28,9,9,330,0,26,64,191,126,81,28,4,0,526,0,0,0,38,18,25,21,6,5,122,0,0,4,20,3,9,9,0,0,38,0,20,25,96,85,96,94,38,13,464,0,6,5,28,33,18,3,7,0,100,8,144,182,493,436,251,111,46,9,1689,0,0,6,39,22,26,27,12,0,132,0,4,4,26,7,0,10,3,0,50,0,20,21,68,26,16,4,0,0,151,0,0,0,3,3,6,0,0,0,12,9,35,54,104,68,52,25,24,9,364,0,3,6,21,23,10,4,0,0,62,0,5,15,33,41,34,22,6,0,158,0,4,16,62,84,54,31,6,0,253,7,89,96,457,279,266,176,96,32,1500,83,247,232,562,340,234,221,151,48,2120,5012,13627,11195,21902,14336,11072,7923,3812,911,89786
31402,0,6,6,67,13,0,0,0,0,94,0,13,37,99,66,39,15,4,0,282,7,112,184,595,353,158,67,3,0,1475,0,0,0,33,11,6,15,7,4,81,0,19,56,121,102,75,50,9,0,435,0,25,47,83,96,73,61,48,22,455,0,8,14,33,21,18,3,0,0,101,7,164,241,606,373,184,90,35,3,1705,0,16,3,120,45,44,13,8,4,257,0,4,8,63,12,4,4,0,0,96,0,21,36,124,37,12,4,0,0,233,0,0,0,9,4,3,0,0,0,23,6,43,48,102,55,28,21,9,0,320,0,10,10,48,24,12,10,0,0,125,0,14,13,45,35,18,20,13,4,162,0,11,34,148,61,55,28,3,0,344,11,147,164,797,365,210,163,113,37,2009,210,425,385,1155,366,238,204,150,89,3227,6876,14035,11311,28093,11021,7404,5394,2865,1070,88063
31403,0,7,0,9,0,0,0,0,0,15,0,0,17,48,45,34,16,3,6,164,4,46,74,276,134,83,64,16,0,696,0,0,0,11,5,7,6,4,0,34,0,4,6,42,24,27,30,3,0,132,0,4,10,32,20,45,31,27,9,174,0,0,4,8,4,6,6,3,0,32,4,24,52,142,82,36,31,11,5,393,0,7,8,25,16,11,13,7,0,85,0,0,4,22,4,3,0,0,0,26,0,11,35,56,22,5,4,0,0,133,0,0,0,3,0,0,0,0,0,7,0,4,3,34,16,13,19,7,0,92,0,3,8,22,10,6,0,0,0,48,0,4,7,14,12,11,10,3,3,67,0,0,8,30,10,18,7,8,0,84,4,60,72,299,114,110,87,31,16,795,117,226,224,496,204,154,136,75,34,1661,2563,5366,5131,11461,5044,4346,3638,1741,546,39846
31501,0,0,0,3,0,0,0,0,0,3,0,16,20,71,58,80,30,3,0,280,0,13,19,43,31,13,4,3,0,131,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,0,30,0,6,5,3,5,10,6,0,0,34,0,5,0,0,4,6,6,0,0,17,0,18,10,71,22,10,13,0,0,143,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,14,0,0,11,25,10,3,0,0,0,46,0,0,0,3,0,0,0,0,0,3,0,7,3,26,10,8,14,6,0,68,0,0,0,14,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,8,3,0,0,25,0,9,17,119,42,52,36,26,4,297,196,413,392,1042,512,501,296,140,14,3503,2493,5146,4329,9148,4144,3668,2239,892,150,32207
31502,0,5,0,13,0,0,0,0,0,21,0,14,10,50,23,14,0,0,0,124,5,43,63,206,91,96,32,9,0,546,0,0,5,9,0,0,4,0,4,12,0,0,0,13,9,6,10,0,0,36,0,0,0,9,3,14,10,13,0,51,0,0,0,0,0,0,0,0,0,3,7,25,24,102,29,26,4,0,0,215,0,4,0,36,5,8,5,0,0,62,0,0,0,18,0,0,0,0,0,17,0,3,0,22,12,3,0,0,0,50,3,0,0,4,0,0,0,0,0,5,0,0,5,22,0,8,7,0,0,51,0,0,0,11,3,0,0,0,0,23,0,0,0,5,4,3,3,4,0,19,3,4,17,41,16,15,0,0,0,97,5,11,11,137,37,50,50,50,3,361,169,336,465,1118,466,456,221,134,34,3399,2412,4457,4206,9363,3689,3397,1781,878,197,30377
31503,0,0,0,5,0,0,0,0,0,6,0,0,0,7,3,3,5,0,0,15,0,5,10,17,11,13,8,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,4,0,25,0,0,0,3,0,0,5,0,0,3,0,4,4,22,10,6,3,0,0,52,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,7,6,0,0,33,0,17,14,88,5,0,0,0,0,128,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,5,0,0,0,17,0,0,8,64,14,13,8,4,3,112,77,222,192,452,280,353,225,131,56,1980,1015,2158,1732,4094,2188,2705,1945,1012,389,17238
31601,0,3,4,21,0,0,0,0,0,33,0,0,12,20,45,26,21,5,0,127,0,28,27,110,41,27,21,5,3,257,0,3,0,23,10,7,15,9,8,80,0,0,8,3,0,0,0,0,0,18,0,21,24,47,52,76,80,67,17,381,0,11,3,6,8,5,8,3,0,52,10,101,151,343,245,143,89,36,11,1118,0,3,6,23,21,9,0,4,3,76,0,6,7,42,7,3,0,0,0,66,0,16,24,69,35,16,3,4,0,167,0,0,0,4,0,0,6,0,0,11,9,42,58,98,55,44,44,16,4,363,0,20,16,68,16,5,6,0,0,128,0,19,6,28,31,16,20,19,10,144,0,6,16,61,50,47,34,9,0,216,15,77,85,356,205,154,150,115,38,1193,93,265,371,667,263,230,257,256,268,2675,2864,8046,7717,13577,8080,6720,6147,4052,1772,58956
31602,0,3,0,18,0,0,0,0,0,23,0,3,10,38,47,53,20,6,8,179,6,42,35,209,75,50,35,4,4,463,0,4,0,44,17,13,28,11,5,121,0,0,0,0,0,0,0,0,4,12,0,25,22,98,85,113,149,91,39,622,0,11,4,20,11,14,9,3,0,72,3,67,93,302,216,159,131,50,17,1046,0,3,0,22,7,8,10,0,0,57,0,7,3,55,6,0,0,0,0,76,0,9,16,74,42,19,4,3,0,168,0,0,0,8,9,3,6,0,0,25,12,32,37,127,64,73,62,36,8,447,0,9,13,51,12,10,3,0,0,106,0,8,20,45,33,26,34,22,6,185,0,0,18,53,45,33,26,12,4,185,11,89,82,499,233,204,264,208,76,1671,161,473,423,1088,583,584,531,470,266,4573,4711,11763,10303,22135,12515,12363,11763,7756,2999,96305
31603,0,0,0,14,0,3,0,0,0,22,0,0,4,19,42,24,25,0,0,124,7,40,26,170,56,46,27,6,0,374,0,4,0,27,12,4,9,5,0,65,0,0,3,5,6,5,6,0,0,24,4,5,7,50,39,79,95,67,25,373,0,21,8,13,12,12,9,0,0,68,0,28,59,201,129,120,101,32,11,674,0,6,3,30,13,7,6,0,0,62,0,4,0,53,3,0,0,0,0,63,0,18,9,59,48,12,5,0,0,159,0,0,3,12,0,0,4,0,0,20,14,25,33,141,55,48,53,12,8,384,0,3,6,57,17,11,0,0,0,99,0,4,0,25,15,19,26,9,4,106,0,0,9,30,23,51,10,12,0,123,6,49,50,421,160,185,164,126,60,1218,111,303,360,1054,537,519,509,316,133,3829,2673,6004,6416,15797,8382,9380,8556,4620,1834,63673
31605,0,0,0,0,0,0,0,0,0,5,0,0,3,15,41,22,3,3,0,87,5,10,18,81,41,38,19,5,3,215,0,3,5,20,13,9,21,7,4,85,0,0,0,0,0,0,0,0,0,4,0,16,25,41,75,79,101,59,21,410,0,13,5,4,5,19,5,0,0,58,0,51,45,183,162,105,103,54,7,719,0,3,0,16,4,5,8,5,0,45,0,0,0,19,4,0,0,0,0,30,6,17,10,47,22,13,9,0,0,123,0,0,0,0,0,3,0,0,0,9,10,51,32,96,58,56,69,35,4,409,0,10,0,26,7,5,0,0,0,42,0,3,6,17,21,22,25,19,5,121,0,0,8,15,32,26,16,4,0,109,9,64,55,362,156,146,165,131,42,1137,74,242,160,554,334,291,309,250,112,2324,1932,5777,4229,9177,6601,6534,6910,4093,1406,46660
