SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
21304157533,47,54,39,26,61,54,21,11,0,313
21304157534,57,80,49,38,83,72,46,21,0,438
21304157535,91,42,57,63,72,31,28,15,6,390
21304157536,65,65,41,43,70,42,11,17,0,361
21304157537,58,50,66,45,64,37,17,7,7,352
21304157601,139,82,74,95,69,47,20,5,0,540
21304157602,75,52,34,47,64,67,48,31,7,437
21304157603,91,67,52,51,63,103,92,30,14,563
21304157604,105,63,63,64,50,70,45,18,0,472
21304157605,44,23,29,25,28,33,11,12,0,207
21304157606,83,43,78,49,43,52,29,14,5,411
21304157607,38,54,26,26,55,50,57,16,4,340
21304157608,92,50,66,81,43,34,10,4,0,383
21304157609,131,66,83,98,65,42,21,7,0,512
21304157610,120,40,124,64,39,22,18,6,0,429
21304157611,74,55,26,39,60,32,15,8,0,300
21304157612,137,67,126,83,29,19,13,4,0,474
21304157613,58,43,58,54,44,46,25,32,38,404
21304157614,179,81,88,100,65,44,28,13,0,599
21304157615,100,64,59,66,70,64,55,15,3,505
21304157616,124,50,61,67,57,30,7,0,0,391
21304157617,142,81,81,71,76,92,28,15,4,586
21304157618,61,68,37,62,76,69,60,42,4,496
21304157619,87,77,58,76,64,40,43,20,0,463
21304157620,98,65,56,71,49,58,23,10,0,440
21304157621,76,59,62,45,58,80,51,12,5,446
21304157622,141,87,60,88,98,38,40,9,0,549
21304157623,114,54,64,45,55,23,8,0,3,364
21304157624,71,31,48,31,38,30,18,13,3,285
21304157625,42,21,35,18,29,34,24,12,0,208
21304157626,43,35,47,39,39,40,32,12,3,293
21304157627,103,51,74,63,53,83,81,27,11,550
21304157701,105,62,69,70,58,57,53,20,6,502
21304157702,81,49,62,53,32,31,24,11,4,353
21304157703,75,39,51,63,29,44,70,44,13,420
21304157704,70,26,51,27,28,28,39,15,0,284
21304157705,73,27,47,51,42,48,37,11,0,341
21304157706,0,0,0,3,6,5,0,0,0,16
21304157707,93,69,76,71,65,79,62,35,0,551
21304157708,64,29,47,47,29,26,59,20,7,324
21304157709,122,51,83,68,54,67,66,50,6,565
21304157710,57,46,45,52,47,36,53,16,3,359
21304157711,40,25,42,25,19,23,29,7,0,210
21304157712,46,43,38,34,46,39,37,30,3,321
21304157713,97,49,67,83,59,44,49,12,4,466
21304157714,52,24,34,29,35,40,28,17,6,267
21304157715,69,79,33,41,79,45,40,7,6,404
21304157716,67,31,55,43,40,46,57,29,4,377
21304157717,37,26,45,26,38,44,49,26,0,289
21304157718,76,49,67,55,55,46,59,34,8,439
21304157719,44,14,48,47,32,45,60,22,18,330
21304157720,101,71,64,74,73,61,75,42,6,562
21304157721,96,56,64,66,70,56,60,37,5,506
21304157801,120,20,63,46,17,8,4,0,0,283
21304157802,115,53,69,69,74,52,56,33,5,516
21304157803,64,41,49,53,49,32,53,11,0,350
21304157804,195,71,132,88,69,36,16,16,9,620
21304157805,105,59,53,77,45,48,35,23,4,446
21304157806,224,65,115,139,54,28,27,10,4,658
21304157807,325,126,205,157,76,36,21,10,0,956
21304157808,128,83,114,68,76,57,74,37,0,633
21304157809,101,44,66,47,52,35,39,23,3,404
21304157810,85,51,74,78,68,79,82,65,41,622
21304157811,80,30,60,55,45,43,39,16,3,374
21304157812,19,28,17,22,19,24,20,8,0,166
21304157813,82,59,75,52,32,16,4,0,0,318
21304157814,237,73,114,127,58,24,20,5,3,658
21304157815,202,93,140,117,54,20,4,4,0,640
21304157816,70,27,46,41,35,34,25,3,0,289
21304157817,209,65,110,91,39,14,16,0,0,535
21304157818,91,48,88,74,61,77,85,23,8,565
21304157819,270,87,123,178,61,27,21,7,0,774
21304157820,86,46,61,67,66,47,52,18,3,448
21304157821,135,69,77,57,44,13,7,0,0,395
21304157822,85,52,58,48,63,45,59,22,0,440
21304157823,79,45,46,50,47,54,42,14,0,378
21304157824,125,43,92,65,24,15,5,4,0,376
21304157825,121,56,75,71,63,61,62,11,5,520
21304157826,150,64,60,93,48,33,27,32,59,554
21304157827,115,66,68,83,57,59,73,18,6,546
21304157828,60,31,56,41,51,40,41,13,5,334
21304157829,59,26,48,32,30,30,36,11,0,281
21304157830,129,70,102,65,71,54,34,8,0,531
21304157831,140,42,87,75,35,24,13,8,0,424
21304157832,87,39,53,39,57,47,41,21,0,398
21304157833,132,39,137,75,24,13,0,7,0,424
21304157834,51,26,35,29,21,19,30,10,0,226
21304157835,84,27,76,59,14,16,10,0,0,282
21304157836,99,50,64,52,19,14,0,0,0,301
21305136101,73,73,45,63,73,52,35,7,0,423
21305136102,60,52,34,43,65,37,21,6,0,319
21305136103,159,110,113,111,108,68,31,7,4,705
21305136104,91,44,69,65,57,51,20,19,0,423
21305136105,116,61,91,90,59,70,56,14,11,571
21305136106,47,44,36,38,30,48,33,12,6,295
21305136107,54,62,36,31,59,36,11,3,0,303
21305136108,99,56,69,63,38,61,24,5,3,430
21305136109,53,30,44,40,31,33,17,15,6,262
21305136110,99,70,93,72,62,40,16,4,6,451
21305136111,48,51,50,46,51,37,16,8,0,304
21305136112,97,53,59,55,47,45,14,8,6,389
21305136113,43,32,26,22,34,60,38,19,6,289
21305136114,65,66,49,42,70,87,52,18,5,446
21305136115,96,71,76,80,62,64,18,7,0,483
21305136116,55,14,46,40,24,51,39,10,0,291
21305136117,66,41,54,54,40,58,42,17,3,368
21305136118,90,40,47,53,65,40,28,15,0,376
21305136119,85,52,91,78,50,63,57,21,3,498
21305136120,59,27,46,44,21,39,24,13,11,297
21305136121,59,52,46,58,46,48,37,14,4,362
21305136122,87,57,73,52,66,66,29,30,13,467
21305136123,70,54,48,63,44,42,31,4,0,365
21305136124,103,72,95,76,54,89,37,13,0,540
21305136125,0,0,0,0,0,0,0,0,0,9
21305136127,83,79,35,50,79,47,25,12,4,415
21305136128,73,53,59,48,39,51,25,8,0,354
21305136129,94,64,52,63,60,49,32,12,5,437
21305136130,92,66,42,66,69,56,21,9,0,420
21305136131,58,67,49,50,68,101,40,8,0,445
21305136132,35,32,38,29,33,84,51,40,44,390
21305136133,73,80,39,49,65,73,52,10,3,447
21305136134,41,51,39,31,60,42,32,6,0,307
21305136135,45,46,39,34,54,58,58,20,4,354
21305136136,45,58,30,21,50,52,23,11,5,300
21305136137,75,70,54,58,66,80,37,11,4,449
21305136138,45,37,45,35,39,44,19,9,0,279
21305136139,47,19,49,32,19,24,21,6,0,230
21305136140,64,53,34,38,54,66,27,11,5,339
21305136141,92,68,63,49,65,53,31,7,3,432
21305136142,48,59,40,33,52,54,28,12,3,334
21305136143,83,74,57,66,83,63,29,5,0,464
21305136144,27,30,38,28,24,60,47,26,6,278
21305136145,65,42,44,39,42,45,29,13,0,319
21305136146,66,41,45,44,35,45,42,11,0,331
21305136147,86,64,61,57,67,58,25,3,4,432
21305136148,72,46,51,44,45,38,23,12,4,327
21305136149,62,58,59,50,71,89,47,20,7,450
21305136150,39,30,48,44,28,36,20,4,9,255
21305136201,124,72,118,88,67,78,94,23,3,671
21305136202,103,84,112,101,69,63,45,44,7,628
21305136203,73,47,58,63,34,28,37,30,0,367
21305136204,105,44,73,72,36,34,42,44,3,445
21305136205,87,50,65,75,59,45,47,23,5,449
21305136206,85,53,48,51,46,33,22,3,4,347
21305136207,61,44,30,50,64,42,18,8,0,316
21305136208,110,66,56,77,69,44,26,9,0,453
21305136209,81,51,41,63,57,54,25,11,4,380
21305136210,74,55,45,56,46,78,18,4,9,388
21305136211,59,47,50,49,47,28,49,30,5,367
21305136212,78,50,54,70,43,47,28,34,0,416
21305136213,60,50,84,53,53,37,40,44,3,435
21305136214,58,34,74,50,34,34,60,31,0,382
21305136215,56,46,91,58,41,25,32,27,6,371
21305136216,34,23,21,19,22,19,21,12,3,184
21305136217,86,58,64,80,67,61,45,17,8,480
21305136218,74,42,50,61,49,58,38,14,3,390
21305136219,54,58,68,42,47,65,49,11,0,398
21305136220,38,19,42,29,15,32,22,12,11,224
21305136221,67,47,40,48,40,46,57,20,0,361
21305136222,54,38,32,30,37,37,23,7,7,263
21305136223,79,42,57,47,29,37,18,4,4,308
21305136224,48,42,59,41,46,43,34,15,8,322
21305136225,90,56,61,55,45,62,49,18,0,436
21305136226,40,21,36,32,16,40,22,17,0,220
21305136227,73,41,62,60,29,68,49,13,5,404
21305136228,80,42,55,47,43,50,28,15,4,347
21305136229,55,52,36,37,36,38,36,9,3,296
21305136230,88,47,74,52,64,59,45,22,8,458
21305136231,95,60,76,69,51,77,52,6,4,488
21305136232,66,38,31,48,47,41,27,14,6,316
21305136233,77,52,57,54,48,51,52,11,0,400
21305136234,93,52,62,62,43,40,42,21,0,409
21305136235,113,84,52,50,76,105,27,20,8,540
21305136236,66,39,47,45,32,46,18,7,0,311
21305136237,50,50,34,29,30,41,26,6,3,270
21305136238,57,46,45,40,41,49,19,4,0,299
21305136239,67,28,48,55,40,32,46,23,0,341
21305136240,68,23,42,41,40,29,57,23,10,335
21305136241,84,45,84,64,31,49,45,26,8,437
21305136242,68,31,49,37,29,34,41,20,0,316
21305136243,73,34,41,52,36,26,53,30,4,352
21305136244,33,29,15,18,30,29,22,5,3,196
21305136245,104,48,93,80,56,34,37,18,3,476
21305136246,86,42,74,60,39,31,61,13,3,415
21305136247,92,59,57,71,53,41,49,13,12,450
21305136248,56,53,30,38,54,43,30,13,3,321
21305136249,78,37,33,51,27,54,34,3,3,319
21305136250,55,18,40,39,24,38,35,10,3,262
21305136301,51,62,156,63,38,26,18,10,3,428
21305136302,76,116,198,92,62,66,43,11,4,663
21305136303,60,43,101,76,34,30,21,5,0,379
21305136304,0,4,0,3,3,3,0,0,0,13
21305136306,107,62,146,88,55,39,20,5,3,525
21305136307,12,4,10,7,15,40,12,3,0,105
21305136308,77,56,114,75,52,48,25,5,7,452
21305136309,93,70,96,86,54,43,10,18,6,481
21305136310,54,47,60,56,42,38,19,14,0,334
21305136311,58,50,72,41,33,31,25,11,4,330
21305136312,62,22,62,38,30,44,15,10,3,279
21305136313,55,52,132,76,40,58,30,12,6,467
21305136315,54,48,109,60,46,47,33,8,6,416
21305136318,129,94,138,99,57,52,24,0,0,594
21305136319,92,69,132,111,34,20,7,0,0,457
21305136320,149,71,92,140,57,49,26,0,0,589
21305136321,106,58,51,87,61,17,20,0,0,404
21305136322,152,75,138,160,74,22,28,4,0,661
21305136323,108,31,69,112,49,20,5,0,0,393
21305136324,113,61,112,102,41,22,12,0,0,451
21305136325,32,41,119,61,16,7,3,0,0,286
21305136326,144,80,177,130,53,28,15,0,0,629
21305136327,185,73,117,176,65,20,22,3,0,658
21305136328,122,70,93,114,63,36,36,9,3,540
21305136329,112,63,146,120,52,28,5,0,0,535
21305136330,92,40,67,91,48,22,10,3,0,381
21305136801,40,31,48,41,36,72,44,15,9,333
21305136802,83,51,38,50,58,75,55,26,8,444
21305136803,0,0,0,0,0,0,0,0,0,0
21305136804,68,39,86,62,68,85,54,34,16,514
21305136805,4,6,25,6,5,9,3,3,0,69
21305136806,69,51,38,52,45,60,56,32,13,402
21305136807,85,39,71,78,61,63,61,32,16,503
21305136808,60,41,40,56,56,36,26,28,6,348
21305136809,100,73,67,67,78,79,59,27,13,558
21305136810,63,65,47,61,58,39,48,36,12,429
21305136811,73,41,60,66,62,69,50,39,48,523
21305136812,37,21,19,35,32,40,48,19,3,261
21305136813,24,25,26,21,36,57,40,21,14,268
21305136815,69,83,55,46,60,39,30,17,11,407
21305136816,66,49,62,60,53,64,74,60,78,568
21305136817,67,54,75,70,53,46,47,65,48,525
21305136819,0,0,0,0,4,4,0,0,0,12
21305136820,84,49,43,54,40,41,37,28,3,374
21305136821,29,16,35,33,37,39,35,18,9,247
21305136822,67,53,61,73,66,67,45,20,7,455
21305136823,94,63,117,76,73,49,25,55,55,605
21305136824,86,59,101,83,77,61,47,27,16,547
21305136825,152,80,83,126,103,81,56,17,5,714
21305136826,163,109,58,121,136,113,57,18,6,788
21305136827,30,21,19,36,48,64,49,38,4,307
21305136828,53,37,44,43,32,48,46,37,4,351
21305136829,119,51,119,85,33,17,9,0,0,432
21305136830,112,44,87,99,31,23,14,6,0,415
21305136831,171,74,107,147,53,19,6,3,0,575
21305136832,108,43,114,88,42,17,3,3,0,414
21305136833,127,47,74,117,46,23,6,0,0,446
21305136834,39,44,37,37,41,14,7,0,0,231
21305136835,66,54,77,75,63,44,26,7,0,412
21305136836,0,0,0,0,0,0,0,0,0,0
21305136837,161,77,106,133,62,25,16,5,0,592
21305136838,118,36,87,89,40,7,6,0,0,398
21305136839,35,18,30,33,25,40,50,36,15,279
21305136840,113,63,146,86,38,24,7,0,0,470
21305136841,130,46,133,104,33,9,9,0,0,466
21305136842,44,47,34,36,53,38,50,23,7,335
21305136843,32,44,39,47,49,58,13,8,0,294
21305136844,120,57,118,101,47,16,8,0,0,472
21305146401,296,100,148,212,105,52,24,7,5,942
21305146403,175,65,79,144,137,64,32,13,3,710
21305146405,123,58,38,80,96,53,24,11,0,482
21305146406,99,52,57,87,58,37,26,8,0,425
21305146407,127,126,69,98,141,124,59,22,0,760
21305146408,160,105,68,134,144,103,52,6,3,781
21305146409,83,59,44,60,87,79,46,12,0,481
21305146411,157,126,59,101,138,88,43,11,6,729
21305146412,160,82,68,130,96,59,26,4,3,626
21305146413,114,66,51,98,79,40,23,14,0,483
21305146414,32,4,18,21,13,24,86,65,9,263
21305146416,0,0,0,0,0,0,0,0,0,0
21305146417,69,32,48,52,35,18,0,0,0,256
21305146418,165,55,79,136,56,24,28,7,0,549
21305146419,123,72,85,65,45,25,15,9,0,430
21305146420,170,46,74,136,85,33,24,3,4,581
21305146421,117,31,32,109,51,30,18,4,0,388
21305146422,237,100,152,143,50,26,9,4,0,712
21305146423,129,43,103,110,29,10,14,0,0,430
21305146424,78,50,49,66,45,16,7,0,0,323
21305146425,121,55,58,93,87,48,26,0,0,484
21305146426,81,46,51,57,61,43,25,3,0,373
21305146427,124,39,127,126,42,8,7,0,0,483
21305146428,92,27,53,77,29,16,5,6,0,312
21305146429,121,45,69,87,42,20,4,0,0,389
21305146430,262,58,155,164,54,16,9,0,4,732
21305146431,190,53,132,160,38,21,15,0,0,614
21305146432,118,19,63,72,22,5,6,0,0,313
21305146433,93,45,27,70,75,34,13,4,0,363
21305146434,170,56,135,123,28,17,28,0,0,559
21305146435,122,48,51,87,70,22,22,5,0,424
21305146436,0,0,0,0,0,0,0,0,0,0
21305146437,114,45,50,99,49,22,20,4,0,401
21305146438,171,40,108,109,37,14,17,5,0,492
21305146439,77,45,64,57,28,15,0,0,0,293
21305146440,130,42,94,101,37,14,10,5,0,418
21305146441,108,36,44,107,46,24,19,4,0,395
21305146442,0,0,0,0,0,0,0,0,0,0
21305146443,0,0,0,0,0,0,0,0,0,0
21305146444,239,46,125,161,63,32,10,7,0,679
21305146445,99,54,35,74,81,42,12,7,5,401
21305146446,86,41,37,73,65,36,23,0,0,360
21305146447,133,34,81,109,24,30,11,0,0,420
21305146601,208,58,95,175,75,39,22,4,3,672
21305146602,226,55,61,153,103,39,29,7,0,680
21305146603,282,83,107,237,105,43,30,9,0,896
21305146604,174,41,78,148,56,17,15,5,0,538
21305146605,153,57,27,151,52,29,19,5,0,495
21305146607,227,83,91,210,108,43,23,9,0,804
21305146608,229,84,60,204,100,47,68,20,0,810
21305146609,151,45,59,131,74,35,26,3,0,521
21305146611,175,85,57,145,105,45,35,4,0,654
21305146612,302,46,61,259,71,36,29,8,0,803
21305146614,275,47,31,234,68,31,22,7,0,720
21305146615,222,34,66,188,58,9,28,5,0,607
21305146616,212,64,111,184,74,29,20,6,0,696
21305146617,172,68,70,164,59,42,18,3,0,584
21305146618,252,35,59,242,64,28,20,4,0,715
21305146619,128,32,56,114,29,11,10,0,0,373
21305146620,229,58,86,186,72,18,27,5,0,679
21305146622,152,49,31,127,55,24,21,6,0,467
21305146623,182,71,82,167,70,31,23,0,0,626
21305146624,185,44,114,162,58,25,15,4,0,603
21305146626,172,60,103,184,61,19,22,0,0,619
21305146627,182,21,57,171,17,10,8,0,0,460
21305146628,123,28,60,111,30,17,6,0,0,372
21305146629,146,46,117,146,47,22,15,0,0,544
21305146630,191,70,127,150,46,21,13,4,0,622
21305146631,162,11,62,134,16,14,5,0,0,411
21305146632,150,45,63,147,57,16,6,0,0,490
21305146633,138,41,85,122,45,16,15,3,0,474
21305146634,144,45,75,117,34,34,13,0,0,466
21305146635,216,16,61,187,12,0,9,0,0,513
21305146636,221,39,55,180,50,25,15,5,0,584
21305146637,148,58,131,146,52,22,14,0,0,581
21305146638,0,4,3,0,3,6,4,0,0,21
21305146701,88,55,65,64,61,49,24,13,6,422
21305146702,77,47,32,52,63,47,15,12,0,340
21305146703,104,56,94,90,80,49,40,21,4,533
21305146704,88,29,87,72,40,39,16,19,10,399
21305146705,213,75,116,125,80,75,20,3,0,705
21305146706,117,50,89,88,70,75,67,25,6,579
21305146707,85,29,57,57,54,43,37,28,6,387
21305146708,68,50,52,43,39,46,25,8,0,336
21305146709,136,76,100,77,82,51,28,21,0,569
21305146710,86,44,70,61,47,40,33,12,0,390
21305146711,90,55,73,64,52,62,40,6,4,435
21305146712,66,34,98,50,47,43,22,15,5,384
21305146713,116,85,89,86,64,80,53,31,4,601
21305146714,0,0,0,0,0,0,0,0,0,0
21305146715,75,56,41,55,53,37,7,14,3,349
21305146716,50,40,60,49,42,44,35,15,14,345
21305146717,77,64,69,54,50,46,31,13,8,411
21305146718,131,91,81,98,98,67,51,17,4,641
21305146719,137,62,98,69,49,44,33,17,3,506
21305146720,50,51,45,42,28,41,27,13,3,301
21305146721,45,42,42,30,31,57,18,9,5,276
21305146722,37,28,33,25,37,34,17,21,11,244
21305146723,37,26,22,26,36,30,46,24,0,256
21305146724,95,86,52,62,83,67,25,13,3,477
21305146725,56,67,52,39,48,35,20,10,3,334
21305146726,99,52,103,81,60,62,46,14,5,523
21305146727,0,5,3,0,4,10,56,129,149,357
21305146728,67,36,59,44,30,52,34,11,0,333
21305146729,37,29,29,26,33,45,51,12,0,259
21305146730,76,53,60,47,47,35,50,15,3,392
21305146731,74,51,42,44,49,32,15,7,5,319
21305146732,80,61,114,60,55,57,61,56,52,590
21305146733,67,53,65,35,45,42,30,11,0,348
21305146734,123,64,94,57,64,62,37,17,0,524
21305146735,43,67,33,20,55,41,22,3,4,285
21305146736,58,23,37,61,36,43,29,3,4,293
21305146737,38,48,22,30,42,29,19,10,0,229
21305146738,54,72,41,40,57,68,26,8,0,359
21305146739,56,37,42,43,42,43,25,15,3,311
21305146740,41,29,45,29,36,37,32,10,3,266
21305146741,30,22,55,35,19,26,23,21,10,242
21305146742,65,47,56,54,51,40,30,14,0,358
21305146743,85,60,62,62,47,56,71,20,6,462
21305146744,151,73,95,89,63,56,39,13,0,579
21305146745,152,60,107,83,59,66,39,14,3,571
21305146746,69,50,67,61,40,45,28,9,0,367
21305146747,54,41,49,45,38,34,13,7,0,277
21305146748,63,30,56,61,48,46,80,112,44,542
21305146802,71,56,71,62,55,59,58,37,7,468
21305146803,89,56,62,66,49,54,45,22,0,436
21305146804,47,57,58,42,60,49,50,21,13,393
21305146805,63,48,76,61,53,63,51,33,10,458
21305146806,83,76,39,55,75,103,32,3,0,476
21305146807,83,71,70,68,74,45,27,8,0,439
21305146808,62,35,26,29,50,44,37,13,4,292
21305146809,56,46,47,29,49,83,36,13,3,370
21305146810,57,40,51,55,38,38,25,24,0,334
21305146811,77,27,55,57,42,67,58,22,9,418
21305146812,84,64,76,76,76,74,49,20,0,528
21305146813,45,49,54,42,48,68,34,9,5,360
21305146814,79,57,73,72,53,67,39,8,5,452
21305146815,0,0,0,0,0,0,0,0,0,3
21305146816,112,79,93,89,82,70,52,15,8,611
21305146817,54,22,46,35,19,28,33,15,0,260
21305146818,40,38,41,41,30,54,25,12,0,287
21305146819,47,41,29,29,55,39,39,10,3,294
21305146820,76,58,69,35,51,53,18,5,0,374
21305146821,72,50,53,52,41,36,48,9,0,360
21305146822,93,57,87,64,54,58,32,4,10,471
21305146823,79,79,80,67,47,33,15,10,3,408
21305146824,46,39,61,51,41,30,41,22,10,337
21305146825,38,45,36,17,50,58,26,8,0,267
21305146826,41,37,41,37,54,69,40,10,0,337
21305146827,74,29,92,60,41,66,31,11,5,413
21305146828,63,52,20,31,64,49,23,12,0,318
21305146829,84,34,83,62,13,14,0,0,0,285
21305146830,90,40,86,64,18,18,0,0,0,333
21305146831,30,6,42,18,0,0,0,0,0,95
21305146832,84,27,102,52,27,6,3,0,0,300
21305146833,138,60,126,97,48,19,4,0,0,498
21305146834,76,34,54,68,15,13,3,0,0,267
21305146835,107,48,95,72,33,12,8,3,0,376
21305146836,102,42,84,66,25,12,6,4,0,331
21305146837,103,26,76,65,32,20,13,4,0,331
21305146838,15,7,21,18,10,0,0,0,0,73
21305146839,183,57,94,108,32,24,12,6,0,508
21305146840,68,28,90,37,11,9,7,0,0,259
21305146841,113,52,98,87,38,12,4,0,0,411
21305146842,41,9,49,31,9,10,6,0,0,150
21305146843,72,72,34,54,77,84,59,18,7,467
21305146844,34,28,52,28,10,5,0,3,0,153
21305146845,0,0,0,0,0,0,0,0,0,0
21305146846,131,63,126,55,28,16,3,0,0,428
21305146847,72,35,77,32,17,8,0,0,0,250
21305146848,104,51,92,94,15,10,8,3,0,371
21305146849,77,31,95,52,23,12,5,0,0,297
21305146850,25,10,22,23,5,7,0,0,0,86
21305146851,63,54,105,40,18,3,6,0,0,292
21305146852,123,44,88,88,43,15,9,3,0,413
21305146853,103,40,86,73,42,20,13,0,0,381
21305146854,122,44,114,92,28,8,8,9,0,428
21305146855,107,37,85,77,24,7,8,0,0,342
21305146856,164,60,145,130,54,25,17,4,0,601
21305146857,158,42,141,116,37,14,12,3,0,522
21305146858,70,17,67,41,14,7,0,0,0,220
21305146859,32,10,34,21,9,4,0,0,0,100
21305146860,143,37,136,113,34,18,4,0,0,486
21305146861,82,34,95,70,27,15,5,0,0,328
21305146862,77,22,38,52,21,9,4,0,0,233
21305146863,119,59,90,68,45,16,4,3,0,403
21305146864,146,61,190,99,22,18,5,0,0,542
21305146865,70,28,56,56,28,15,10,0,0,264
21305146866,104,30,72,80,35,16,9,3,0,345
21305157901,146,45,82,132,47,21,11,4,0,493
21305157902,194,39,148,154,28,15,9,0,0,588
21305157903,128,38,75,87,42,12,7,0,0,400
21305157904,0,0,0,0,0,0,0,0,0,6
21305157905,160,23,134,123,18,8,5,0,0,472
21305157906,209,53,153,164,34,14,8,3,0,628
21305157907,107,59,41,77,62,36,11,9,0,396
21305157908,104,49,52,73,56,27,15,5,0,387
21305157909,12,14,0,14,10,3,14,19,38,128
21305157910,127,17,77,128,20,5,3,0,0,377
21305157911,215,74,105,150,80,47,20,7,0,704
21305157912,187,47,86,169,32,11,9,0,0,551
21305157913,205,60,110,144,57,34,25,8,4,643
21305157914,100,38,42,69,51,22,8,4,0,346
21305157915,100,42,57,89,27,23,12,0,0,349
21305157916,143,43,121,93,60,18,8,7,0,490
21305157917,122,37,69,111,42,18,14,0,0,414
21305157918,162,70,93,127,55,34,14,4,0,562
21305157919,243,86,135,205,30,16,0,0,0,709
21305157920,195,85,117,179,65,26,24,7,0,694
21305157921,150,67,119,111,51,29,18,0,0,539
21305157922,119,24,111,76,14,4,0,0,0,347
21305157923,114,41,63,92,48,23,9,0,0,386
21305158001,113,98,90,105,134,77,34,7,4,666
21305158002,73,35,48,54,59,30,11,0,5,319
21305158003,141,65,46,78,103,57,26,4,0,524
21305158004,93,58,44,67,80,26,14,4,0,391
21305158005,33,19,50,32,29,10,4,0,0,170
21305158006,103,62,62,70,72,43,15,5,0,424
21305158007,83,39,48,61,77,28,11,8,0,355
21305158008,85,38,36,54,65,19,19,3,0,319
21305158009,56,62,40,35,63,65,16,5,0,338
21305158010,88,69,39,68,73,43,25,7,0,413
21305158011,106,53,61,67,73,27,14,6,0,400
21305158012,87,29,67,73,32,27,18,6,0,336
21305158013,149,83,93,142,113,68,42,7,0,694
21305158014,106,61,37,66,91,49,23,5,0,445
21305158015,47,42,26,36,47,33,15,7,3,261
21305158016,127,63,38,97,72,41,17,10,4,466
21305158017,98,56,72,83,73,41,18,9,4,458
21305158018,118,71,50,103,100,44,30,9,0,520
21305158019,104,66,57,74,78,50,19,9,3,457
21305158020,74,49,37,59,46,28,8,10,0,312
21305158021,170,80,93,120,101,49,18,10,0,637
21305158022,169,55,67,143,76,32,24,3,0,574
21305158023,86,59,57,62,58,42,29,4,3,404
21305158024,66,49,30,57,64,37,19,0,0,329
21305158025,105,62,76,91,74,44,21,10,0,486
21305158026,129,75,48,89,84,38,26,12,5,500
21305158027,102,53,49,58,69,42,28,8,0,399
21305158028,38,46,15,32,51,33,14,5,0,229
21305158029,138,80,68,84,112,64,29,9,0,590
21305158030,0,0,0,0,0,0,0,0,0,3
21305158031,152,68,68,125,63,36,16,15,0,540
21305158032,80,72,37,59,67,41,14,10,0,383
21305158033,19,14,3,8,22,4,146,218,41,478
21305158034,55,45,47,45,57,48,30,5,0,329
21305158101,71,45,61,71,62,33,12,6,0,368
21305158102,129,79,60,119,99,40,28,12,0,562
21305158103,111,60,32,95,73,41,24,10,0,442
21305158104,151,47,64,136,69,29,23,9,0,529
21305158105,224,75,78,180,110,39,20,9,0,735
21305158106,98,46,52,100,42,28,29,3,0,405
21305158107,114,50,43,93,56,29,6,6,0,395
21305158108,124,61,76,106,67,18,11,7,0,459
21305158109,79,41,33,66,51,29,22,0,0,323
21305158110,181,64,57,160,76,30,25,8,0,592
21305158111,120,44,59,119,63,37,29,4,0,474
21305158112,90,59,27,60,78,32,21,8,0,371
21305158113,124,68,198,171,45,23,12,0,0,657
21305158114,95,33,57,83,27,16,22,38,59,425
21305158115,180,74,65,129,96,29,21,3,0,593
