SAL_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SAL51385,15,0,0,0,0,0,0,18
SAL51386,0,0,0,0,0,0,0,0
SAL51387,4,0,0,0,0,0,0,4
SAL51388,0,0,0,0,0,0,0,0
SAL51389,0,0,0,0,0,0,0,0
SAL51390,247,92,22,0,0,0,6,372
SAL51391,3,0,0,0,0,0,0,3
SAL51392,18,0,0,0,0,0,0,16
SAL51393,28,3,3,0,0,0,0,37
SAL51394,1874,256,51,25,0,0,9,2217
SAL51395,109,20,8,10,0,0,3,151
SAL51396,949,148,24,9,0,0,11,1144
SAL51397,192,35,16,0,0,0,0,251
SAL51398,5,0,0,0,0,0,0,5
SAL51399,25,8,0,0,0,0,0,31
SAL51400,0,0,0,0,0,0,0,0
SAL51401,83,3,3,8,5,0,10,119
SAL51402,381,53,18,8,0,0,0,464
SAL51403,5,0,0,0,0,0,0,4
SAL51404,63,5,4,0,0,0,0,70
SAL51405,1332,127,27,7,4,0,0,1488
SAL51406,18,3,0,0,0,0,0,22
SAL51407,0,0,0,0,0,0,0,0
SAL51408,285,65,9,5,0,0,0,360
SAL51409,0,0,0,0,0,0,0,0
SAL51410,126,28,8,0,0,0,0,164
SAL51411,92,17,0,0,0,0,0,111
SAL51412,0,0,0,0,0,0,0,0
SAL51413,249,64,32,6,0,0,6,359
SAL51414,7,0,0,0,0,0,0,10
SAL51415,34,3,0,0,0,0,0,42
SAL51416,830,83,12,0,0,0,0,932
SAL51417,1376,200,52,8,0,0,11,1648
SAL51418,12,5,0,3,0,0,0,11
SAL51419,124,18,7,3,0,0,0,154
SAL51420,560,136,38,18,3,0,12,772
SAL51421,565,74,9,0,0,0,0,655
SAL51422,12,3,0,0,0,0,0,13
SAL51423,0,0,0,0,0,0,0,0
SAL51424,9,0,0,0,0,0,0,8
SAL51425,0,0,0,0,0,0,0,0
SAL51426,0,0,0,0,0,0,0,0
SAL51427,0,0,0,0,0,0,0,0
SAL51428,0,0,0,0,0,0,0,0
SAL51429,0,0,0,0,0,0,0,0
SAL51430,14,3,3,0,0,0,0,18
SAL51431,0,0,0,0,0,0,0,0
SAL51432,0,0,0,0,0,0,0,5
SAL51433,37,8,5,10,0,0,0,56
SAL51434,0,0,0,0,0,0,0,0
SAL51435,1268,216,74,12,0,0,4,1574
SAL51436,122,17,9,0,0,0,0,155
SAL51437,0,0,0,0,0,0,0,0
SAL51438,10,0,0,0,0,0,0,10
SAL51439,5,0,0,0,0,0,0,11
SAL51440,10,0,0,4,0,0,9,22
SAL51441,12,0,0,0,0,0,0,12
SAL51442,25,0,0,0,0,0,0,27
SAL51443,0,0,0,0,0,0,0,0
SAL51444,7,0,0,0,0,0,0,7
SAL51445,0,0,0,0,0,0,0,0
SAL51446,716,138,33,8,5,0,7,902
SAL51447,5,0,0,0,0,0,0,12
SAL51448,2460,355,119,34,10,4,23,2999
SAL51449,19,7,0,0,0,0,0,22
SAL51450,10,0,0,0,0,0,0,10
SAL51451,0,0,0,0,0,0,0,0
SAL51452,7,0,0,0,0,0,0,7
SAL51453,4,0,0,0,0,0,0,3
SAL51454,0,0,0,0,0,0,0,0
SAL51455,3,0,0,0,0,0,0,9
SAL51456,311,45,28,3,0,0,0,390
SAL51457,0,0,0,0,0,0,0,0
SAL51458,59,18,6,0,0,0,6,83
SAL51459,4,0,0,0,0,0,0,4
SAL51460,0,0,0,0,0,0,0,0
SAL51461,5,0,0,0,0,0,0,4
SAL51462,21,4,0,0,0,0,0,31
SAL51463,6,0,0,0,0,0,0,6
SAL51464,0,0,0,0,0,0,0,0
SAL51465,0,0,0,0,0,0,0,0
SAL51466,4,0,0,0,0,0,0,0
SAL51467,532,59,19,4,0,0,0,615
SAL51468,11,0,0,0,0,0,0,12
SAL51469,0,0,0,0,0,0,0,0
SAL51470,378,37,3,0,0,0,0,417
SAL51471,0,0,0,0,0,0,0,0
SAL51472,561,70,13,3,3,0,5,652
SAL51473,0,0,0,0,0,0,0,0
SAL51474,5,5,0,0,0,0,0,10
SAL51475,316,125,33,4,0,0,0,479
SAL51476,11,3,0,0,0,0,0,15
SAL51477,4,0,0,0,0,0,0,4
SAL51478,38,3,0,0,0,0,0,46
SAL51479,0,0,0,0,0,0,0,0
SAL51480,26,0,0,0,0,0,0,31
SAL51481,0,0,0,0,0,0,0,0
SAL51482,44,9,3,0,4,0,0,51
SAL51483,9,0,0,0,0,0,0,4
SAL51484,23,3,0,0,0,0,0,22
SAL51485,150,35,14,0,0,0,0,198
SAL51486,73,21,14,4,0,0,0,117
SAL51487,0,0,0,0,0,0,0,0
SAL51488,4,0,0,0,0,0,0,4
SAL51489,289,63,27,6,0,0,0,389
SAL51490,683,102,11,0,0,0,5,806
SAL51491,0,0,0,0,0,0,0,0
SAL51492,72,16,0,0,0,0,0,88
SAL51493,0,0,0,0,0,0,0,0
SAL51494,113,16,7,0,0,0,0,138
SAL51495,14,0,0,0,0,0,0,11
SAL51496,5,0,0,0,0,0,0,6
SAL51497,4,0,0,0,0,0,0,4
SAL51498,9,3,0,0,0,0,0,8
SAL51499,0,0,0,0,0,0,0,3
SAL51500,208,50,18,6,0,5,9,287
SAL51501,72,9,12,0,0,0,0,89
SAL51502,1066,279,80,22,6,0,11,1462
SAL51503,3,0,0,0,0,0,0,3
SAL51504,9,0,0,0,0,0,0,9
SAL51505,19,6,0,0,0,0,0,25
SAL51506,0,0,0,0,0,0,0,0
SAL51507,0,0,0,0,0,0,0,0
SAL51508,103,22,8,0,0,0,0,133
SAL51509,9,0,0,0,0,0,0,9
SAL51510,16,6,0,0,0,0,0,21
SAL51511,8,0,0,0,0,0,0,8
SAL51512,4,0,0,0,0,0,0,4
SAL51513,0,0,0,0,0,0,0,0
SAL51514,0,0,0,0,0,0,0,0
SAL51515,4,0,0,0,0,0,0,0
SAL51516,8,0,0,0,0,0,0,10
SAL51517,0,0,0,0,0,0,0,0
SAL51518,23,3,5,0,0,0,0,30
SAL51519,567,95,21,6,0,0,5,690
SAL51520,6,0,0,0,0,0,0,6
SAL51521,473,92,34,0,0,0,0,604
SAL51522,3,0,0,0,0,0,0,8
SAL51523,0,0,0,0,0,0,0,5
SAL51524,17,0,0,0,0,0,0,18
SAL51525,311,96,19,0,0,0,0,430
SAL51526,1111,237,67,12,0,0,14,1432
SAL51527,6,0,0,0,0,0,0,8
SAL51528,14,0,0,0,0,0,0,14
SAL51529,15,3,0,0,0,0,0,19
SAL51530,37,0,0,4,0,3,5,46
SAL51531,0,0,0,0,0,0,0,4
SAL51532,7,0,0,0,0,0,0,10
SAL51533,31,0,0,6,0,0,4,38
SAL51534,852,226,77,17,6,0,10,1191
SAL51535,3,4,0,0,0,0,0,7
SAL51536,211,61,11,4,0,0,5,293
SAL51537,4,0,0,0,0,0,0,4
SAL51538,5,0,0,0,0,0,0,6
SAL51539,0,0,0,0,0,0,0,0
SAL51540,99,14,4,0,0,0,0,115
SAL51541,389,56,15,3,0,0,6,475
SAL51542,8,0,0,0,0,0,0,5
SAL51543,3,0,0,0,0,0,0,8
SAL51544,279,25,0,3,0,0,0,309
SAL51545,11,0,0,0,0,0,0,13
SAL51546,149,11,6,0,0,0,0,166
SAL51547,11,0,3,0,0,0,0,13
SAL51548,10,0,3,0,0,0,0,5
SAL51549,920,105,32,11,3,0,6,1076
SAL51550,37,5,0,0,0,0,0,45
SAL51551,0,0,0,0,0,0,0,0
SAL51552,15,5,0,0,0,0,0,20
SAL51553,0,0,0,0,0,0,0,0
SAL51554,8,5,0,0,0,0,0,13
SAL51555,7,3,0,0,0,0,0,8
SAL51556,5,0,0,0,0,0,0,5
SAL51557,0,0,0,0,0,0,0,0
SAL51558,1691,305,101,32,0,0,9,2143
SAL51559,4,0,0,0,0,0,0,3
SAL51560,0,0,0,0,0,0,0,0
SAL51561,9,5,0,0,0,0,0,15
SAL51562,4,0,0,0,0,0,0,4
SAL51563,0,0,0,0,0,0,0,0
SAL51564,1392,115,17,3,0,0,3,1530
SAL51565,869,95,23,4,0,0,0,992
SAL51566,5,4,0,0,0,0,0,9
SAL51567,157,19,0,0,0,0,0,179
SAL51568,0,0,0,0,0,0,0,0
SAL51569,608,170,49,5,4,0,6,839
SAL51570,0,0,0,0,0,0,0,0
SAL51571,3,0,0,0,0,0,0,3
SAL51572,15,5,0,0,0,0,0,22
SAL51573,18,7,0,0,0,0,0,21
SAL51574,0,0,0,0,0,0,0,0
SAL51575,0,0,0,0,0,0,0,0
SAL51576,0,0,0,0,0,0,0,0
SAL51577,137,29,10,0,0,0,4,183
SAL51578,382,51,3,0,0,0,0,438
SAL51579,0,0,0,0,0,0,0,0
SAL51580,257,36,4,0,0,0,0,297
SAL51581,15,0,0,0,0,0,0,12
SAL51582,41,17,0,0,0,0,0,60
SAL51583,3,0,0,0,0,0,0,3
SAL51584,11,0,0,0,0,0,0,11
SAL51585,50,8,0,0,0,0,0,59
SAL51586,35,14,4,0,0,0,0,45
SAL51587,12,5,0,0,0,0,0,16
SAL51588,630,67,12,10,0,0,0,732
SAL51589,5,0,0,0,0,0,0,5
SAL51590,6,0,0,0,0,0,0,6
SAL51591,0,0,0,0,0,0,0,0
SAL51592,94,28,17,0,0,0,0,144
SAL51593,332,40,6,0,0,0,0,383
SAL51594,70,9,0,0,0,0,0,89
SAL51595,0,0,0,0,0,0,0,0
SAL51596,3,0,0,0,0,0,0,3
SAL51597,4,0,0,0,0,0,0,4
SAL51598,0,0,0,0,0,0,0,0
SAL51599,0,0,0,0,0,0,0,0
SAL51600,29,3,0,0,0,0,0,34
SAL51601,211,26,16,6,0,0,6,259
SAL51602,0,0,0,0,0,0,0,0
SAL51603,5,0,0,0,0,0,0,5
SAL51604,0,0,0,0,0,0,0,0
SAL51605,0,0,0,0,0,0,0,0
SAL51606,4,0,0,0,0,0,0,6
SAL51607,0,0,0,0,0,0,0,0
SAL51608,0,0,0,0,0,0,0,0
SAL51609,8,0,0,0,0,0,0,8
SAL51610,448,78,21,3,0,0,3,553
SAL51611,8,4,0,0,0,0,0,7
SAL51612,2792,297,58,18,7,0,11,3180
SAL51613,16,4,0,0,0,0,0,20
SAL51614,88,7,8,0,0,0,0,104
SAL51615,5,0,0,0,0,0,0,7
SAL51616,68,12,3,0,0,0,0,79
SAL51617,583,52,26,0,0,0,6,669
SAL51618,3,0,0,0,0,0,0,6
SAL51619,19,0,0,0,0,0,0,19
SAL51620,8,0,0,0,0,0,0,10
SAL51621,0,0,0,0,0,0,0,0
SAL51622,19,3,0,0,0,0,0,21
SAL51623,806,89,20,8,0,0,0,922
SAL51624,53,7,0,0,0,0,0,64
SAL51625,161,39,15,4,0,0,5,229
SAL51626,0,0,0,0,0,0,0,0
SAL51627,0,0,0,0,0,0,0,3
SAL51628,0,0,0,0,0,0,0,0
SAL51629,16,9,0,0,0,0,0,23
SAL51630,5,0,0,0,0,0,0,5
SAL51631,0,0,0,0,0,0,0,8
SAL51632,60,6,6,0,0,0,0,69
SAL51633,6,0,0,0,0,0,0,6
SAL51634,9,6,0,0,0,0,0,19
SAL51635,89,27,16,3,0,0,0,127
SAL51636,10,0,0,0,0,0,0,15
SAL51637,78,27,3,0,0,0,0,113
SAL51638,547,56,12,3,0,0,0,624
SAL51639,0,0,0,0,0,0,0,0
SAL51640,44,14,3,0,0,0,0,65
SAL51641,1243,163,30,4,0,0,8,1446
SAL51642,15,0,0,0,0,0,0,18
SAL51643,0,0,0,0,0,0,0,0
SAL51644,4,0,0,0,0,0,0,4
SAL51645,0,0,0,0,0,0,0,0
SAL51646,67,16,3,4,0,0,0,88
SAL51647,121,24,10,0,0,0,3,163
SAL51648,8,0,0,0,0,0,0,9
SAL51649,0,0,0,0,0,0,0,0
SAL51650,11,0,0,0,0,0,0,9
SAL51651,100,19,6,4,0,0,6,136
SAL51652,41,0,4,0,0,0,0,48
SAL51653,0,0,0,0,0,0,0,0
SAL51654,14,0,0,0,0,0,0,18
SAL51655,3,0,0,0,0,0,0,3
SAL51656,46,7,8,6,0,0,0,66
SAL51657,0,0,0,0,0,0,0,0
SAL51658,0,0,0,0,0,0,0,0
SAL51659,9,5,0,0,0,0,0,16
SAL51660,238,42,8,0,0,0,0,291
SAL51661,0,0,0,0,0,0,0,0
SAL51662,3,0,0,0,0,0,0,7
SAL51663,7,0,0,0,0,0,0,7
SAL51664,117,19,6,0,0,0,0,140
SAL51665,30,9,0,0,0,0,0,39
SAL51666,285,78,22,0,0,0,0,388
SAL51667,1005,288,99,11,3,0,7,1406
SAL51668,7,0,0,0,0,0,0,7
SAL51669,0,0,0,0,0,0,0,0
SAL51670,821,139,38,4,3,0,10,1014
SAL51671,14,0,0,0,0,0,0,13
SAL51672,0,0,0,0,0,0,0,0
SAL51673,4,0,0,0,0,0,0,4
SAL51674,3,0,0,0,0,0,0,4
SAL51675,33,7,8,0,0,0,0,49
SAL51676,4,0,0,0,0,0,0,4
SAL51677,7,0,0,0,0,0,0,8
SAL51678,13,0,0,0,0,0,0,13
SAL51679,0,0,0,0,0,0,0,0
SAL51680,4,0,0,0,0,0,0,4
SAL51681,0,0,0,0,0,0,0,0
SAL51682,0,0,0,0,0,0,0,0
SAL51683,3,0,0,0,0,0,0,6
SAL51684,8,0,0,0,0,0,0,8
SAL51685,0,0,0,0,0,0,0,0
SAL51686,3,0,0,0,0,0,0,3
SAL51687,3,0,0,0,0,0,0,3
SAL51688,1128,120,31,8,0,0,4,1287
SAL51689,5,3,0,0,0,0,0,10
SAL51690,122,31,9,5,0,0,3,171
SAL51691,0,0,0,0,0,0,0,0
SAL51692,9,4,0,0,0,0,0,7
SAL51693,0,0,0,0,0,0,0,0
SAL51694,3,0,0,0,0,0,0,3
SAL51695,27,5,0,0,0,0,0,35
SAL51696,3,0,0,0,0,0,0,3
SAL51697,0,0,0,0,0,0,0,0
SAL51698,0,0,0,0,0,0,0,0
SAL51699,0,0,0,0,0,0,0,0
SAL59494,0,0,0,0,0,0,0,0
SAL59797,0,0,0,0,0,0,0,0
SAL60001,9,3,0,0,0,0,0,11
SAL60002,6,0,0,0,0,0,0,4
SAL60003,21,3,0,0,0,0,0,29
SAL60004,79,17,12,0,0,0,0,101
SAL60005,105,21,14,0,0,0,4,133
SAL60006,336,24,17,4,0,0,0,384
SAL60007,8,0,0,0,0,0,0,13
SAL60008,10,0,0,0,0,0,0,13
SAL60009,0,0,0,0,0,0,0,0
SAL60010,12,0,6,0,0,0,0,13
SAL60011,74,4,0,0,0,0,0,83
SAL60012,6,4,0,0,0,0,0,6
SAL60013,49,8,7,0,0,0,0,75
SAL60014,4,0,0,0,0,0,0,5
SAL60015,0,0,0,0,0,0,0,0
SAL60016,0,0,0,0,0,0,0,0
SAL60017,3,0,0,0,0,0,0,3
SAL60018,0,0,0,0,0,0,0,0
SAL60019,7,0,0,0,0,0,0,7
SAL60020,0,0,0,0,0,0,0,0
SAL60021,0,0,0,0,0,0,0,0
SAL60022,224,32,14,5,0,0,4,282
SAL60023,12,0,0,0,0,0,0,14
SAL60024,6,0,0,0,0,0,0,3
SAL60025,3,0,0,0,0,0,0,8
SAL60026,147,19,19,4,0,0,0,191
SAL60027,5,0,0,0,0,0,0,5
SAL60028,0,0,0,0,0,0,0,0
SAL60029,5,0,0,0,0,0,0,5
SAL60030,0,0,0,0,0,0,0,0
SAL60031,0,0,0,0,0,0,0,0
SAL60032,20,4,0,0,0,0,0,27
SAL60033,119,14,3,0,0,0,0,134
SAL60034,88,20,13,0,0,0,0,118
SAL60035,27,0,3,0,0,0,0,28
SAL60036,78,10,0,0,0,0,0,86
SAL60037,3,0,0,0,0,0,0,10
SAL60038,0,0,0,0,0,0,0,0
SAL60039,416,33,7,7,0,0,4,470
SAL60040,3,0,0,0,0,0,0,3
SAL60041,0,0,0,0,0,0,0,0
SAL60042,214,39,22,3,0,0,4,274
SAL60043,11,0,0,0,0,0,0,9
SAL60044,63,8,0,0,0,0,3,75
SAL60045,22,0,0,0,0,0,0,22
SAL60046,7,0,0,0,0,0,0,10
SAL60047,20,5,6,0,0,0,0,22
SAL60048,19,0,0,0,0,0,0,19
SAL60049,15,5,4,0,0,0,0,21
SAL60050,3,0,0,0,0,0,0,3
SAL60051,825,59,34,6,0,0,5,938
SAL60052,171,13,10,0,0,0,0,191
SAL60053,21,0,0,0,0,0,0,25
SAL60054,9,0,0,0,0,0,0,13
SAL60055,13,0,0,0,0,0,0,13
SAL60056,6,0,0,0,0,0,0,6
SAL60057,6,0,0,0,0,0,0,6
SAL60058,28,0,0,0,0,0,0,32
SAL60059,6,0,0,0,0,0,0,6
SAL60060,74,9,0,0,0,0,0,78
SAL60061,0,0,0,0,0,0,0,0
SAL60062,10,0,0,0,0,0,0,11
SAL60063,44,3,0,0,0,0,0,49
SAL60064,6,0,0,0,0,0,0,5
SAL60065,47,6,0,0,0,0,0,56
SAL60066,0,0,0,0,0,0,0,0
SAL60067,0,0,0,0,0,0,0,0
SAL60068,11,0,0,0,0,0,0,16
SAL60069,12,0,0,0,0,0,0,12
SAL60070,15,0,0,0,0,0,0,15
SAL60071,0,0,0,0,0,0,0,0
SAL60072,50,0,6,0,0,0,0,59
SAL60073,251,40,46,7,0,0,6,354
SAL60074,118,9,11,0,0,0,0,140
SAL60075,486,84,46,11,0,0,3,626
SAL60076,3,0,0,0,0,0,0,3
SAL60077,18,0,0,0,0,0,0,26
SAL60078,5,0,0,0,0,0,0,7
SAL60079,0,0,0,0,0,0,0,0
SAL60080,35,7,0,0,0,0,0,42
SAL60081,0,0,0,0,0,0,0,0
SAL60082,19,0,0,0,0,0,0,24
SAL60083,4,0,0,0,0,0,0,4
SAL60084,28,0,0,0,0,0,0,40
SAL60085,4,0,0,0,0,0,0,4
SAL60086,13,0,5,0,0,0,0,14
SAL60087,0,0,0,0,0,0,0,0
SAL60088,5,0,0,0,0,0,0,5
SAL60089,28,0,3,0,0,0,0,29
SAL60090,149,13,10,3,0,0,0,175
SAL60091,13,3,0,0,0,0,0,10
SAL60092,3,0,0,0,0,0,0,3
SAL60093,105,12,9,0,0,0,3,139
SAL60094,69,5,0,0,0,0,0,80
SAL60095,3,0,0,0,0,0,0,3
SAL60096,0,0,0,0,0,0,0,0
SAL60097,0,0,0,0,0,0,0,0
SAL60098,0,0,0,0,0,0,0,0
SAL60099,109,28,11,0,0,0,0,146
SAL60100,29,0,3,0,0,0,0,33
SAL60101,90,8,5,0,0,0,0,104
SAL60102,18,0,0,0,0,0,0,20
SAL60103,6,0,0,0,0,0,0,6
SAL60104,6,0,3,0,0,0,0,11
SAL60105,0,0,0,0,0,0,0,0
SAL60106,0,0,0,0,0,0,0,0
SAL60107,0,0,0,0,0,0,0,0
SAL60108,6,0,0,0,0,0,0,3
SAL60109,8,0,0,0,0,0,0,8
SAL60110,149,23,7,4,0,0,7,193
SAL60111,9,0,0,0,0,0,0,15
SAL60112,16,0,0,0,0,0,0,16
SAL60113,644,99,58,5,3,0,6,813
SAL60114,8,3,0,0,0,0,0,14
SAL60115,86,10,14,0,0,0,0,109
SAL60116,19,4,0,0,0,0,0,25
SAL60117,6,0,0,0,0,0,0,6
SAL60118,88,8,3,0,0,0,0,99
SAL60119,3,0,0,0,0,0,0,5
SAL60120,19,5,3,0,0,0,0,27
SAL60121,20,0,0,0,0,0,0,25
SAL60122,64,13,4,0,0,0,0,80
SAL60123,11,0,0,0,0,0,0,11
SAL60124,42,3,0,0,0,0,0,45
SAL60125,0,0,0,0,0,0,0,0
SAL60126,46,6,5,0,0,0,0,58
SAL60127,20,0,5,0,0,0,0,26
SAL60128,0,0,0,0,0,0,0,0
SAL60129,6,0,0,0,0,0,0,6
SAL60130,0,0,0,0,0,0,0,0
SAL60131,0,0,0,0,0,0,0,0
SAL60132,35,4,3,0,0,0,0,38
SAL60133,0,0,0,0,0,0,0,0
SAL60134,47,8,0,0,0,0,0,47
SAL60135,0,0,0,0,0,0,0,0
SAL60136,6,0,0,0,0,0,0,11
SAL60137,4,0,0,0,0,0,0,0
SAL60138,72,9,0,0,0,0,0,86
SAL60139,111,5,5,0,0,0,0,122
SAL60140,5,0,0,0,0,0,0,6
SAL60141,19,0,0,0,0,0,0,21
SAL60142,47,6,4,0,0,0,0,54
SAL60143,122,17,11,5,0,0,0,156
SAL60144,13,0,0,0,0,0,0,13
SAL60145,8,0,0,0,0,0,0,12
SAL60146,0,0,0,0,0,0,0,0
SAL60147,19,3,0,0,0,0,0,20
SAL60148,229,25,11,0,0,0,5,271
SAL60149,4,0,0,0,0,0,0,4
SAL60150,5,0,0,0,0,0,0,5
SAL60151,0,0,0,0,0,0,0,0
SAL60152,58,8,4,0,0,0,0,68
SAL60153,5,0,0,0,0,0,0,5
SAL60154,29,0,0,0,0,0,0,33
SAL60155,56,5,0,0,0,0,0,63
SAL60156,993,153,88,7,0,0,7,1252
SAL60157,65,3,0,0,0,0,0,72
SAL60158,0,0,0,0,0,0,0,0
SAL60159,8,0,0,0,0,0,0,8
SAL60160,209,31,17,0,5,0,3,265
SAL60161,5,0,0,0,0,0,0,4
SAL60162,68,3,3,0,0,0,0,81
SAL60163,6,0,0,0,0,0,0,6
SAL60164,0,0,0,0,0,0,0,0
SAL60165,54,8,9,0,0,0,0,65
SAL60166,23,7,0,0,0,0,0,26
SAL60167,3,0,0,0,0,0,0,5
SAL60168,97,11,11,0,0,0,5,119
SAL60169,33,0,0,0,0,0,0,38
SAL60170,31,6,0,0,0,0,0,39
SAL60171,15,0,0,0,0,0,0,14
SAL60172,123,7,3,0,0,0,0,132
SAL60173,22,3,8,6,0,0,0,30
SAL60174,29,7,0,0,0,0,0,34
SAL60175,17,3,0,0,0,0,0,22
SAL60176,216,54,25,3,0,0,4,310
SAL60177,234,11,3,4,0,0,0,255
SAL60178,8,0,0,0,0,0,0,10
SAL60179,0,0,0,0,0,0,0,0
SAL60180,4,0,0,0,0,0,0,5
SAL60181,7,0,0,0,0,0,0,12
SAL60182,0,0,0,0,0,0,0,0
SAL60183,3,0,0,0,0,0,0,9
SAL60184,12,5,4,0,0,0,0,20
SAL60185,43,4,8,0,0,0,0,53
SAL60186,21,0,0,0,0,0,0,22
SAL60187,23,5,4,0,0,0,0,35
SAL60188,40,4,3,0,0,0,0,48
SAL60189,4,0,0,0,0,0,0,4
SAL60190,14,3,0,3,0,0,0,16
SAL60191,4,0,0,0,0,0,0,9
SAL60192,0,0,0,0,0,0,0,3
SAL60193,15,0,0,0,0,0,0,18
SAL60194,113,11,3,0,0,0,0,125
SAL60195,70,8,10,0,0,0,0,78
SAL60196,9,0,0,0,0,0,0,15
SAL60197,6,0,0,0,0,0,0,9
SAL60198,9,0,0,0,0,0,0,11
SAL60199,84,3,4,3,0,0,0,92
SAL60200,38,4,5,0,0,0,0,43
SAL60201,0,0,0,0,0,0,0,0
SAL60202,0,0,0,0,0,0,0,0
SAL60203,0,0,0,0,0,0,0,0
SAL60204,30,7,0,0,0,0,0,39
SAL60205,7,0,0,0,0,0,0,7
SAL60206,6,0,3,0,0,0,0,7
SAL60207,127,10,14,0,0,0,0,153
SAL60208,50,5,5,0,0,0,0,52
SAL60209,0,0,0,0,0,0,0,0
SAL60210,0,0,0,0,0,0,0,0
SAL60211,70,7,0,0,0,0,0,81
SAL60212,9,0,0,0,0,0,0,10
SAL60213,3,3,0,0,0,0,0,8
SAL60214,13,0,0,0,0,0,0,13
SAL60215,92,10,8,0,0,0,0,112
SAL60216,0,0,0,0,0,0,0,0
SAL60217,0,0,0,0,0,0,0,0
SAL60218,68,11,15,0,0,0,3,100
SAL60219,0,0,0,0,0,0,0,0
SAL60220,21,0,0,0,0,0,0,27
SAL60221,27,3,0,0,0,0,3,30
SAL60222,72,10,3,0,0,0,3,93
SAL60223,115,9,13,3,0,0,6,143
SAL60224,337,27,15,3,0,0,0,384
SAL60225,282,32,44,8,0,0,3,366
SAL60226,8,0,0,0,0,0,0,10
SAL60227,5,0,0,0,0,0,0,12
SAL60228,43,4,0,0,0,0,0,45
SAL60229,87,7,7,0,0,0,0,97
SAL60230,8,0,0,0,0,0,0,9
SAL60231,21,0,0,0,0,0,0,21
SAL60232,53,11,5,0,0,0,0,68
SAL60233,14,0,5,0,0,0,0,24
SAL60234,5,0,0,0,0,0,0,13
SAL60235,843,97,52,18,0,0,7,1027
SAL60236,0,0,0,0,0,0,0,0
SAL60237,24,4,0,0,0,0,0,26
SAL60238,66,7,3,4,0,0,0,86
SAL60239,20,3,0,0,0,0,0,19
SAL60240,0,4,0,0,0,0,0,6
SAL60241,9,0,0,0,0,0,0,9
SAL60242,8,0,0,0,0,0,0,10
SAL60243,0,0,0,0,0,0,0,0
SAL60244,226,13,20,0,0,0,0,267
SAL60245,0,0,0,0,0,0,0,0
SAL60246,13,0,0,0,0,0,0,12
SAL60247,8,0,0,0,0,0,0,7
SAL60248,60,7,3,0,0,0,0,68
SAL60249,6,0,0,0,0,0,0,6
SAL60250,7,0,0,0,0,0,0,5
SAL60251,7,0,0,0,0,0,0,11
SAL60252,19,3,0,0,0,0,0,25
SAL60253,120,8,3,0,0,0,0,128
SAL60254,60,0,4,0,0,0,0,69
SAL60255,0,0,0,0,0,0,0,0
SAL60256,14,0,0,0,0,0,0,15
SAL60257,254,30,18,6,0,0,0,303
SAL60258,40,4,0,0,0,0,0,40
SAL60259,16,0,3,0,0,0,0,22
SAL60260,3,0,0,0,0,0,0,6
SAL60261,13,0,0,0,0,0,0,12
SAL60262,9,0,0,0,0,0,0,9
SAL60263,62,9,6,0,0,0,0,76
SAL60264,45,6,0,0,0,0,0,54
SAL60265,10,4,0,0,0,0,0,16
SAL60266,17,3,0,0,0,0,0,19
SAL60267,16,0,0,0,0,0,0,20
SAL60268,67,14,16,0,0,0,3,107
SAL60269,0,0,0,0,0,0,0,0
SAL60270,0,0,0,0,0,0,0,3
SAL60271,35,5,0,0,0,0,0,42
SAL60272,15,7,0,0,0,0,0,18
SAL60273,0,0,0,0,0,0,0,0
SAL60274,84,8,11,0,0,0,0,103
SAL60275,67,7,0,0,0,0,0,74
SAL60276,80,7,0,0,0,0,0,86
SAL60277,0,0,0,0,0,0,0,0
SAL60278,7,0,0,0,0,0,0,8
SAL60279,72,9,10,0,0,0,0,85
SAL60280,102,5,0,0,0,0,0,111
SAL60281,969,96,47,3,0,0,4,1120
SAL60282,3,3,0,0,0,0,0,9
SAL60283,56,3,11,0,0,0,0,67
SAL60284,0,0,0,0,0,0,0,0
SAL60285,239,30,23,4,4,0,3,306
SAL60286,0,0,0,0,0,0,0,0
SAL60287,0,0,0,0,0,0,0,0
SAL60288,178,24,22,4,0,0,0,237
SAL60289,27,0,0,0,0,0,0,31
SAL60290,5,0,0,0,0,0,0,0
SAL60291,9,0,0,0,0,0,0,8
SAL60292,15,0,0,0,0,0,0,18
SAL60293,35,3,0,0,0,0,0,50
SAL60294,0,0,0,0,0,0,0,0
SAL60295,28,4,0,0,0,0,0,26
SAL60296,3,0,0,0,0,0,0,3
SAL60297,33,5,0,0,0,0,0,41
SAL60298,10,0,0,0,0,0,0,17
SAL60299,17,4,0,0,0,0,0,20
SAL60300,6,0,0,0,0,0,0,5
SAL60301,37,4,9,0,0,0,0,52
SAL60302,92,4,0,0,0,0,0,94
SAL60303,5,0,0,0,0,0,0,5
SAL60304,12,0,0,0,0,0,0,11
SAL60305,14,0,0,0,0,0,0,17
SAL60306,348,43,30,0,0,0,0,433
SAL60307,1140,147,58,16,0,0,4,1362
SAL60308,188,15,18,0,0,0,5,224
SAL60309,8,0,0,0,0,0,0,9
SAL60310,99,14,11,3,0,0,0,120
