SAL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SAL20815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20816,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,8,0,0,0,0,8,22,0,0,0,0,22,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,69,0,0,0,0,69
SAL20817,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL20818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL20819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12
SAL20821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20822,14,0,0,0,0,14,5,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,16,0,0,0,0,16,30,0,0,0,0,30,40,0,0,0,0,40,29,0,0,0,0,28,3,0,0,0,0,3,9,0,0,0,0,9,6,0,0,0,0,6,6,0,0,0,0,10,164,0,0,0,0,164
SAL20823,27,0,0,0,0,35,34,0,0,0,0,34,22,0,0,0,0,18,57,0,0,0,0,61,81,0,0,0,0,82,210,4,0,0,0,209,158,0,0,0,0,160,65,0,0,0,0,69,13,0,0,0,0,13,15,0,0,0,0,15,14,0,0,0,0,14,35,0,0,0,0,35,741,6,0,0,0,749
SAL20824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL20825,22,0,5,0,0,29,3,0,0,0,0,8,8,0,0,0,0,8,3,0,0,0,0,8,5,3,0,0,0,12,16,0,3,0,0,23,14,4,0,0,0,15,38,0,5,0,0,48,29,0,4,0,0,32,39,3,0,0,0,45,152,3,3,0,0,161,30,0,5,0,0,41,355,21,34,0,0,413
SAL20826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,15
SAL20827,4,0,0,0,0,10,8,0,0,0,0,8,5,0,0,0,0,5,11,0,0,0,0,11,16,0,0,0,0,16,29,0,0,0,0,29,23,0,0,0,0,23,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,128,0,0,0,0,132
SAL20828,21,0,0,0,0,25,8,0,0,0,0,14,10,0,0,0,0,10,18,0,0,0,0,16,20,3,0,0,0,23,61,7,3,0,0,69,44,4,0,0,0,49,21,5,0,0,0,23,8,0,0,0,0,9,12,0,0,0,0,13,9,0,0,0,0,9,4,0,0,0,0,8,228,24,6,0,0,264
SAL20829,27,0,0,0,0,26,10,0,0,0,0,10,10,0,0,0,0,11,20,0,0,0,0,24,26,0,0,0,0,24,74,3,0,0,0,79,84,7,0,0,0,96,132,3,0,0,0,137,60,4,0,0,0,63,49,3,0,0,0,51,31,0,0,0,0,30,31,0,0,0,0,31,546,37,0,0,0,583
SAL20830,4,12,19,0,0,37,0,0,3,0,0,3,0,0,6,0,0,6,0,0,11,0,0,10,0,5,6,0,0,9,0,5,27,0,0,34,0,9,40,0,0,45,0,9,42,0,0,52,0,7,25,0,0,33,3,13,20,0,0,34,4,43,72,0,0,124,0,9,18,0,0,32,17,120,289,0,3,428
SAL20831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL20832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL20833,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,34,0,0,0,0,34,33,0,0,0,0,33,35,0,0,0,0,35,11,0,0,0,0,11,8,0,0,0,0,8,6,0,0,0,0,6,11,0,0,0,0,11,164,0,0,0,0,164
SAL20834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL20835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20836,13,0,0,0,0,10,6,0,0,0,0,6,8,0,0,0,0,12,15,0,0,0,0,15,24,0,0,0,0,24,66,0,0,0,0,67,88,3,0,0,0,90,52,0,0,0,0,52,10,0,0,0,0,10,8,0,0,0,0,8,0,0,0,0,0,0,11,4,0,0,0,15,305,8,0,0,0,315
SAL20837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9
SAL20838,79,0,0,0,0,79,34,0,0,0,0,40,41,0,0,0,0,40,78,8,0,0,0,89,130,9,0,0,0,139,379,18,0,0,3,400,428,8,0,0,0,439,265,6,0,0,0,269,77,0,0,0,0,83,58,0,0,0,0,58,39,5,0,0,0,45,120,6,0,0,0,124,1724,60,0,9,4,1800
SAL20839,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,17,0,0,0,0,17,25,0,0,0,0,25,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,84,0,0,0,0,84
SAL20840,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,17,0,0,0,0,17,8,0,0,0,0,8,18,0,0,0,0,18,7,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,69,0,0,0,0,69
SAL20841,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
SAL20842,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,16,0,0,0,0,16
SAL20843,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,26,0,0,0,0,26,30,0,0,0,0,30,33,0,0,0,0,33,30,0,0,0,0,30,22,0,0,0,0,22,16,0,0,0,0,16,179,0,0,0,0,179
SAL20844,8,0,0,0,0,8,9,0,0,0,0,9,3,0,0,0,0,3,10,0,0,0,0,14,19,0,0,0,0,19,20,0,0,0,0,20,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90,0,0,0,0,89
SAL20845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL20846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL20847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
SAL20848,25,3,13,0,0,36,9,4,0,0,0,12,9,0,5,0,0,8,20,0,4,0,0,25,17,7,11,0,0,32,45,21,31,0,0,98,54,18,35,0,0,103,97,59,63,0,0,221,65,30,47,0,0,146,99,22,25,0,0,146,74,13,10,0,0,96,34,14,26,0,0,73,539,190,278,0,0,1012
SAL20849,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39
SAL20850,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,14,0,0,0,0,14,27,0,0,0,0,27,18,0,0,0,0,18,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,101,0,0,0,0,101
SAL20851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
SAL20852,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,15,0,0,0,0,15,19,0,0,0,0,16,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,65,0,0,0,0,69
SAL20853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL20854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL20855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,14
SAL20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
SAL20858,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SAL20859,8,0,0,0,0,8,17,0,0,0,0,17,3,0,0,0,0,3,18,0,0,0,0,18,31,0,0,0,0,31,100,0,0,0,0,100,132,0,0,0,0,137,104,0,0,0,0,104,34,0,0,0,0,34,21,0,0,0,0,21,15,0,0,0,0,15,24,0,0,0,0,24,501,0,0,0,0,503
SAL20860,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,24,0,0,0,0,24
SAL20861,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL20862,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,9,8,0,0,0,0,8,21,0,0,0,0,21,26,0,0,0,0,26,22,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,106,0,0,0,0,101
SAL20863,3,0,0,0,0,3,5,0,0,0,0,5,10,0,0,0,0,10,7,0,0,0,0,7,3,0,0,0,0,3,20,0,0,0,0,23,31,0,0,0,0,31,28,0,0,0,0,28,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,128,0,0,0,0,130
SAL20864,55,22,14,5,0,89,7,5,6,0,0,14,11,3,4,0,0,17,13,6,0,0,0,20,9,6,13,0,0,19,43,17,41,6,0,99,40,34,66,4,0,133,63,29,93,0,0,184,47,42,51,0,0,136,92,32,18,0,0,139,262,41,21,0,0,327,52,15,20,0,0,86,691,238,342,9,0,1280
SAL20865,125,0,11,0,0,140,40,0,3,0,0,43,39,0,0,0,0,36,57,4,6,0,0,62,79,5,3,0,0,90,228,16,15,0,0,260,260,12,34,0,0,306,458,37,42,0,0,534,417,19,25,0,0,465,463,12,5,0,0,488,288,5,7,0,0,299,150,6,5,0,0,167,2609,123,154,0,0,2887
SAL20866,58,0,0,0,0,58,17,0,0,0,0,17,16,0,0,0,0,16,26,0,0,0,0,26,33,0,0,0,0,33,80,6,0,0,0,78,92,6,0,0,0,97,194,0,0,0,0,196,159,4,0,0,0,160,191,0,0,0,0,196,113,0,0,0,0,113,73,0,0,0,0,73,1055,13,0,0,0,1067
SAL20867,18,18,45,0,0,76,9,4,20,0,0,31,3,7,11,0,0,22,0,5,22,0,0,22,3,7,31,0,0,38,16,23,127,0,0,168,7,17,178,0,0,197,37,44,275,0,0,350,23,28,171,0,0,224,36,53,146,0,0,228,195,127,77,0,0,402,43,19,73,0,0,135,391,341,1166,0,0,1897
SAL20868,55,0,0,0,0,55,19,0,0,0,0,19,10,0,0,0,0,10,22,0,0,0,0,22,47,0,0,0,0,47,109,5,0,0,0,112,130,0,0,0,0,132,264,0,0,0,0,257,152,0,0,0,0,152,101,0,0,0,0,102,47,0,0,0,0,47,69,0,0,0,0,74,1029,3,0,0,0,1034
SAL20869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20870,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,13,0,0,0,0,13,14,0,0,0,0,14,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64
SAL20871,175,20,0,0,0,197,57,4,0,0,0,66,56,4,0,0,0,60,92,18,0,0,0,110,100,8,0,0,0,106,329,67,0,0,0,400,453,75,0,0,0,531,750,108,0,0,0,858,351,58,0,0,0,413,199,42,0,0,0,244,101,16,0,0,0,114,241,38,0,0,0,280,2924,448,0,0,0,3370
SAL20872,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,8,0,0,0,0,8,30,0,0,0,0,30,27,0,0,0,0,27,21,0,0,0,0,19,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,122,0,0,0,0,125
SAL20873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4
SAL20874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20875,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,20,0,0,0,0,20
SAL20876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL20877,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,24,0,0,0,0,24,31,0,0,0,0,31,29,0,0,0,0,29,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,133,0,0,0,0,133
SAL20878,181,30,0,0,0,215,53,12,0,0,0,69,50,5,0,0,0,61,119,13,0,0,0,133,149,34,7,0,0,184,557,96,20,0,0,675,747,149,12,0,0,908,985,105,4,0,0,1103,386,29,0,0,0,412,228,28,0,0,0,256,118,15,0,0,0,129,296,45,0,0,0,343,3871,558,53,0,3,4490
SAL20879,18,0,0,0,0,20,14,0,0,0,0,12,16,0,0,0,0,16,23,0,0,0,0,28,52,0,0,0,0,53,213,3,0,0,0,219,260,6,0,0,8,268,138,0,0,0,0,143,33,0,0,0,0,33,11,0,0,0,0,14,5,0,0,0,0,5,52,0,0,0,0,52,834,15,0,0,5,862
SAL20880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11
SAL20881,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
SAL20882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20883,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,8,0,0,0,0,8,5,0,0,0,0,5,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37
SAL20884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL20885,94,22,21,0,0,135,17,4,9,0,0,36,16,11,9,0,0,33,22,21,11,0,0,51,37,12,21,0,0,70,93,43,88,0,0,229,84,56,129,0,0,270,179,80,148,0,0,404,148,71,56,0,0,269,237,71,45,0,0,353,434,66,10,0,0,517,111,26,30,0,0,168,1473,472,576,0,3,2527
SAL20886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20887,14,5,4,0,0,24,0,0,3,0,0,9,4,0,4,0,0,7,8,0,5,0,0,14,3,0,9,0,0,7,14,3,26,0,0,43,13,3,30,0,0,41,24,8,27,0,0,56,16,18,10,0,0,46,22,11,9,0,0,44,21,7,3,0,0,28,11,7,13,0,0,29,143,59,143,0,0,351
SAL20888,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,13,12,4,0,0,0,15,22,8,0,0,0,30,14,12,0,0,0,27,32,18,0,0,0,48,28,10,0,0,0,40,9,3,0,0,0,14,147,58,0,0,0,201
SAL20889,13,3,0,0,0,13,0,0,0,0,0,3,8,0,0,0,0,12,10,0,0,0,0,11,10,4,0,0,0,11,33,18,0,0,0,49,37,30,0,0,0,65,42,16,0,0,0,57,7,3,0,0,0,10,5,0,0,0,0,6,0,4,0,0,0,8,19,3,0,0,0,18,183,86,0,0,0,265
SAL20890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL20891,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,11,0,0,0,0,18,14,0,0,0,0,20,16,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,69,3,0,0,0,72
SAL20892,17,4,0,0,0,18,14,0,0,0,0,13,20,4,0,0,0,20,36,5,0,0,0,42,46,0,0,0,0,52,107,0,0,0,0,107,67,0,0,0,0,67,39,0,0,0,0,39,15,0,0,0,0,15,4,0,0,0,0,4,5,0,0,0,0,5,19,0,0,0,0,19,381,10,0,0,0,391
