SAL_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
SAL60177,41,1600,932,330,2360,0.8,1885,2.4
SAL60178,49,1164,787,365,1781,0.6,1541,2.3
SAL60179,0,0,0,0,0,0,0,0
SAL60180,39,1300,687,185,2166,0.7,1124,2.1
SAL60181,33,1165,900,225,1843,0.7,1583,2.6
SAL60182,40,0,1125,150,2250,0.6,1375,2
SAL60183,62,650,470,285,956,0.8,811,1.9
SAL60184,45,1105,550,216,1375,1,1266,2.8
SAL60185,34,1600,910,400,2068,0.9,1828,2.8
SAL60186,51,1200,575,300,1392,0.8,1187,2.3
SAL60187,49,1000,496,250,1454,0.8,949,2.3
SAL60188,45,1313,675,250,1759,0.8,1452,2.7
SAL60189,60,916,682,215,1624,0.8,1375,2
SAL60190,40,867,662,256,1343,0.7,1178,2.2
SAL60191,40,732,756,100,1374,0.7,1142,2.2
SAL60192,52,1042,593,270,1125,0.9,1062,2.1
SAL60193,46,1441,741,238,1791,0.8,1666,2.5
SAL60194,53,1300,645,285,1555,0.7,1228,2.2
SAL60195,43,1300,597,295,1528,0.8,1216,2.4
SAL60196,33,1157,682,300,1708,0.7,1375,2.3
SAL60197,54,1679,619,260,1531,0.8,1075,1.9
SAL60198,43,840,461,340,1208,1,966,2.6
SAL60199,45,1570,952,450,2369,0.8,1990,2.6
SAL60200,51,650,481,175,1273,0.8,833,2.2
SAL60201,49,480,483,200,974,0.9,860,2.3
SAL60202,58,379,545,0,1875,0.7,962,1.4
SAL60203,0,0,0,0,0,0,0,0
SAL60204,40,1300,562,260,1696,0.8,1553,2.9
SAL60205,45,1142,667,300,1542,0.9,1468,2.6
SAL60206,53,1508,575,358,1624,0.7,1375,2.5
SAL60207,39,1707,809,295,1899,0.9,1797,2.9
SAL60208,38,1060,687,225,1762,0.8,1321,2.6
SAL60209,46,0,399,180,724,2.3,1312,3.7
SAL60210,0,0,0,0,0,0,0,0
SAL60211,46,1348,758,260,1910,0.7,1592,2.4
SAL60212,38,1824,866,149,2125,0.8,2050,2.8
SAL60213,61,1757,589,250,949,0.8,900,2
SAL60214,51,1300,490,190,1271,0.8,1156,2.4
SAL60215,52,1300,522,315,1453,0.9,1205,2.4
SAL60216,54,0,92500,0,7000,0.4,7000,2
SAL60217,59,0,574,400,1625,0.7,575,1.6
SAL60218,27,867,478,240,902,0.9,825,2.6
SAL60219,0,0,0,0,0,0,0,0
SAL60220,38,1127,516,300,1170,0.9,1036,2.4
SAL60221,48,1300,541,243,1222,0.8,1051,2.3
SAL60222,45,1300,779,250,1962,0.8,1756,2.6
SAL60223,44,1083,554,270,1347,0.8,1103,2.4
SAL60224,43,1625,845,380,2094,0.8,1610,2.3
SAL60225,45,913,483,220,1161,0.7,901,2.2
SAL60226,51,928,423,165,1125,0.7,824,2.2
SAL60227,58,1871,565,333,1562,0.8,1478,2.4
SAL60228,36,1733,979,450,2486,0.9,2067,2.3
SAL60229,40,1300,693,255,1708,0.9,1446,2.7
SAL60230,50,1083,667,350,2031,0.9,949,2.2
SAL60231,40,1236,621,280,1271,0.9,1166,3
SAL60232,46,1350,622,300,1569,0.8,1478,2.7
SAL60233,50,1300,924,325,2113,0.8,2042,2.6
SAL60234,44,1083,575,156,1699,0.7,1375,2.5
SAL60235,35,1300,616,320,1436,0.9,1143,2.3
SAL60236,53,1112,471,225,949,0.8,866,1.8
SAL60237,49,1083,477,176,1375,0.9,912,2.3
SAL60238,35,1222,580,225,1368,0.9,1129,2.4
SAL60239,51,1174,516,363,1312,0.9,1152,2.2
SAL60240,59,417,417,46,900,0.9,875,2.2
SAL60241,46,990,406,225,1208,0.8,900,2.8
SAL60242,51,856,450,0,1218,0.8,1174,2.3
SAL60243,57,401,328,225,700,0.9,687,1.9
SAL60244,40,1671,872,330,2230,0.8,2100,2.8
SAL60245,62,1517,585,0,3999,0.6,1562,1.7
SAL60246,45,1529,733,290,1825,0.9,1125,2.3
SAL60247,36,625,606,125,1187,0.7,916,2
SAL60248,46,1221,689,235,1738,0.8,1380,2.3
SAL60249,54,553,388,0,900,0.8,675,2
SAL60250,51,1517,774,300,1656,0.9,1312,2.2
SAL60251,64,972,634,270,1166,0.7,1009,1.9
SAL60252,38,1083,720,200,1416,0.9,1388,2.8
SAL60253,50,1625,661,405,1928,0.7,1625,2.6
SAL60254,41,1585,765,255,1937,0.9,1625,2.6
SAL60255,0,0,0,0,0,0,0,0
SAL60256,39,1149,601,225,1437,0.9,1174,2.4
SAL60257,39,1356,771,250,1888,0.8,1483,2.5
SAL60258,42,1192,864,213,1971,0.8,1839,2.7
SAL60259,44,793,555,220,1392,0.8,987,2.3
SAL60260,49,1105,599,0,1437,0.8,1124,2.5
SAL60261,50,867,682,78,1812,0.9,1642,2.5
SAL60262,51,867,491,310,949,0.9,833,1.8
SAL60263,39,1097,670,228,1682,0.8,1337,2.4
SAL60264,54,1733,851,300,1989,0.7,1477,2.2
SAL60265,48,1105,587,270,1625,0.9,1375,2.8
SAL60266,44,1086,545,220,1708,0.8,1321,2.3
SAL60267,43,1257,575,185,1812,0.8,1562,2.8
SAL60268,29,869,503,250,1108,0.9,1012,2.8
SAL60269,66,0,724,0,1874,0.8,1874,2
SAL60270,48,220,433,233,1124,0.9,762,2.4
SAL60271,48,1198,653,220,1545,0.8,1289,2.3
SAL60272,43,1083,754,205,1562,0.8,1474,2.6
SAL60273,60,1066,408,295,850,0.6,687,2
SAL60274,36,953,588,230,1413,0.8,1142,2.2
SAL60275,50,1440,708,295,1924,0.8,1718,2.4
SAL60276,31,1848,667,380,1946,1,1464,2
SAL60277,36,361,850,135,1875,0.7,1458,2.8
SAL60278,44,1300,565,200,1437,0.8,1274,2.4
SAL60279,37,1625,947,340,2432,0.9,2363,3.2
SAL60280,44,1771,1031,415,2512,0.8,2324,2.9
SAL60281,43,1690,865,400,2097,0.7,1690,2.4
SAL60282,52,1131,675,153,1749,0.7,1125,2.7
SAL60283,33,1647,867,415,2016,0.8,1783,2.7
SAL60284,47,238,325,0,725,0.5,725,2
SAL60285,41,1379,658,280,1590,0.8,1287,2.4
SAL60286,69,0,450,167,1062,0.7,1062,2.2
SAL60287,56,542,450,220,725,0.7,725,1.6
SAL60288,33,1092,626,285,1491,0.9,1128,2.2
SAL60289,41,1275,749,250,1837,0.8,1550,2.6
SAL60290,60,505,425,60,1062,1.1,700,2.1
SAL60291,46,693,687,145,784,0.7,1292,2.4
SAL60292,50,1734,602,277,1402,0.8,1305,2.5
SAL60293,45,1464,637,290,1652,0.9,1386,2.6
SAL60294,41,822,575,100,1875,0.8,2125,2.7
SAL60295,41,1500,825,163,2036,0.9,1771,2.6
SAL60296,47,800,687,50,1875,0.7,2050,2.2
SAL60297,46,1300,702,280,1827,0.8,1625,2.5
SAL60298,59,1280,533,295,1446,0.7,1267,2.2
SAL60299,40,1300,590,0,1649,1,1562,2.9
SAL60300,62,1250,514,285,1350,0.7,1025,1.9
SAL60301,43,1300,695,250,1555,0.8,1241,2.6
SAL60302,51,1517,690,365,1792,0.8,1412,2.4
SAL60303,61,3700,462,0,899,0.8,899,2.3
SAL60304,51,975,575,225,1292,0.8,817,2.2
SAL60305,56,1868,744,200,1812,0.7,1339,2
SAL60306,38,1365,729,312,1723,0.8,1306,2.3
SAL60307,36,1625,751,380,1892,0.8,1517,2.5
SAL60308,47,1577,826,380,1990,0.8,1526,2.3
SAL60309,61,1183,493,115,1100,0.8,1010,1.8
SAL60310,44,1300,701,365,1913,0.9,1759,2.7
SAL60311,43,1083,1042,150,2312,0.7,2083,2.5
SAL60312,61,1406,580,145,1325,0.7,877,1.8
SAL60313,57,550,493,175,1208,0.7,1025,1.7
SAL60314,0,0,0,0,0,0,0,0
SAL60315,45,0,1375,0,0,0.3,1375,1
SAL60316,47,0,949,43,2750,0.6,1999,1.5
SAL60317,52,1393,762,275,2166,0.8,1708,2.5
SAL60318,57,1300,605,300,1463,0.7,1339,2.4
SAL60319,50,1356,711,250,1458,0.8,1275,2.4
SAL60320,43,1300,628,250,1476,0.8,1173,2.3
SAL60321,42,1600,932,405,2252,0.8,1877,2.6
SAL60322,41,1530,871,310,2035,0.8,1439,2
SAL60323,41,1300,640,265,1875,0.8,1525,2.7
SAL60324,45,1500,562,285,1517,0.8,1463,2.7
SAL60325,50,0,450,138,1375,0.9,725,2
SAL60326,46,867,541,240,1416,0.9,1156,2.5
SAL60327,41,1517,773,350,1961,0.8,1643,2.6
SAL60328,39,823,519,250,1187,0.8,949,2.5
SAL60329,51,1461,786,215,2237,0.8,1981,2.6
SAL60330,32,0,875,100,1875,0.7,1812,2.4
SAL60331,37,1625,939,380,2310,0.8,1931,2.5
SAL60332,41,2000,816,340,2384,0.9,2365,3.1
SAL60333,36,938,486,213,1300,0.8,1292,2.6
SAL60334,46,1517,810,350,2008,0.8,1648,2.4
SAL60335,32,0,2374,50,0,0.3,2124,1
SAL60336,63,1645,366,240,749,1,749,2.2
SAL60337,52,1507,700,180,1843,0.7,1781,2.5
SAL60338,50,1083,680,200,1854,0.8,1542,2.4
SAL60339,34,953,537,250,1325,0.7,1125,2.4
SAL60340,52,1413,774,160,1458,0.7,1437,2.3
SAL60341,44,1196,620,238,1531,0.8,1203,2.4
SAL60342,46,1600,826,400,1985,0.8,1565,2.3
SAL60343,0,0,0,0,0,0,0,0
SAL60344,56,427,1625,0,0,0.5,1625,1
SAL60345,60,1100,480,125,1281,0.8,933,2
SAL60346,55,1600,840,350,2250,0.9,1937,2.3
SAL60347,49,1192,481,228,1625,0.8,1199,2.5
SAL60348,62,1617,725,0,4249,0.9,724,1.3
SAL60349,0,0,0,0,0,0,0,0
SAL60350,47,1300,667,265,1518,0.8,1212,2.3
SAL60351,44,1543,913,175,2386,0.9,2196,2.7
SAL60352,50,1350,530,180,1375,1.1,1375,2.4
SAL60353,63,0,450,0,900,0.7,900,2
SAL60354,49,1600,881,200,1645,0.8,1583,2.4
SAL60355,49,455,366,46,1031,1.3,762,2.4
SAL60356,59,1452,430,0,725,0.9,489,1.3
SAL60357,61,1350,571,230,1437,0.7,983,1.9
SAL60358,49,1523,683,315,2088,0.9,1604,2.6
SAL60359,50,1452,664,190,1375,0.9,1125,2.2
SAL60360,47,1658,857,383,2269,0.8,2078,2.5
SAL60361,43,1950,774,300,2374,0.8,2250,2.5
SAL60362,45,1706,795,320,2239,0.8,2009,2.6
SAL60363,48,1613,664,115,1375,0.8,1812,2.5
SAL60364,51,1040,684,223,1875,1,1406,2.5
SAL60365,50,1300,537,260,1437,0.9,1281,2.5
SAL60366,57,1063,459,120,725,0.8,479,1.6
SAL60367,44,1473,830,300,2176,0.8,1944,2.6
SAL60368,67,0,1187,0,3999,1,374,2.1
SAL60369,0,0,0,0,0,0,0,0
SAL60370,59,1192,596,255,1145,0.7,1018,2
SAL60371,52,1083,575,200,1354,0.8,817,1.8
SAL60372,50,433,433,0,1625,1.2,575,1.8
SAL60373,35,1300,750,350,1671,0.8,1404,2.4
SAL60374,58,1300,645,330,1458,0.8,1208,2.2
SAL60375,45,1133,971,250,2049,0.7,1531,2.1
SAL60376,0,0,0,0,0,0,0,0
SAL60377,48,1192,780,200,1375,0.7,1187,2.2
SAL60378,43,1387,710,330,1680,0.9,1617,2.8
SAL60379,43,1419,939,380,2749,0.8,2416,2.7
SAL60380,44,1700,781,314,1781,0.8,1578,2.7
SAL60381,54,1083,409,145,450,0.8,430,1.7
SAL60382,37,1690,828,400,2134,0.9,1886,2.8
SAL60383,0,0,0,0,0,0,0,0
SAL60384,53,867,754,300,1624,0.8,1325,2
SAL60385,52,790,805,150,1833,0.7,1449,2.2
SAL60386,55,718,440,150,939,0.8,725,2
SAL60387,41,0,583,180,1125,0.9,949,2.9
SAL60388,49,2750,1031,85,1375,0.9,1375,2.1
SAL60389,47,900,555,220,1100,0.7,791,2.1
SAL60390,34,867,494,238,1159,0.8,886,2.3
SAL60391,39,0,1375,0,2999,0.8,1649,2.6
SAL60392,52,1193,561,238,1346,0.8,1138,2.3
SAL60393,28,1300,725,200,2125,0.8,1874,3
SAL60394,48,1574,774,170,2250,0.7,1781,2.4
SAL60395,40,737,668,100,1375,0.7,1333,2.5
SAL60396,55,0,928,115,1708,0.7,1416,2.4
SAL60397,45,1044,528,125,1375,0.9,1093,2.5
SAL60398,0,0,0,0,0,0,0,0
SAL60399,43,1300,762,108,1562,0.6,1416,2.3
SAL60400,0,0,0,0,0,0,0,0
SAL60401,41,1300,723,290,1579,0.7,1393,2.4
SAL60402,16,0,225,0,1375,1.6,1375,5
SAL60403,53,1419,626,293,1562,0.8,1357,2.3
SAL60404,38,1404,780,370,1812,0.8,1508,2.4
SAL60405,59,923,545,245,1166,0.7,1013,1.6
SAL60406,53,1200,392,175,1062,0.8,762,2.3
SAL60407,61,0,2500,0,0,0,0,0
SAL60408,54,910,491,280,900,0.9,849,2
SAL60409,51,1083,543,240,1257,0.8,1066,2.3
SAL60410,44,1400,731,300,1894,0.8,1583,2.6
SAL60411,37,1300,661,200,1350,0.7,1274,2.3
SAL60412,41,1083,725,220,1875,0.7,1531,2.4
SAL60413,43,1517,879,350,1897,0.8,1489,2.2
SAL60414,44,1214,669,265,1937,0.8,1625,2.7
SAL60415,40,953,624,240,1367,0.7,1014,2.2
SAL60416,39,1349,729,343,1732,0.8,1390,2.3
SAL60417,51,1235,525,145,1249,0.7,850,1.8
SAL60418,43,1192,474,203,1374,0.8,1124,2.3
SAL60419,35,1387,733,330,1765,0.9,1421,2.4
SAL60420,41,1517,819,300,2026,0.8,1861,2.7
SAL60421,60,779,487,0,1375,0.6,1012,1.8
SAL60422,37,1569,562,263,1600,0.8,1325,2.6
SAL60423,25,997,1062,0,2250,0.8,2250,5
SAL60424,48,1083,678,250,1483,0.8,1343,2.7
SAL60425,36,1387,715,340,1671,0.8,1423,2.4
SAL60426,46,1517,675,233,2023,0.8,1825,2.6
SAL60427,0,0,0,0,0,0,0,0
SAL60428,47,1408,608,270,1516,0.8,1388,2.5
SAL60429,38,997,483,220,1291,1,1187,2.8
SAL60430,40,1586,846,320,2120,0.8,1687,2.5
SAL60431,0,0,0,0,0,0,0,0
SAL60432,44,1950,1049,268,2363,0.8,2262,2.8
SAL60433,55,552,612,340,1833,0.8,1375,2.3
SAL60434,41,1789,956,380,2512,0.8,1960,2.4
SAL60435,0,0,0,0,0,0,0,0
SAL60436,42,1733,763,300,2009,0.9,1758,2.7
SAL60437,32,1050,583,290,1355,0.9,1138,2.5
SAL60438,56,1083,497,295,1215,0.7,766,2
SAL60439,68,0,462,150,900,0.6,900,1.7
SAL60440,38,1051,634,344,1468,0.8,1468,2.8
SAL60441,53,770,433,150,900,0.7,849,2.1
SAL60442,53,433,437,225,1625,0.7,1124,2.3
SAL60443,51,975,527,165,1531,0.7,1031,2.4
SAL60444,49,1127,810,290,1625,0.9,1208,2.3
SAL60445,45,1083,522,353,1187,1,725,2
SAL60446,44,1395,666,225,1604,0.8,1463,2.6
SAL60447,45,934,820,210,2312,0.9,2125,2.9
SAL60448,45,1314,827,250,1875,0.9,1666,2.5
SAL60449,69,0,1249,0,0,0.5,1249,1
SAL60450,40,1127,580,290,1409,0.8,1112,2.4
SAL60451,38,1771,796,340,2098,0.9,1596,2.3
SAL60452,34,1300,612,270,1430,0.8,1223,2.5
SAL60453,43,1417,787,310,2141,0.8,1470,2.3
SAL60454,47,1560,579,335,1404,0.9,1318,2.5
SAL60455,59,877,415,225,833,0.7,741,2.2
SAL60456,48,1040,820,200,1916,0.7,1458,2.2
SAL60457,44,1307,743,200,1728,0.9,1474,2.5
SAL60458,59,1094,821,265,1699,0.8,1312,1.9
SAL60459,35,1820,902,400,2217,0.9,1823,2.1
SAL60460,55,1200,762,275,2049,0.8,1437,2.4
SAL60461,44,1300,647,265,1625,0.8,1357,2.6
SAL60462,46,1300,698,200,1875,0.7,1312,2.4
SAL60463,49,1500,697,250,1625,0.9,1442,2.6
SAL60464,48,1343,691,320,1838,0.7,1440,2.3
SAL60465,45,1300,819,0,2416,0.8,2083,2.5
SAL60466,51,1083,525,310,1125,0.7,1187,2.5
SAL60467,52,1040,491,200,1300,0.9,796,2.1
SAL60468,42,1730,873,250,1875,0.7,1541,2.1
SAL60469,41,1300,644,330,1875,0.9,1199,2.5
SAL60470,45,1127,833,100,1937,0.9,1680,2.6
SAL60471,33,1517,959,400,2084,0.8,1778,2.5
SAL60472,58,3337,550,300,1125,0.8,1187,2.4
SAL60473,57,953,513,188,1316,0.7,936,2
SAL60474,49,1506,778,240,2083,0.8,1238,2.3
SAL60475,40,1517,887,400,2121,0.8,1865,2.6
SAL60476,49,1192,586,300,1410,0.8,1406,2.6
SAL60477,50,1083,1500,0,2250,2,2250,2
SAL60478,56,1441,735,418,1821,0.7,1302,2.1
SAL60479,62,1517,621,250,1363,0.7,1110,1.9
SAL60480,42,1733,866,380,2277,0.8,2028,2.9
SAL60481,41,1514,714,250,1958,0.8,1125,2.4
SAL60482,58,725,424,0,1125,0.9,1024,2
SAL60483,51,1842,833,455,2172,0.7,1937,2.7
SAL60484,46,815,537,129,1262,0.7,850,2.2
SAL60485,45,1475,735,325,1770,0.9,1515,2.5
SAL60486,66,2000,575,0,1024,0.6,700,1.6
SAL60487,40,1300,661,335,1874,1,1583,2.9
SAL60488,59,1083,506,145,1125,0.7,1062,2.3
SAL60489,49,768,470,190,1166,0.7,875,2.2
SAL60490,39,1400,830,300,2225,0.8,1766,2.5
SAL60491,31,1273,734,270,1770,0.8,1531,2.5
SAL60492,41,1230,769,273,1962,0.7,1433,2.1
SAL60493,0,0,0,0,0,0,0,0
SAL60494,44,1300,718,293,1791,0.8,1375,2.6
SAL60495,41,1412,706,350,1468,0.9,1312,2.9
SAL60496,39,192,1031,250,2124,0.7,1625,2.1
SAL60497,39,1500,92750,0,212000,1.5,212000,3
SAL60498,43,953,725,140,1562,0.8,1281,2.6
SAL60499,54,585,445,250,1374,0.8,474,1.8
SAL60500,45,1320,665,375,1625,1,1421,2.5
SAL60501,47,1300,657,260,1686,0.8,1301,2.3
SAL60502,49,1625,744,363,1737,0.8,1666,2.7
SAL60503,39,1317,759,280,1782,0.8,1449,2.4
SAL60504,54,1192,593,284,1354,0.9,1071,2.2
SAL60505,51,499,369,210,900,0.9,489,2.3
SAL60506,46,1800,780,100,1708,0.8,1708,2.5
SAL60507,43,1419,590,260,1637,0.8,1508,2.6
SAL60508,50,1083,589,280,2083,0.8,1437,2.6
SAL60509,47,188,537,178,1286,0.7,784,2.1
SAL60510,48,1360,556,330,1812,0.7,1062,2.1
SAL60511,43,1647,864,340,2242,0.8,2158,2.9
SAL60512,49,1249,462,200,949,1.1,833,2.5
SAL60513,57,975,527,200,1187,0.7,912,1.9
SAL60514,50,1300,580,278,1437,0.8,1152,2.3
SAL60515,0,0,0,0,0,0,0,0
SAL60516,52,1356,666,275,1536,0.8,1300,2.3
SAL60517,36,0,880,385,2750,0.8,1625,2.9
SAL60518,60,1500,641,250,1562,0.7,1274,1.9
SAL60519,43,867,412,250,1416,1.1,1166,2.7
SAL60520,48,1600,823,300,1958,0.8,1812,2.7
SAL60521,48,686,487,220,989,0.8,941,2.4
SAL60522,54,1062,567,300,1292,0.8,922,1.9
SAL60523,49,1200,466,0,1125,0.8,1125,2.5
SAL60524,43,1300,753,290,1756,0.8,1233,2.2
SAL60525,48,1430,710,300,1710,0.7,1268,2.2
SAL60526,34,1105,654,278,1591,0.8,1233,2.1
SAL60527,45,700,599,215,1292,0.7,1187,2.2
SAL60528,35,759,875,290,2083,0.9,1937,3
SAL60529,48,650,454,350,1406,0.9,1218,2.7
SAL60530,63,0,1437,390,3249,1.1,3124,2.1
SAL60531,47,574,509,150,1371,0.7,851,2
SAL60532,45,1083,746,295,1843,0.7,1361,2.3
SAL60533,45,975,539,255,1339,0.9,1091,2.5
SAL60534,51,753,491,275,900,0.7,675,1.7
SAL60535,53,1517,900,250,1468,0.9,1275,2.2
SAL60536,37,1486,758,330,1900,0.9,1602,2.7
SAL60537,58,585,479,150,762,0.6,700,1.9
SAL60538,36,867,496,225,1104,0.8,858,2.3
SAL60539,56,0,450,0,1024,1,1125,2.3
SAL60540,38,1300,900,250,1593,1,1781,3
SAL60541,36,789,638,200,1208,1,933,2.9
SAL60542,53,1149,450,300,1406,0.8,1024,2.5
SAL60543,57,650,1392,46,2750,0.7,2499,2.3
SAL60544,48,2086,1073,250,2944,0.7,2639,2.7
SAL60545,0,0,0,0,0,0,0,0
SAL60546,39,920,449,270,1374,0.9,1124,2.6
SAL60547,64,260,337,0,524,0.7,350,1.6
SAL60548,62,1168,725,0,762,0.7,850,1.8
SAL60549,48,1300,532,280,1375,0.9,1187,2.5
SAL60550,45,1343,773,250,1829,0.8,1575,2.5
SAL60551,51,1600,762,340,1834,0.8,1496,2.4
SAL60552,41,1950,1205,400,2750,1,2555,2.9
SAL60553,41,1295,646,230,1836,0.8,1558,2.7
SAL60554,53,867,498,200,1283,0.7,900,2.2
SAL60555,42,1408,752,378,1937,0.8,1541,2.4
SAL60556,34,1083,612,320,1362,0.8,1187,2.5
SAL60557,40,1440,776,300,1942,0.8,1519,2.5
SAL60558,57,1400,634,333,1474,0.7,1312,2.4
SAL60559,32,867,468,220,976,0.9,794,2.4
SAL60560,48,1733,892,350,2343,0.8,2333,2.9
SAL60561,44,1200,507,200,1562,0.9,850,2.5
SAL60562,53,0,450,0,1249,0.6,1249,2.5
SAL60563,35,800,556,180,1375,0.7,1291,2.3
SAL60564,32,1300,719,330,1513,0.8,1279,2.5
SAL60565,50,715,437,300,1042,0.9,1062,2.3
SAL60566,40,1300,734,280,1831,0.8,1449,2.5
SAL60567,49,1717,862,420,2113,0.8,1757,2.3
SAL60568,48,600,524,150,1285,0.7,962,1.9
SAL60569,47,1300,844,250,1416,0.8,1312,2.5
SAL60570,41,1517,739,350,1786,0.8,1474,2.5
SAL60571,47,1400,700,150,1575,0.8,1406,2.6
SAL60572,56,1473,641,305,1652,0.7,1444,2.3
SAL60573,47,1733,951,450,2408,0.7,1853,2.4
SAL60574,27,0,624,385,1687,1.1,1687,3.4
SAL60575,56,867,554,200,1231,0.7,915,2
SAL60576,51,542,466,113,899,0.7,624,1.7
SAL60577,52,1408,857,185,2050,0.7,2041,2.4
SAL60578,51,1400,670,300,1821,0.8,1781,2.6
SAL60579,39,163,833,192,2166,0.8,1375,2.5
SAL60580,40,2279,774,188,2062,0.9,1792,2.5
SAL60581,32,0,833,45,1624,0.7,1375,2.2
SAL60582,55,1300,545,340,1375,0.8,1125,2.2
SAL60583,43,1702,874,420,2216,0.9,2161,2.8
SAL60584,44,1733,941,400,2268,0.8,2117,2.8
SAL60585,39,2167,887,418,2415,0.8,1915,2.4
SAL60586,46,1300,712,250,1625,0.8,1411,2.6
SAL60587,38,0,1208,90,0,1.5,1125,1.5
SAL60588,51,1200,530,273,1221,0.8,910,2.1
SAL60589,0,0,0,0,0,0,0,0
SAL60590,36,679,725,213,1666,0.9,1541,2.6
SAL60591,35,1517,787,270,1949,0.9,1944,3
SAL60592,47,1018,543,210,1317,0.7,965,2.2
SAL60593,74,0,350,0,0,0.3,350,1
SAL60594,47,2383,812,200,1875,0.7,1437,2.3
SAL60595,46,1781,950,430,2411,0.8,2125,2.6
SAL60596,59,867,487,200,1792,0.9,487,1.8
SAL60597,0,0,0,0,0,0,0,0
SAL60598,58,1500,581,295,1407,0.7,1104,2.1
SAL60599,54,1000,515,200,1359,0.7,970,2.1
SAL60600,40,1074,493,220,1170,0.8,856,2.3
SAL60601,52,1604,616,250,1352,0.7,1131,2.3
SAL60602,54,1777,762,100,1874,1,1562,2.3
SAL60603,47,997,679,250,1481,0.7,1287,2.3
SAL60604,43,1083,791,220,2299,0.8,1624,2.6
SAL60605,63,1354,457,300,1325,0.8,899,2.1
SAL60606,42,1083,652,222,1554,0.8,1189,2.3
SAL60607,38,1600,698,350,1909,0.9,1482,2.7
SAL60608,48,1192,602,240,1463,0.8,1100,2.2
SAL60609,41,1517,679,350,1628,0.8,1317,2.4
SAL60610,49,1534,632,350,1812,0.8,1062,2.4
SAL60611,48,1517,807,350,1822,0.8,1383,2.4
SAL60612,58,847,599,250,1312,0.9,949,1.9
SAL60613,41,1007,660,260,1420,0.7,1125,2.1
SAL60614,43,867,825,225,1624,0.8,1437,2.7
SAL60615,38,1648,891,378,2258,0.9,1787,2.3
SAL60616,36,1279,767,300,1886,0.9,1374,2.2
SAL60617,64,433,483,0,1125,0.6,1062,1.5
SAL60618,28,0,450,220,1125,1.3,1062,2.7
SAL60619,47,812,449,0,1625,0.8,1562,2.4
SAL60620,38,1300,741,300,1674,0.8,1536,2.6
SAL60621,41,1517,802,250,2057,0.8,1955,2.9
SAL60622,32,788,725,185,1458,0.8,1375,2.7
SAL60623,59,800,516,235,1149,0.7,756,1.8
SAL60624,0,0,0,0,0,0,0,0
SAL60625,69,0,450,0,0,0,0,0
SAL60626,49,1767,604,0,1812,0.7,1374,2.5
SAL60627,42,1300,751,240,1937,0.8,1562,2.5
SAL60628,41,1302,768,279,1809,0.8,1503,2.4
SAL60629,63,953,672,265,1812,0.8,1292,2
SAL60630,43,1408,557,200,1270,0.8,1147,2.6
SAL60631,45,1517,667,330,1774,0.8,1449,2.6
SAL60632,57,1083,494,230,1169,0.7,824,2
SAL60633,38,1300,767,290,1927,0.8,1572,2.5
SAL60634,56,867,445,205,974,0.8,759,2
SAL60635,51,1350,742,225,1762,0.7,1351,2.1
SAL60636,58,1300,462,223,1062,0.8,866,2
SAL60637,67,0,537,0,1125,0.4,824,1.7
SAL60638,60,1083,480,260,986,0.7,797,1.9
SAL60639,42,0,900,188,2750,0.5,2750,3
SAL60640,37,650,512,0,1375,0.8,1024,2.8
SAL60641,0,0,0,0,0,0,0,0
SAL60642,39,1398,739,300,1918,0.8,1736,2.6
SAL60643,55,1650,437,200,1062,1.2,1062,2.8
SAL60644,46,4258,519,350,900,0.7,725,2.4
SAL60645,40,1559,730,200,1825,0.8,1509,2.5
SAL60646,40,1083,722,195,1908,0.7,1347,2
SAL60647,48,884,589,275,1531,0.9,1196,2.3
SAL60648,49,0,1499,0,0,0.3,1125,1
SAL60649,36,0,474,300,1187,1.2,812,2.8
SAL60650,0,0,0,0,0,0,0,0
SAL60651,0,0,0,0,0,0,0,0
SAL60652,44,1483,756,295,2125,0.7,1789,2.5
SAL60653,38,1300,732,295,1782,0.8,1327,2.4
SAL60654,46,1733,687,200,1708,0.7,1166,2.4
SAL60655,50,1300,541,288,1333,0.9,1297,2.6
SAL60656,76,0,899,0,1375,1,1375,2
SAL60657,58,1018,739,280,1875,0.7,966,1.8
SAL60658,38,1700,1021,313,2306,0.8,2237,2.9
SAL60659,56,1181,629,400,1541,0.7,1323,2.3
SAL60660,62,1079,565,238,1272,0.7,929,2
SAL60661,67,500,575,0,0,0.3,575,1
SAL60662,50,1400,725,325,1474,0.7,1416,2.2
SAL60663,34,1275,512,280,1583,0.9,1375,2.6
SAL60664,47,880,749,135,1625,1,1468,2.2
SAL60665,59,1116,430,210,919,0.8,782,2
SAL60666,52,1755,491,180,1312,0.7,1125,2.1
SAL60667,46,1430,780,250,1771,0.8,1682,2.7
SAL60668,47,1733,861,420,2364,0.8,1845,2.5
SAL60669,64,0,887,0,0,0.6,1125,2
SAL60670,55,1950,575,0,1625,0.8,1542,2.1
SAL60671,44,1551,767,350,2092,0.8,1819,2.8
SAL60672,30,1975,812,190,1399,0.9,624,2.6
SAL60673,40,0,725,0,1374,0.6,1125,2.3
SAL60674,54,1300,493,180,1375,0.7,1274,2.2
SAL60675,60,1192,1125,50,2249,0.6,2249,2.3
