SAL_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SAL30011,..,21,21,44,0,43,18,0,19,29,0,29,9,0,9,9,0,9,115,25,137
SAL30012,..,52,52,51,4,51,27,0,27,30,0,32,14,0,14,10,0,10,135,55,193
SAL30013,..,32,32,40,5,45,23,0,28,26,0,26,5,0,5,6,0,6,105,44,144
SAL30014,..,260,260,405,35,445,104,4,112,106,0,106,41,0,41,16,0,16,682,311,986
SAL30015,..,8,8,22,0,22,12,0,6,3,0,3,11,0,11,0,0,0,41,13,55
SAL30016,..,176,176,161,34,195,28,3,35,22,0,20,7,0,7,3,0,0,218,220,437
SAL30017,..,23,23,37,0,34,18,0,18,19,0,19,8,0,8,0,0,0,76,19,102
SAL30018,..,577,577,537,65,600,260,14,272,198,10,204,108,4,110,71,0,72,1176,668,1839
SAL30019,..,14,14,19,0,19,0,0,0,9,0,9,0,0,0,0,0,0,28,14,43
SAL30020,..,1007,1007,1829,56,1889,1005,15,1020,1207,0,1209,477,0,473,167,0,167,4687,1085,5769
SAL30021,..,4,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,4,11
SAL30022,..,32,32,48,3,53,36,0,36,33,0,33,13,0,13,9,0,9,143,32,173
SAL30023,..,0,0,5,0,5,0,0,0,3,0,3,3,0,3,0,0,0,13,0,14
SAL30024,..,686,686,543,126,670,141,37,177,111,8,121,24,5,27,9,0,9,820,861,1677
SAL30025,..,0,0,6,0,6,0,0,0,3,0,3,0,0,0,4,0,4,9,0,9
SAL30026,..,745,745,791,137,922,399,59,457,392,7,401,135,3,135,33,0,33,1754,947,2696
SAL30027,..,78,78,81,16,93,40,4,44,15,0,15,16,0,16,8,0,8,156,100,250
SAL30028,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30029,..,12,12,37,0,37,12,0,12,14,0,14,6,0,6,0,0,0,59,12,74
SAL30030,..,606,606,648,99,749,185,22,208,148,4,157,57,0,57,22,0,22,1064,735,1803
SAL30031,..,1111,1111,1916,126,2039,1103,16,1123,1015,4,1018,363,0,363,203,0,203,4600,1256,5859
SAL30032,..,554,554,914,77,990,567,35,604,525,7,530,234,0,237,140,0,140,2382,678,3051
SAL30033,..,11,11,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,11,23
SAL30034,..,69,69,295,11,297,161,0,161,189,0,192,88,0,88,43,0,43,774,80,855
SAL30035,..,0,0,17,0,17,3,0,3,5,0,5,0,0,0,0,0,0,36,0,35
SAL30036,..,12,12,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,20,10,28
SAL30037,..,506,506,278,36,310,126,12,142,108,0,105,52,3,59,21,0,23,586,557,1145
SAL30038,..,8,8,23,0,23,16,0,16,12,0,12,6,0,6,3,0,3,59,10,70
SAL30039,..,42,42,94,7,98,56,0,56,48,0,48,27,0,27,16,0,16,237,46,285
SAL30040,..,53,53,188,5,195,89,0,89,96,0,96,35,0,35,18,0,18,418,62,486
SAL30041,..,147,147,180,7,183,57,0,57,47,0,47,18,0,18,16,0,16,315,152,469
SAL30042,..,31,31,53,0,53,24,0,24,30,0,30,11,0,11,8,0,8,120,31,151
SAL30043,..,8,8,6,0,3,4,0,4,5,0,5,0,0,0,0,0,0,9,6,18
SAL30044,..,42,42,68,0,72,31,0,31,25,0,25,13,0,13,12,0,12,147,40,193
SAL30045,..,60,60,62,3,68,21,0,21,30,0,30,12,0,12,10,0,10,137,64,200
SAL30046,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL30047,..,71,71,171,4,174,44,0,44,78,0,78,39,0,39,18,0,18,359,74,431
SAL30048,..,19,19,40,0,40,15,0,15,6,0,6,6,0,6,0,0,0,65,25,87
SAL30049,..,83,83,101,0,108,25,0,28,32,0,32,16,0,16,11,0,11,190,83,280
SAL30050,..,5,5,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,9,19
SAL30051,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
SAL30052,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30053,..,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,29
SAL30054,..,16,16,32,0,33,6,0,6,7,0,7,4,0,4,6,0,6,53,16,73
SAL30055,..,12,12,6,0,9,0,0,0,0,0,0,5,0,5,0,0,0,14,9,25
SAL30056,..,26,26,33,0,36,16,0,16,14,0,14,6,0,6,4,0,4,81,24,110
SAL30057,..,62,62,91,12,102,13,0,11,15,0,15,4,0,4,3,0,3,120,72,191
SAL30058,..,31,31,20,0,20,4,0,4,4,0,4,7,0,7,0,0,0,31,31,62
SAL30059,..,911,911,1165,102,1263,568,16,585,482,3,487,248,0,248,122,0,122,2588,1033,3621
SAL30060,..,13,13,21,3,19,5,0,6,11,0,11,0,0,0,4,0,4,30,17,48
SAL30061,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL30062,..,4,4,13,0,13,4,0,4,0,0,0,0,0,0,0,0,0,26,4,27
SAL30063,..,390,390,1000,58,1064,445,22,468,496,15,506,236,3,236,123,0,123,2302,484,2778
SAL30064,..,1663,1663,1435,341,1776,627,212,838,488,69,563,155,17,174,65,7,66,2767,2310,5078
SAL30065,..,49,49,160,0,166,82,0,83,106,0,106,57,0,57,18,0,18,431,53,478
SAL30066,..,9,9,14,0,14,5,0,5,10,0,10,8,0,8,3,0,3,36,9,48
SAL30067,..,11,11,23,0,23,7,0,7,4,0,4,3,0,3,0,0,0,40,11,54
SAL30068,..,66,66,104,9,108,42,0,42,21,0,21,15,0,15,4,0,4,185,73,262
SAL30069,..,30,30,88,7,91,20,0,20,28,0,28,17,4,19,4,3,6,160,33,196
SAL30070,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30071,..,43,43,114,0,111,35,0,35,27,0,27,10,0,10,11,0,11,197,44,241
SAL30072,..,55,55,39,7,42,18,0,18,15,0,15,11,0,11,4,0,4,89,52,145
SAL30073,..,5,5,10,0,15,0,0,5,4,0,4,0,0,0,0,0,0,16,12,28
SAL30074,..,445,445,798,53,855,476,10,489,481,3,486,169,0,169,61,0,61,1986,516,2500
SAL30075,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL30076,..,49,49,91,0,93,19,0,19,24,0,23,15,0,15,10,0,10,162,54,224
SAL30077,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30078,..,59,59,55,3,51,5,0,5,0,0,0,0,0,0,0,0,0,63,65,128
SAL30079,..,6,6,20,0,22,0,0,0,6,0,6,5,0,5,6,0,6,34,6,43
SAL30080,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SAL30081,..,62,62,63,15,75,30,5,35,16,3,18,11,0,11,7,0,7,119,84,205
SAL30082,..,9,9,16,0,16,3,0,3,3,0,3,6,0,6,4,0,4,35,9,43
SAL30083,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL30084,..,63,63,123,7,128,45,3,50,45,0,45,18,0,18,10,0,10,245,74,316
SAL30085,..,18,18,49,0,50,18,0,23,17,0,17,5,0,5,6,0,6,91,20,116
SAL30086,..,199,199,439,25,465,199,9,203,236,4,240,91,0,91,36,0,36,994,231,1224
SAL30087,..,12,12,13,0,20,10,0,10,5,0,5,5,0,5,3,0,3,44,15,56
SAL30088,..,732,732,1337,102,1443,708,37,741,652,17,672,233,3,236,133,0,132,3071,900,3966
SAL30089,..,902,902,788,117,907,321,11,335,311,9,312,133,4,137,50,0,50,1599,1043,2646
SAL30090,..,4,4,15,0,15,9,0,9,7,0,7,0,0,0,0,0,0,36,4,41
SAL30091,..,34,34,110,0,115,35,4,37,98,0,98,32,3,33,14,0,14,291,40,328
SAL30092,..,966,966,1176,139,1316,727,57,789,1005,23,1026,429,3,434,117,0,117,3449,1192,4637
SAL30093,..,1176,1176,1313,127,1439,700,54,754,743,12,752,262,0,262,111,0,113,3125,1365,4494
SAL30094,..,7,7,12,0,12,3,0,3,3,0,3,4,0,4,3,0,3,24,7,32
SAL30095,..,1446,1446,1579,121,1698,736,24,760,740,12,756,291,0,291,117,3,120,3468,1606,5076
SAL30096,..,1066,1066,1026,81,1112,392,16,402,280,10,293,134,0,137,84,0,86,1919,1179,3094
SAL30097,..,12,12,21,0,21,3,0,3,6,0,6,6,0,6,4,0,4,41,12,54
SAL30098,..,24,24,25,3,31,12,0,8,3,0,3,3,0,3,4,0,4,45,29,77
SAL30099,..,15,15,40,0,40,9,0,9,14,0,14,8,0,8,0,0,0,79,15,92
SAL30100,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SAL30101,..,759,759,750,199,949,272,61,336,287,30,314,110,14,123,23,3,28,1442,1077,2516
SAL30102,..,55,55,44,4,53,17,0,17,16,0,16,11,0,11,6,0,6,94,64,159
SAL30103,..,187,187,426,20,447,393,6,399,533,5,533,202,0,202,84,0,84,1639,217,1856
SAL30104,..,39,39,39,0,38,50,0,50,27,0,27,19,0,19,61,0,61,187,43,236
SAL30105,..,13,13,37,4,38,26,0,24,16,0,16,9,0,9,12,0,12,103,11,117
SAL30106,..,668,668,686,46,735,273,6,282,203,0,206,77,0,77,62,0,62,1307,728,2032
SAL30107,..,607,607,750,44,800,236,4,240,209,0,216,110,0,110,48,0,48,1351,660,2012
SAL30108,..,0,0,3,0,3,3,0,3,4,0,4,0,0,0,0,0,0,7,0,12
SAL30109,..,54,54,101,9,114,38,0,37,31,0,31,16,0,16,4,0,4,193,60,257
SAL30110,..,1131,1131,1193,79,1278,403,10,412,375,4,375,148,0,147,59,0,60,2170,1222,3393
SAL30111,..,162,162,172,11,176,56,0,60,53,0,52,25,0,25,20,0,20,324,175,497
SAL30112,..,3,3,14,0,16,6,0,6,5,0,5,3,0,3,0,0,0,27,4,36
SAL30113,..,27,27,45,0,50,33,0,33,40,0,40,27,0,27,19,0,19,160,29,191
SAL30114,..,23,23,28,5,27,6,0,9,0,0,0,0,0,0,0,0,0,38,28,61
SAL30115,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30116,..,207,207,455,39,491,296,17,310,261,3,260,125,0,125,82,0,82,1214,264,1477
SAL30117,..,37,37,54,0,60,16,0,16,20,0,20,16,0,16,7,0,7,118,35,152
SAL30118,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL30119,..,110,110,142,8,145,79,7,85,92,0,93,43,0,43,21,0,21,383,125,506
SAL30120,..,6,6,10,0,10,0,0,0,12,0,12,4,0,4,0,0,0,26,6,34
SAL30121,..,27,27,58,0,61,26,0,26,18,0,18,12,0,12,3,0,3,115,25,143
SAL30122,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7
SAL30123,..,449,449,808,67,874,471,11,480,403,0,402,158,0,158,109,0,110,1938,526,2462
SAL30124,..,21,21,61,0,64,20,0,18,5,0,5,6,0,6,0,0,0,92,26,112
SAL30125,..,139,139,199,19,214,30,3,36,20,0,20,15,0,15,7,0,7,271,160,428
SAL30126,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
SAL30127,..,39,39,77,8,87,12,0,12,16,0,16,3,0,3,0,0,0,113,47,155
SAL30128,..,28,28,61,0,61,15,0,15,9,0,9,6,0,6,4,0,4,97,28,125
SAL30129,..,9,9,26,0,26,11,0,11,8,0,8,5,0,5,3,0,3,47,9,52
SAL30130,..,4,4,6,0,6,5,0,5,0,0,0,0,0,0,0,0,0,16,4,15
SAL30131,..,39,39,27,9,37,14,0,13,10,0,8,12,0,12,0,0,0,59,49,112
SAL30132,..,379,379,487,40,530,286,13,301,270,3,274,96,0,93,23,0,26,1163,435,1595
SAL30133,..,21,21,53,0,54,19,0,19,7,0,7,0,0,0,0,0,0,92,22,107
SAL30134,..,15,15,40,0,36,26,0,26,35,0,35,21,0,21,8,0,8,118,18,134
SAL30135,..,53,53,68,3,72,39,0,43,46,0,46,24,0,24,51,0,51,228,61,288
SAL30136,..,15,15,28,0,28,7,0,7,4,0,4,3,0,3,3,0,3,46,15,58
SAL30137,..,8,8,15,0,19,8,0,8,11,0,11,3,0,3,0,0,0,39,9,49
SAL30138,..,3,3,10,0,10,6,0,6,5,0,5,4,0,4,0,0,0,19,3,25
SAL30139,..,0,0,4,0,4,0,0,0,6,0,6,0,0,0,0,0,0,4,0,4
SAL30140,..,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,9,0,12
SAL30141,..,25,25,46,0,48,14,0,14,19,0,19,14,0,14,0,0,0,88,30,115
SAL30142,..,15,15,13,0,13,8,0,8,3,0,3,4,0,4,0,0,0,26,15,42
SAL30143,..,12,12,32,0,31,10,0,12,10,0,13,3,0,3,4,0,4,59,16,74
SAL30144,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL30145,..,3,3,26,0,26,7,0,7,12,0,12,4,0,4,4,0,4,55,3,54
SAL30146,..,533,533,1636,58,1693,334,3,337,245,0,245,122,0,122,62,0,62,2396,592,2991
SAL30147,..,34,34,92,6,100,62,0,63,53,0,53,28,0,28,16,0,16,261,42,299
SAL30148,..,494,494,636,70,709,428,23,452,365,3,372,151,4,154,54,0,58,1639,590,2234
SAL30149,..,6,6,15,0,15,3,0,3,9,0,9,3,0,3,0,0,0,35,6,38
SAL30150,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30151,..,49,49,55,4,58,4,0,4,10,0,10,6,0,6,0,0,0,83,56,134
SAL30152,..,0,0,4,0,8,6,0,6,0,0,0,0,0,0,0,0,0,12,0,11
SAL30153,..,198,198,202,10,209,63,0,70,61,0,61,32,0,32,15,0,15,370,212,581
SAL30154,..,653,653,912,63,975,607,44,655,745,26,773,329,8,336,77,3,77,2669,795,3468
SAL30155,..,21,21,31,8,36,13,0,13,6,0,6,5,0,5,4,0,4,46,30,75
SAL30156,..,69,69,146,3,152,64,0,66,78,0,78,35,0,35,17,0,17,332,75,408
SAL30157,..,1021,1021,1644,75,1716,381,10,397,363,0,363,129,0,135,56,0,59,2569,1111,3681
SAL30158,..,0,0,4,0,3,0,0,0,4,0,4,0,0,0,0,0,0,9,3,12
SAL30159,..,184,184,416,47,463,311,7,315,348,6,354,129,0,129,58,0,58,1261,237,1503
SAL30160,..,0,0,10,0,8,0,0,0,0,0,0,3,0,3,0,0,0,19,6,22
SAL30161,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30162,..,4,4,7,0,7,0,0,0,0,0,0,4,0,4,0,0,0,6,4,15
SAL30163,..,54,54,111,7,118,51,3,53,35,0,37,17,0,17,14,0,14,227,70,293
SAL30164,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30165,..,27,27,108,0,107,44,0,44,63,0,63,31,0,31,16,0,16,258,31,292
SAL30166,..,3,3,8,0,8,10,0,10,6,0,6,0,0,0,5,0,5,24,3,25
SAL30167,..,6,6,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,6,14
SAL30168,..,207,207,140,20,160,53,6,58,27,0,27,9,0,16,9,0,9,239,228,473
SAL30169,..,10,10,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19
SAL30170,..,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
SAL30171,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SAL30172,..,0,0,9,0,9,5,0,5,3,0,3,5,0,5,0,0,0,20,0,22
SAL30173,..,22,22,60,3,65,12,0,12,10,0,10,8,0,8,3,0,3,89,27,117
SAL30174,..,4,4,11,0,11,7,0,10,4,0,4,0,0,0,0,0,0,19,4,25
SAL30175,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL30176,..,4,4,10,3,10,4,0,4,3,0,3,5,0,5,4,0,4,21,8,24
SAL30177,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30178,..,11,11,25,0,25,6,0,6,11,0,11,0,0,0,5,0,5,47,11,54
SAL30179,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30180,..,22,22,22,0,26,5,0,5,11,0,11,11,0,11,0,0,0,49,18,74
SAL30181,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30182,..,132,132,104,16,119,55,0,53,44,0,44,17,0,17,14,0,14,237,144,377
SAL30183,..,314,314,351,21,373,133,10,135,142,0,140,50,0,50,28,0,28,700,345,1046
SAL30184,..,6,6,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,11,3,10
SAL30185,..,108,108,126,22,145,29,0,29,18,0,18,3,0,3,4,0,4,187,126,313
SAL30186,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30187,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL30188,..,291,291,570,41,612,241,10,253,250,0,255,87,4,90,38,0,38,1186,348,1535
SAL30189,..,13,13,9,0,5,0,0,0,3,0,3,0,0,0,0,0,0,6,10,19
SAL30190,..,520,520,872,64,936,215,8,222,157,3,157,63,0,66,63,0,63,1366,596,1960
SAL30191,..,479,479,686,45,736,342,11,353,348,3,347,127,0,127,60,0,60,1566,533,2101
SAL30192,..,8,8,27,0,27,3,0,3,8,0,8,3,0,3,0,0,0,40,11,46
SAL30193,..,842,842,846,56,904,368,11,385,276,0,275,135,0,136,79,0,79,1711,907,2617
SAL30194,..,0,0,11,0,5,0,0,0,0,0,0,6,0,6,0,0,0,17,0,16
SAL30195,..,17,17,23,0,22,5,0,5,3,0,3,3,0,3,0,0,0,25,19,45
SAL30196,..,5,5,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,9,18
SAL30197,..,33,33,100,0,101,53,0,53,65,0,65,11,0,11,14,0,14,248,36,279
SAL30198,..,56,56,135,7,148,46,4,48,38,0,38,21,0,21,6,0,6,247,75,320
SAL30199,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL30200,..,3,3,11,4,18,9,0,9,6,0,7,7,0,7,0,0,0,35,13,44
SAL30201,..,4,4,6,0,10,0,0,0,0,0,0,3,0,3,0,0,0,18,9,25
SAL30202,..,1209,1209,886,114,1001,460,21,485,317,0,319,165,0,171,109,0,109,1942,1351,3298
SAL30203,..,92,92,131,7,133,52,0,52,39,0,39,21,0,21,12,0,12,254,103,355
SAL30204,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10
SAL30205,..,542,542,927,68,999,429,9,437,443,0,440,178,0,178,99,0,99,2079,626,2707
SAL30206,..,3,3,8,0,8,0,0,0,0,0,0,3,0,3,0,0,0,13,3,15
SAL30207,..,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,3,0,11
SAL30208,..,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13
SAL30209,..,317,317,231,40,271,91,11,105,104,0,102,43,0,43,14,0,14,483,369,856
SAL30210,..,12,12,72,5,73,28,0,31,27,0,27,7,0,7,11,0,11,152,19,167
SAL30211,..,63,63,66,6,73,16,0,16,21,0,21,7,0,7,4,0,4,111,69,179
SAL30212,..,4,4,11,0,11,4,0,3,0,0,0,0,0,0,0,0,0,18,8,22
SAL30213,..,614,614,588,64,654,153,3,154,101,0,105,40,0,40,13,0,13,892,679,1571
SAL30214,..,644,644,776,78,857,523,16,543,554,6,562,237,0,237,186,0,186,2284,741,3027
SAL30215,..,245,245,596,15,615,367,3,370,396,4,393,157,0,157,75,0,75,1588,264,1853
SAL30216,..,19,19,35,0,35,4,0,4,11,0,11,4,0,4,3,0,3,68,19,82
SAL30217,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30218,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30219,..,40,40,89,0,92,31,0,31,37,0,37,13,0,13,14,0,14,193,42,233
SAL30220,..,383,383,649,60,716,383,3,393,350,3,357,186,0,186,123,3,124,1697,461,2158
SAL30221,..,3,3,28,4,28,16,0,16,9,0,9,6,0,6,5,0,5,61,8,71
SAL30222,..,26,26,63,4,64,20,0,25,21,0,15,4,0,4,0,0,0,106,34,139
SAL30223,..,17,17,22,0,22,5,0,5,3,0,3,5,0,5,0,0,0,36,17,50
SAL30224,..,221,221,445,26,473,287,12,298,312,0,316,117,0,117,72,0,72,1235,261,1493
SAL30225,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3
SAL30226,..,89,89,100,7,109,34,0,34,58,0,58,27,0,27,14,0,14,243,92,337
SAL30227,..,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,13,3,23
SAL30228,..,15,15,42,0,42,18,0,18,12,0,12,7,0,7,0,0,0,81,15,95
SAL30229,..,10,10,20,0,20,8,0,8,4,0,4,0,0,0,0,0,0,39,10,46
SAL30230,..,37,37,136,3,138,47,0,47,83,0,83,43,0,43,21,0,21,328,41,367
SAL30231,..,15,15,10,0,10,6,0,6,0,0,0,0,0,0,0,0,0,18,13,33
SAL30232,..,45,45,56,10,64,10,3,15,11,0,11,3,0,3,0,0,0,84,55,140
SAL30233,..,7,7,5,0,7,3,0,3,3,0,3,4,0,4,0,0,0,16,7,26
SAL30234,..,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,11,0,10
SAL30235,..,639,639,1099,85,1182,589,16,606,660,3,666,252,0,251,96,0,94,2693,740,3432
SAL30236,..,402,402,792,71,866,458,15,478,467,0,466,228,0,228,178,0,179,2127,494,2618
SAL30237,..,7,7,15,0,15,8,0,8,7,0,7,0,0,0,0,0,0,34,7,42
SAL30238,..,13,13,22,0,22,7,0,7,3,0,3,3,0,3,0,0,0,37,13,49
SAL30239,..,8,8,8,0,8,5,0,5,9,0,9,0,0,0,0,0,0,22,3,29
SAL30240,..,87,87,137,8,146,132,6,136,168,0,173,83,0,83,94,0,94,611,104,714
SAL30241,..,956,956,762,100,865,348,7,350,310,4,316,141,0,142,93,0,97,1651,1081,2729
SAL30242,..,861,861,827,72,904,337,5,338,225,0,225,97,0,97,60,0,64,1549,939,2489
SAL30243,..,21,21,48,6,55,13,0,13,4,0,4,3,0,3,5,0,5,76,29,100
SAL30244,..,35,35,70,3,72,26,0,26,29,0,29,18,0,18,3,0,3,140,37,179
SAL30245,..,12,12,28,3,29,12,0,17,4,0,4,3,0,3,3,0,3,46,20,63
SAL30246,..,11,11,41,0,36,9,0,9,12,0,12,8,0,8,7,0,7,73,15,90
SAL30247,..,29,29,74,0,75,30,0,33,19,0,19,16,0,16,14,0,14,147,34,184
SAL30248,..,142,142,127,22,148,27,0,27,22,0,22,9,0,9,4,0,4,194,165,351
SAL30249,..,1453,1453,1472,227,1700,553,33,588,360,9,368,131,3,130,41,0,43,2557,1730,4283
SAL30250,..,295,295,309,56,369,76,9,84,50,0,51,18,0,22,10,0,16,469,365,827
SAL30251,..,6,6,12,0,12,0,0,0,4,0,4,6,0,6,3,0,3,27,6,35
SAL30252,..,535,535,610,59,677,287,12,296,296,0,296,119,0,117,56,0,58,1366,610,1976
SAL30253,..,19,19,32,0,29,14,0,11,6,0,7,3,0,3,3,0,3,50,27,80
SAL30254,..,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,9,0,10
SAL30255,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL30256,..,44,44,77,10,85,19,0,20,15,0,15,7,0,7,0,0,0,120,54,174
SAL30257,..,11,11,20,0,20,4,0,4,3,0,3,0,0,0,3,0,3,27,11,36
SAL30258,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30259,..,11,11,15,0,12,9,0,9,6,0,6,0,0,0,0,0,0,29,11,41
SAL30260,..,11,11,26,0,23,12,0,13,8,0,8,4,0,4,3,0,3,50,16,57
SAL30261,..,1109,1109,1799,79,1874,865,23,884,929,3,936,374,0,378,159,0,159,4132,1207,5344
SAL30262,..,3,3,16,0,16,3,0,3,8,0,8,0,0,0,5,0,5,30,3,34
SAL30263,..,4,4,5,0,5,4,0,4,3,0,3,0,0,0,4,0,4,17,4,21
SAL30264,..,460,460,590,87,676,198,36,239,186,36,218,71,4,73,23,0,23,1067,621,1692
SAL30265,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL30266,..,9,9,14,0,14,4,0,4,7,0,7,4,0,4,7,0,7,43,9,53
SAL30267,..,93,93,224,18,244,77,0,76,85,0,85,33,0,34,18,0,18,437,107,547
SAL30268,..,89,89,183,17,197,87,3,84,86,0,86,36,0,36,17,0,17,409,101,511
SAL30269,..,12,12,15,0,15,4,0,4,5,0,5,0,0,0,0,0,0,21,12,33
SAL30270,..,184,184,223,0,223,56,0,55,62,0,62,19,0,19,10,0,10,363,184,554
SAL30271,..,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SAL30272,..,129,129,144,6,151,39,0,42,12,0,12,12,0,12,12,0,12,217,140,354
SAL30273,..,62,62,81,8,86,16,0,16,12,0,12,8,0,8,5,0,5,119,73,189
SAL30274,..,26,26,28,0,34,3,0,3,3,0,3,5,0,5,3,0,3,45,29,69
SAL30275,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30276,..,21,21,43,0,47,12,0,12,21,0,21,9,0,9,5,0,5,85,26,115
SAL30277,..,215,215,403,47,440,235,9,247,247,0,247,108,0,108,58,0,58,1048,269,1310
SAL30278,..,4,4,14,4,17,0,0,0,3,0,3,0,0,0,0,0,0,24,5,29
SAL30279,..,96,96,135,10,139,72,0,74,68,0,66,21,0,20,13,0,13,310,104,417
SAL30280,..,3,3,0,0,5,8,0,8,0,0,0,3,0,3,0,0,0,14,7,19
SAL30281,..,386,386,445,37,483,217,7,226,222,0,226,114,0,114,53,0,53,1058,434,1492
SAL30282,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL30283,..,12,12,17,0,20,12,0,12,18,0,18,8,0,8,0,0,0,54,11,60
SAL30284,..,3,3,13,0,13,6,0,6,0,0,0,0,0,0,0,0,0,17,3,21
SAL30285,..,3,3,8,0,8,4,0,4,3,0,3,0,0,0,0,0,0,20,3,25
SAL30286,..,13,13,34,0,34,16,0,21,7,0,14,4,0,4,5,0,5,77,16,92
SAL30287,..,696,696,1332,81,1412,563,14,575,637,3,646,225,0,228,115,0,113,2866,796,3661
SAL30288,..,34,34,29,4,29,10,4,9,0,0,0,5,0,5,0,0,0,44,41,89
SAL30289,..,51,51,69,3,73,23,0,23,24,0,24,9,0,9,12,0,12,137,52,192
SAL30290,..,0,0,9,0,8,6,0,6,5,0,5,3,0,3,3,0,3,14,5,26
